index,mtx,pixel_gflops
1336,0619_M40PI_n.mtx,0.188122
1337,0003_mycielskian2.mtx,0.000091
1338,1165_3elt.mtx,0.493722
1339,1963_poisson3Da.mtx,0.089912
1340,1984_lhr17.mtx,25.105288
1341,0771_bwm2000.mtx,0.633109
1342,2512_oilpan.mtx,130.032540
1343,2702_af_shell8.mtx,83.020955
1344,1082_utm1700b.mtx,2.929829
1345,1674_bodyy5.mtx,3.733517
1346,1857_luxembourg_osm.mtx,0.791473
1347,1937_shallow_water1.mtx,6.990507
1348,0388_Trefethen_150.mtx,0.503207
1349,1950_ct2010.mtx,0.692260
1350,0277_can_187.mtx,0.292119
1351,0176_08blocks.mtx,0.036750
1352,1228_bcsstk11.mtx,6.958024
1353,2365_2cubes_sphere.mtx,0.566313
1354,1484_aug3d.mtx,1.593077
1355,0673_fpga_dcop_11.mtx,0.511169
1356,1553_c-44.mtx,2.993064
1357,2024_helm3d01.mtx,0.641988
1358,1107_barth4.mtx,1.074515
1359,0870_adder_dcop_66.mtx,3.916352
1360,2141_wv2010.mtx,0.471473
1361,2631_torso1.mtx,474.506565
1362,1014_Erdos02.mtx,0.156793
1363,1229_bcsstk12.mtx,7.072090
1364,0080_can_24.mtx,0.038133
1365,1822_ak2010.mtx,0.150349
1366,0894_adder_dcop_65.mtx,3.945609
1367,2317_SiO.mtx,17.273839
1368,0031_GD98_a.mtx,0.005593
1369,2007_c-57.mtx,90.015593
1370,0302_oscil_dcop_19.mtx,0.106612
1371,1639_CurlCurl_0.mtx,5.131246
1372,2703_af_shell6.mtx,83.032189
1373,1621_nasa4704.mtx,11.985469
1374,2439_pkustk05.mtx,36.029226
1375,1322_rajat01.mtx,6.525235
1376,2542_gupta2.mtx,43.845301
1377,1167_bayer08.mtx,2.189938
1378,2648_atmosmodl.mtx,5.804814
1379,1992_nemeth04.mtx,76.455818
1380,2611_bmw7st_1.mtx,81.061248
1381,0852_init_adder1.mtx,4.033327
1382,0015_Tina_AskCal.mtx,0.002766
1383,1791_SiNa.mtx,8.235910
1384,2101_ncvxqp7.mtx,1.795839
1385,1320_Kaufhold.mtx,0.286148
1386,1867_TSOPF_RS_b39_c7.mtx,8.890574
1387,0859_adder_dcop_10.mtx,3.941147
1388,2260_olafu.mtx,106.956148
1389,1570_orani678.mtx,10.510796
1390,1551_biplane-9.mtx,1.829170
1391,0219_grid1.mtx,0.083770
1392,0203_bcsstm19.mtx,0.031423
1393,2196_Chevron2.mtx,14.738387
1394,1440_crack_dual.mtx,1.101742
1395,0883_adder_dcop_36.mtx,3.988173
1396,2206_nm2010.mtx,0.520536
1397,0062_bcspwr01.mtx,0.015967
1398,1598_fe_sphere.mtx,1.294788
1399,1096_ex33.mtx,3.842134
1400,1841_ex35.mtx,14.158564
1401,1605_LF10000.mtx,4.463232
1402,0384_mesh2em5.mtx,0.280408
1403,1647_bcsstk15.mtx,13.927903
1404,0475_cage7.mtx,0.482750
1405,1557_fv3.mtx,5.191712
1406,2474_windtunnel_evap3d.mtx,7.084507
1407,2683_pkustk14.mtx,40.927603
1408,0347_bcspwr05.mtx,0.077418
1409,2642_pattern1.mtx,7.678199
1410,0940_rdb2048.mtx,1.266571
1411,2534_cant.mtx,73.902776
1412,0102_Sandi_authors.mtx,0.031307
1413,0434_Erdos971.mtx,0.430506
1414,1526_cegb3024.mtx,12.569143
1415,1664_hi2010.mtx,0.205476
1416,2576_para-4.mtx,1.489019
1417,1338_bips98_1450.mtx,0.857062
1418,0392_west0381.mtx,0.202885
1419,0011_cage3.mtx,0.003409
1420,2140_c-70.mtx,5.598503
1421,1145_shermanACa.mtx,0.226174
1422,0689_fpga_dcop_30.mtx,0.516818
1423,1503_poli4.mtx,0.191431
1424,2666_Hardesty1.mtx,12.611710
1425,1547_G63.mtx,0.095042
1426,0095_GD02_b.mtx,0.014986
1427,0822_pores_2.mtx,1.045302
1428,0813_G17.mtx,0.608498
1429,0559_ex1.mtx,1.565582
1430,0819_G14.mtx,0.614525
1431,2213_ss1.mtx,2.797127
1432,2686_Si41Ge41H72.mtx,26.129761
1433,0514_stufe.mtx,0.184268
1434,0936_G48.mtx,0.768000
1435,0665_fpga_dcop_24.mtx,0.502925
1436,2421_cage12.mtx,1.967698
1437,0548_USAir97.mtx,1.779528
1438,2446_vanbody.mtx,65.400773
1439,0857_adder_dcop_06.mtx,4.102841
1440,2219_sme3Da.mtx,0.828249
1441,0896_adder_dcop_28.mtx,4.009800
1442,1758_nasa2910(0).mtx,37.642957
1443,0885_adder_dcop_42.mtx,3.924667
1444,0223_SmallW.mtx,0.056455
1445,0175_impcol_a.mtx,0.037929
1446,2413_trdheim.mtx,212.638172
1447,0765_orbitRaising_4.mtx,0.962867
1448,1714_p2p-Gnutella31.mtx,0.440702
1449,1305_freeFlyingRobot_11.mtx,5.147123
1450,2054_nemeth14.mtx,134.528460
1451,2332_bcsstk35.mtx,96.524024
1452,0057_football.mtx,0.006033
1453,0928_watt_2.mtx,1.292378
1454,1988_garon2.mtx,5.618088
1455,2331_vfem.mtx,7.494042
1456,0245_ww_36_pmec_36.mtx,0.499032
1457,0515_sherman1.mtx,0.351961
1458,1700_stokes64.mtx,6.977066
1459,2481_TSOPF_RS_b300_c2.mtx,28.104775
1460,1326_c-29.mtx,3.978851
1461,2448_fl2010.mtx,0.484606
1462,1237_cell2.mtx,2.068180
1463,2554_tx2010.mtx,0.508280
1464,2428_bcsstk39.mtx,107.359195
1465,1291_freeFlyingRobot_9.mtx,5.512034
1466,2706_af_shell2.mtx,82.908779
1467,2784_af_shell10.mtx,73.935374
1468,0581_cdde3.mtx,0.509267
1469,1477_mhd3200a.mtx,13.263389
1470,0823_rajat04.mtx,3.492032
1471,0183_GD01_Acap.mtx,0.027301
1472,0719_EVA.mtx,0.035238
1473,0182_bcsstk03.mtx,0.125288
1474,2724_hugetric-00020.mtx,0.752577
1475,1887_chipcool1.mtx,0.159007
1476,2634_TSOPF_RS_b678_c2.mtx,34.795905
1477,0355_494_bus.mtx,0.072262
1478,0112_will57.mtx,0.044676
1479,0110_dwt_59.mtx,0.035577
1480,2423_water_tank.mtx,15.556060
1481,0587_bp_1200.mtx,0.151220
1482,2527_roadNet-TX.mtx,1.537599
1483,0306_oscil_dcop_20.mtx,0.107500
1484,2199_TSOPF_RS_b162_c4.mtx,17.076718
1485,2633_TSOPF_FS_b300_c2.mtx,746.709356
1486,2123_rajat25.mtx,18.172003
1487,1951_Kuu.mtx,52.251060
1488,2245_nemeth20.mtx,278.103331
1489,1987_nmos3.mtx,1.101211
1490,2454_net4-1.mtx,5.102011
1491,1675_rajat10.mtx,1.417506
1492,1375_mimo8x8_system.mtx,0.804512
1493,0096_cage5.mtx,0.043753
1494,2001_mark3jac140sc.mtx,1.726060
1495,0647_fpga_dcop_26.mtx,0.519689
1496,1204_p2p-Gnutella05.mtx,0.094404
1497,0776_GD06_Java.mtx,0.334937
1498,0369_tumorAntiAngiogenesis_1.mtx,0.817448
1499,1556_kineticBatchReactor_9.mtx,28.052381
1500,1261_t2dal_bci.mtx,2.487918
1501,2586_roadNet-CA.mtx,1.662088
1502,0346_oscil_trans_01.mtx,0.106626
1503,1672_aug3dcqp.mtx,1.745440
1504,2375_venkat50.mtx,37.449920
1505,0575_bp_1000.mtx,0.150177
1506,0907_adder_dcop_02.mtx,3.883441
1507,1172_bayer05.mtx,2.175035
1508,1732_lhr07c.mtx,13.848659
1509,1219_cavity05.mtx,7.472569
1510,0856_rajat02.mtx,2.611658
1511,2654_hood.mtx,74.683162
1512,2595_Ga10As10H30.mtx,17.645434
1513,0527_lshp_577.mtx,0.481509
1514,0750_dwt_918.mtx,0.925333
1515,0827_S80PI_n1.mtx,0.433305
1516,2369_ns3Da.mtx,0.458806
1517,1720_pds10.mtx,2.814505
1518,2143_Zd_Jac2_db.mtx,31.557520
1519,1495_ex18.mtx,6.279554
1520,0048_Stranke94.mtx,0.031765
1521,2771_RM07R.mtx,49.517863
1522,2712_Freescale1.mtx,3.404255
1523,1435_meg1.mtx,4.512354
1524,0045_LF10.mtx,0.013404
1525,0881_adder_dcop_20.mtx,3.776339
1526,0094_GD96_d.mtx,0.013241
1527,0276_bcsstm11.mtx,0.057765
1528,0483_cz308.mtx,0.449328
1529,0850_adder_dcop_04.mtx,4.013011
1530,1756_bratu3d.mtx,2.310786
1531,2286_denormal.mtx,14.988685
1532,0617_lshp_778.mtx,0.610915
1533,1323_freeFlyingRobot_14.mtx,5.937243
1534,2690_great-britain_osm.mtx,1.986343
1535,0490_bibd_81_2.mtx,0.120000
1536,0915_adder_dcop_40.mtx,3.867192
1537,1294_G30.mtx,0.475530
1538,0428_S20PI_n1.mtx,0.113932
1539,0184_GD01_a.mtx,0.023630
1540,2524_barrier2-4.mtx,0.925206
1541,1413_p2p-Gnutella25.mtx,0.351197
1542,1522_c-38.mtx,5.363044
1543,2615_web-BerkStan.mtx,8.215747
1544,0546_b2_ss.mtx,0.320303
1545,1089_bcsstm13.mtx,4.150735
1546,2671_BenElechi1.mtx,185.136675
1547,2461_power9.mtx,7.706691
1548,1843_lhr10c.mtx,19.654832
1549,2178_copter2(0).mtx,1.564859
1550,2306_al2010.mtx,0.449201
1551,0426_can_292.mtx,0.434156
1552,0903_adder_dcop_27.mtx,3.807452
1553,1735_g7jac050sc.mtx,0.748923
1554,1382_c-25.mtx,5.860640
1555,1156_barth.mtx,0.110116
1556,1711_shermanACb.mtx,0.334992
1557,1603_rajat27.mtx,6.890779
1558,0864_adder_dcop_13.mtx,3.971003
1559,2768_PFlow_742.mtx,30.241480
1560,1666_aft01.mtx,9.790110
1561,0194_rotor1.mtx,0.164606
1562,0113_GD95_c.mtx,0.044701
1563,0670_fpga_dcop_38.mtx,0.500235
1564,2495_3dtube.mtx,67.216350
1565,0077_karate.mtx,0.034629
1566,2288_viscorocks.mtx,60.704753
1567,0315_oscil_dcop_37.mtx,0.101575
1568,1960_cvxbqp1.mtx,2.317049
1569,0038_Ragusa18.mtx,0.009843
1570,2567_ecology1.mtx,7.955388
1571,0280_mycielskian7.mtx,0.610291
1572,1212_Goodwin_010.mtx,7.442926
1573,0809_jagmesh9.mtx,0.742599
1574,0081_bcspwr02.mtx,0.019851
1575,0314_oscil_dcop_56.mtx,0.106612
1576,1767_t60k.mtx,2.159071
1577,0963_USpowerGrid.mtx,0.145660
1578,1886_chipcool0.mtx,0.159923
1579,2074_apache1.mtx,9.472705
1580,1910_waveguide3D.mtx,0.088093
1581,2652_bmwcra_1.mtx,42.885242
1582,2497_Goodwin_095.mtx,43.672574
1583,2719_msdoor.mtx,68.190813
1584,2655_ohne2.mtx,5.193164
1585,0224_gre_185.mtx,0.142000
1586,2675_rgg_n_2_20_s0.mtx,0.387266
1587,0734_rdb1250l.mtx,0.839529
1588,2409_conf5_4-8x8-05.mtx,37.157153
1589,0333_oscil_dcop_55.mtx,0.107500
1590,2061_t3dl_a.mtx,6.243341
1591,2734_human_gene1.mtx,10.583212
1592,2033_2D_27628_bjtcai.mtx,17.685525
1593,2120_vsp_bump2_e18_aa01_model1_crew1.mtx,0.615798
1594,0376_mesh3e1.mtx,0.264947
1595,1687_cavity16.mtx,22.947176
1596,1541_kineticBatchReactor_6.mtx,27.813574
1597,0981_mycielskian9.mtx,4.972490
1598,0836_SciMet.mtx,0.072228
1599,0958_freeFlyingRobot_3.mtx,1.548993
1600,0600_S40PI_n1.mtx,0.209113
1601,2404_Zd_Jac3.mtx,35.895475
1602,2169_id2010.mtx,0.500620
1603,2599_delaunay_n20.mtx,4.208073
1604,1053_G47.mtx,0.986849
1605,0650_fpga_dcop_51.mtx,0.519689
1606,0821_jagmesh4.mtx,0.987101
1607,1782_vsp_befref_fxm_2_4_air02.mtx,11.343663
1608,2465_cop20k_A.mtx,2.841106
1609,0999_lshp2233.mtx,1.210274
1610,2636_atmosmodd.mtx,5.486058
1611,2340_raefsky3.mtx,365.328416
1612,2820_Cube_Coup_dt6.mtx,71.956921
1613,1200_c-27.mtx,2.342175
1614,1412_ex7.mtx,11.485786
1615,2744_cage14.mtx,2.810765
1616,1754_SiH4.mtx,8.220774
1617,1005_nos3.mtx,4.815676
1618,2643_m_t1.mtx,103.800879
1619,0959_rajat12.mtx,6.171839
1620,0264_impcol_d.mtx,0.097932
1621,2667_halfb.mtx,105.197478
1622,1838_onetone2.mtx,1.503797
1623,1226_gemat11.mtx,0.603127
1624,1393_n3c6-b7.mtx,1.640797
1625,1602_ex9.mtx,18.264340
1626,1368_PGPgiantcompo.mtx,0.119088
1627,2326_va2010.mtx,0.459866
1628,2268_case39.mtx,360.128961
1629,0595_plsk1919.mtx,0.128384
1630,2179_Andrews.mtx,0.071418
1631,0573_rdb800l.mtx,0.505720
1632,1456_fd18.mtx,1.345022
1633,0703_lowThrust_1.mtx,1.411789
1634,1428_whitaker3_dual.mtx,1.245766
1635,0918_adder_dcop_43.mtx,3.879366
1636,1044_coater1.mtx,2.074671
1637,1258_reorientation_7.mtx,17.047227
1638,1462_c-34.mtx,6.278202
1639,2111_bcsstk33.mtx,41.984093
1640,0584_hor_131.mtx,0.757436
1641,0311_oscil_dcop_36.mtx,0.107500
1642,2590_Ga3As3H12.mtx,45.029619
1643,2522_barrier2-1.mtx,0.911853
1644,1738_bcsstk24.mtx,35.167126
1645,1775_Ill_Stokes.mtx,0.069737
1646,2464_net125.mtx,11.596472
1647,2079_soc-sign-Slashdot090221.mtx,0.113942
1648,0410_lund_b.mtx,0.859426
1649,2763_packing-500x100x100-b050.mtx,7.264037
1650,2801_bone010.mtx,63.747282
1651,0688_fpga_dcop_23.mtx,0.508391
1652,1111_G35.mtx,0.614548
1653,0913_adder_dcop_14.mtx,3.962525
1654,2525_barrier2-3.mtx,0.920742
1655,2356_mi2010.mtx,0.706255
1656,0235_fs_183_3.mtx,0.315984
1657,2713_circuit5M_dc.mtx,4.314942
1658,0636_spaceStation_2.mtx,1.424328
1659,2380_crashbasis.mtx,26.617715
1660,1070_p2p-Gnutella08.mtx,0.101831
1661,2381_majorbasis.mtx,27.754072
1662,1078_bayer09.mtx,1.273258
1663,1269_reorientation_8.mtx,16.917970
1664,1866_bcsstk25.mtx,10.699679
1665,2372_gas_sensor.mtx,6.222856
1666,2705_af_shell5.mtx,82.992882
1667,0945_delaunay_n11.mtx,0.638810
1668,1137_ex25.mtx,6.334936
1669,0239_rdb200.mtx,0.162462
1670,0890_adder_dcop_54.mtx,3.859119
1671,1397_ca-HepTh.mtx,0.075885
1672,0602_Roget.mtx,0.167581
1673,0684_fpga_dcop_20.mtx,0.470070
1674,1581_bayer10.mtx,3.184278
1675,0554_fs_541_1.mtx,0.498397
1676,0383_olm500.mtx,0.212587
1677,2700_af_shell7.mtx,83.122172
1678,2499_nd3k.mtx,163.996082
1679,0839_dwg961b.mtx,1.779453
1680,1548_rajat08.mtx,0.618348
1681,1759_c-45.mtx,69.493215
1682,2174_olesnik0.mtx,6.289579
1683,2144_cbuckle.mtx,66.847604
1684,1995_nemeth05.mtx,83.475335
1685,2716_hugetric-00010.mtx,0.752362
1686,0593_bp_1400.mtx,0.139710
1687,1976_bcircuit.mtx,3.558339
1688,1032_Chebyshev2.mtx,0.834639
1689,2613_pkustk12.mtx,46.050803
1690,2552_TSOPF_RS_b300_c3.mtx,29.269663
1691,1848_lhr11c.mtx,17.765283
1692,1202_p2p-Gnutella06.mtx,0.098392
1693,2142_Zd_Jac6_db.mtx,32.543939
1694,1693_cavity20.mtx,23.302553
1695,2059_ncvxqp3.mtx,2.006236
1696,0654_fpga_dcop_45.mtx,0.525528
1697,1342_qpband.mtx,1.337580
1698,0022_mycielskian4.mtx,0.006383
1699,0155_GD00_a.mtx,0.010193
1700,1593_comsol.mtx,3.831678
1701,0766_bcsstk07.mtx,2.613524
1702,0723_jagmesh2.mtx,0.735547
1703,0580_cdde4.mtx,0.498196
1704,1942_shyy161.mtx,5.719755
1705,0549_t2dal_e.mtx,0.152036
1706,2209_g7jac200sc.mtx,0.860993
1707,1514_cavity10.mtx,13.833820
1708,1982_viscoplastic2.mtx,3.928301
1709,0078_Trefethen_20.mtx,0.044281
1710,0905_adder_dcop_23.mtx,3.879366
1711,2384_Lin.mtx,4.171751
1712,0030_cage4.mtx,0.011447
1713,0987_blckhole.mtx,1.187393
1714,1056_olm5000.mtx,1.648907
1715,1808_coater2.mtx,10.872463
1716,1408_ncvxqp9.mtx,1.235827
1717,2783_delaunay_n23.mtx,4.150913
1718,2367_qa8fm.mtx,13.885371
1719,2257_dawson5.mtx,11.430910
1720,0310_oscil_dcop_09.mtx,0.107500
1721,1651_conf6_0-4x4-30.mtx,15.785514
1722,0796_EX2(0).mtx,1.207579
1723,0296_oscil_dcop_16.mtx,0.097727
1724,0912_adder_dcop_37.mtx,3.855095
1725,2328_nc2010.mtx,0.559479
1726,1407_ex36.mtx,5.723809
1727,0808_goddardRocketProblem_2.mtx,2.990756
1728,1809_lowThrust_6.mtx,65.343403
1729,1568_big_dual.mtx,0.684593
1730,0564_NotreDame_yeast.mtx,0.079401
1731,2530_barrier2-10.mtx,1.014152
1732,1427_MISKnowledgeMap.mtx,0.638293
1733,1008_California.mtx,0.351597
1734,0480_dwt_492.mtx,0.304938
1735,0448_lns_511.mtx,0.356917
1736,0317_oscil_dcop_03.mtx,0.107500
1737,0335_oscil_dcop_54.mtx,0.097727
1738,1561_cs4.mtx,0.278338
1739,2073_psmigr_2.mtx,14.555956
1740,1855_struct4.mtx,23.607806
1741,0244_dwt_162.mtx,0.191832
1742,0677_fpga_dcop_25.mtx,0.482186
1743,1491_L-9.mtx,1.817093
1744,2343_mosfet2.mtx,0.247238
1745,2564_kron_g500-logn16.mtx,1.061380
1746,0123_dolphins.mtx,0.059288
1747,1369_xingo_afonso_itaipu.mtx,1.184386
1748,0830_dw1024.mtx,0.975689
1749,2156_c-72.mtx,6.828926
1750,0116_west0067.mtx,0.032075
1751,1114_G41.mtx,0.622393
1752,2330_thermomech_dM.mtx,0.951273
1753,1665_vsp_c-30_data_data.mtx,49.133306
1754,0982_adder_trans_01.mtx,3.755162
1755,0295_oscil_dcop_12.mtx,0.100781
1756,0811_G19.mtx,0.638486
1757,0293_oscil_dcop_17.mtx,0.106612
1758,0328_oscil_dcop_49.mtx,0.104878
1759,2536_vsp_bcsstk30_500sep_10in_1Kout.mtx,0.032094
1760,1746_raefsky5.mtx,16.939756
1761,0656_fpga_dcop_49.mtx,0.482186
1762,1051_G43.mtx,0.938951
1763,0539_young1c.mtx,0.391941
1764,1046_g7jac010sc.mtx,0.620670
1765,0867_adder_dcop_53.mtx,3.867192
1766,1874_jan99jac120.mtx,1.043887
1767,0259_can_144.mtx,0.301395
1768,1723_cage10.mtx,2.472495
1769,2408_conf6_0-8x8-30.mtx,34.967349
1770,1653_conf5_0-4x4-22.mtx,16.366067
1771,1656_conf5_0-4x4-10.mtx,15.892898
1772,1325_ex23.mtx,8.552643
1773,1190_bcsstk26.mtx,4.244078
1774,0340_oscil_dcop_39.mtx,0.102381
1775,1694_cavity18.mtx,22.847623
1776,2063_gridgena.mtx,18.737760
1777,1997_nemeth07.mtx,73.451983
1778,2574_pkustk11.mtx,57.306960
1779,1833_lowThrust_10.mtx,70.688834
1780,2468_nasasrb.mtx,85.998210
1781,1118_hydr1.mtx,0.867184
1782,0501_pores_3.mtx,0.516084
1783,2100_thermal1.mtx,2.942408
1784,1815_lowThrust_7.mtx,66.781693
1785,0804_jagmesh6.mtx,1.004420
1786,1686_cavity23.mtx,23.458249
1787,1340_kineticBatchReactor_2.mtx,12.415020
1788,1599_coupled.mtx,0.667895
1789,1813_copter1.mtx,4.696467
1790,1447_rdist3a.mtx,10.823473
1791,1643_g7jac040sc.mtx,0.719154
1792,0828_M80PI_n1.mtx,0.452478
1793,2224_tube2.mtx,92.288767
1794,1381_ex6.mtx,9.869973
1795,2431_darcy003.mtx,1.805808
1796,1439_G59.mtx,0.115585
1797,2259_rim.mtx,43.748499
1798,1410_Zewail.mtx,0.093711
1799,0625_west1505.mtx,0.456638
1800,1692_cavity22.mtx,23.458249
1801,2337_TSOPF_RS_b300_c1.mtx,24.788578
1802,0970_spaceStation_4.mtx,1.672700
1803,0731_dwt_869.mtx,1.164606
1804,2619_CO.mtx,3.825964
1805,0070_Trefethen_20b.mtx,0.039690
1806,0506_tols1090.mtx,0.517700
1807,1555_fv1.mtx,4.858684
1808,2368_qa8fk.mtx,13.935034
1809,2265_Goodwin_054.mtx,41.724557
1810,1130_soc-sign-bitcoin-alpha.mtx,0.523799
1811,2097_sinc15.mtx,6.054512
1812,2547_t3dh_a.mtx,7.094182
1813,0532_olm1000.mtx,0.354933
1814,2623_Ge87H76.mtx,17.395945
1815,1654_conf5_0-4x4-14.mtx,16.167862
1816,1217_cavity07.mtx,7.544884
1817,0755_jagmesh7.mtx,0.901491
1818,1116_airfoil1_dual.mtx,0.302056
1819,1458_bayer02.mtx,1.305964
1820,1882_bayer01.mtx,3.559397
1821,0027_LFAT5.mtx,0.007217
1822,0216_steam3.mtx,0.290133
1823,1158_3elt_dual.mtx,0.554789
1824,0948_can_1072.mtx,1.232014
1825,1596_delaunay_n14.mtx,1.507635
1826,0849_adder_dcop_05.mtx,4.054905
1827,1810_s3rmt3m3.mtx,39.428242
1828,0815_G20.mtx,0.665434
1829,0738_cavity01.mtx,2.683893
1830,2087_c-62.mtx,3.558495
1831,1699_stokes64s.mtx,7.160271
1832,2821_Cube_Coup_dt0.mtx,71.952789
1833,1216_cavity09.mtx,7.425124
1834,2085_rajat23.mtx,7.903252
1835,2748_Fault_639.mtx,29.410786
1836,1344_bcsstk23.mtx,4.370410
1837,1745_Zhao2.mtx,3.113913
1838,2695_af_2_k101.mtx,89.658645
1839,1208_c-21.mtx,3.990874
1840,2385_oh2010.mtx,0.677693
1841,1875_jan99jac120sc.mtx,1.032286
1842,2637_Ga19As19H42.mtx,22.911736
1843,2711_Ga41As41H72.mtx,20.971299
1844,1309_barth4(0).mtx,1.619063
1845,2157_thermomech_TK.mtx,0.285179
1846,2008_light_in_tissue.mtx,9.213065
1847,0212_plskz362.mtx,0.022595
1848,2678_nd12k.mtx,158.150002
1849,2075_psmigr_1.mtx,14.570593
1850,2083_Trefethen_20000b.mtx,14.251035
1851,0955_grid2.mtx,0.515388
1852,1113_G38.mtx,0.618667
1853,0543_bp_600.mtx,0.141824
1854,0398_ash292.mtx,0.399727
1855,1826_ABACUS_shell_hd.mtx,1.109994
1856,0021_GD01_b.mtx,0.002852
1857,2035_nemeth12.mtx,99.086417
1858,0788_goddardRocketProblem_1.mtx,2.833810
1859,1842_spmsrtls.mtx,10.111526
1860,0512_bcsstk04.mtx,1.934533
1861,2514_Dubcova3.mtx,7.058090
1862,2171_TSOPF_FS_b39_c7.mtx,289.105136
1863,2341_net75.mtx,9.644224
1864,1001_bcsstm25.mtx,0.406289
1865,2215_fp.mtx,46.508841
1866,2665_troll.mtx,90.179213
1867,2432_mario002.mtx,1.808608
1868,0664_fpga_dcop_37.mtx,0.513978
1869,2069_c-67.mtx,31.499160
1870,2030_c-63.mtx,5.146350
1871,1049_spaceStation_12.mtx,1.963277
1872,1247_circuit_1.mtx,15.728737
1873,0787_Trefethen_500.mtx,2.009972
1874,0790_dwt_1007.mtx,1.417086
1875,0457_Trefethen_200.mtx,0.751250
1876,2392_TSOPF_FS_b162_c3.mtx,371.189962
1877,0878_adder_dcop_18.mtx,3.971038
1878,0889_adder_dcop_56.mtx,3.908072
1879,1035_rdb3200l.mtx,2.012541
1880,1858_sx-mathoverflow.mtx,0.291955
1881,0638_fpga_dcop_05.mtx,0.522506
1882,2300_language.mtx,0.535660
1883,1852_nh2010.mtx,0.691608
1884,0418_dwa512.mtx,0.296976
1885,2541_offshore.mtx,0.336536
1886,1595_Goodwin_017.mtx,19.160318
1887,2072_nemeth15.mtx,151.959471
1888,0066_bcsstm22.mtx,0.005208
1889,2355_delaunay_n18.mtx,2.143620
1890,1930_goodwin.mtx,30.275210
1891,2082_rail_79841.mtx,3.798855
1892,2573_amazon-2008.mtx,1.871233
1893,1300_G23.mtx,0.472194
1894,2053_lung2.mtx,3.551473
1895,0674_fpga_dcop_19.mtx,0.519689
1896,0236_bcsstm08.mtx,0.044750
1897,1724_wing_nodal.mtx,0.039439
1898,0130_chesapeake.mtx,0.124958
1899,0455_M20PI_n.mtx,0.103821
1900,1959_a2nnsnsl.mtx,38.870730
1901,2046_g7jac120sc.mtx,0.849727
1902,0359_shl_400.mtx,0.053235
1903,1779_mult_dcop_02.mtx,19.063288
1904,0877_adder_dcop_58.mtx,3.895718
1905,2692_in-2004.mtx,59.056463
1906,0851_adder_dcop_03.mtx,4.060349
1907,0762_gr_30_30.mtx,1.365657
1908,1420_bcsstm27.mtx,17.250167
1909,2346_nemeth24.mtx,350.586019
1910,2263_ia2010.mtx,0.700543
1911,0803_rail_1357.mtx,0.462612
1912,0957_lshp1882.mtx,1.155688
1913,0385_mesh2e1.mtx,0.269412
1914,1624_rajat09.mtx,1.337865
1915,2318_fe_rotor.mtx,0.800576
1916,1787_rajat22.mtx,9.989046
1917,0699_orbitRaising_3.mtx,0.916148
1918,1625_ex8.mtx,20.565261
1919,0498_dwg961a.mtx,0.343608
1920,0288_oscil_dcop_23.mtx,0.096992
1921,1499_sts4098.mtx,6.872491
1922,2635_atmosmodj.mtx,5.512727
1923,0937_G49.mtx,0.806723
1924,2086_stokes128.mtx,13.677921
1925,0668_fpga_dcop_36.mtx,0.511169
1926,2377_venkat01.mtx,37.612681
1927,0415_str_0.mtx,0.240330
1928,0872_adder_dcop_68.mtx,3.903945
1929,1897_raefsky2.mtx,47.985458
1930,0861_adder_dcop_08.mtx,3.903848
1931,2460_CurlCurl_1.mtx,12.823415
1932,2493_sme3Dc.mtx,0.370769
1933,0088_n3c6-b1.mtx,0.014483
1934,2068_std1_Jac3_db.mtx,36.710580
1935,2166_nemeth01.mtx,196.839023
1936,2246_sinc18.mtx,6.212473
1937,2220_Si10H16.mtx,12.835501
1938,2618_G3_circuit.mtx,3.182878
1939,2657_SiO2.mtx,80.872392
1940,1155_lowThrust_2.mtx,7.279363
1941,2067_ted_AB.mtx,57.201347
1942,1153_p2p-Gnutella09.mtx,0.101647
1943,1814_c-47.mtx,9.488426
1944,0366_lshp_265.mtx,0.267523
1945,2338_windscreen.mtx,80.018618
1946,1423_mark3jac020sc.mtx,0.460679
1947,1260_reorientation_6.mtx,16.707901
1948,2412_opt1.mtx,103.766788
1949,0838_bcsstm38.mtx,0.874792
1950,1283_G4.mtx,2.704488
1951,1669_jan99jac060.mtx,0.979979
1952,1744_Zhao1.mtx,2.874381
1953,1449_bips07_1998.mtx,1.718646
1954,0484_G11.mtx,0.360563
1955,0876_adder_dcop_32.mtx,4.085123
1956,1835_lowThrust_12.mtx,68.274326
1957,2553_torso3.mtx,4.617030
1958,2192_delaunay_n17.mtx,4.700746
1959,2124_rajat28.mtx,18.153891
1960,1498_nasa2146.mtx,15.830586
1961,0672_fpga_dcop_14.mtx,0.519689
1962,1115_G37.mtx,0.621525
1963,0444_Erdos981.mtx,0.453183
1964,1513_bips07_3078.mtx,1.648055
1965,2093_wathen120.mtx,15.310339
1966,1802_minsurfo.mtx,5.574389
1967,0675_fpga_dcop_03.mtx,0.522592
1968,1913_circuit_4.mtx,1.170039
1969,1804_cz20468.mtx,5.938804
1970,2195_shar_te2-b3.mtx,1.295793
1971,1252_dynamicSoaringProblem_5.mtx,10.487652
1972,0139_odepb400.mtx,0.015346
1973,1741_lowThrust_4.mtx,53.927476
1974,0700_qh1484.mtx,0.371256
1975,1065_t3dl_e.mtx,0.370182
1976,1045_g7jac010.mtx,0.616428
1977,0416_662_bus.mtx,0.120949
1978,2732_Transport.mtx,9.812940
