index,mtx,m,n,nnz,right-n,pixel_gflops
2057,0353_lpi_qual.mtx,323,464,1646,8,1.013
2058,0750_dwt_918.mtx,918,918,7384,8,4.376
2059,0827_S80PI_n1.mtx,4028,4028,9927,8,10.589
2060,2369_ns3Da.mtx,20414,20414,1679599,8,37.797
2061,0196_lpi_klein1.mtx,54,108,750,8,0.571
2062,1720_pds10.mtx,16558,16558,149658,8,61.398
2063,2143_Zd_Jac2_db.mtx,22835,22835,676439,8,90.95
2064,1495_ex18.mtx,5773,5773,71805,8,44.188
2065,0048_Stranke94.mtx,10,10,90,8,0.16
2066,2771_RM07R.mtx,381689,381689,37464962,8,180.826
2067,2712_Freescale1.mtx,3428755,3428755,18920347,8,86.075
2068,1435_meg1.mtx,2904,2904,58142,8,25.142
2069,0045_LF10.mtx,18,18,82,8,0.131
2070,1346_Franz6.mtx,7576,3016,45456,8,42.782
2071,0881_adder_dcop_20.mtx,1813,1813,11246,8,5.623
2072,0094_GD96_d.mtx,180,180,229,8,0.244
2073,0276_bcsstm11.mtx,1473,1473,1473,8,2.619
2074,0218_cat_ears_4_1.mtx,377,313,938,8,0.577
2075,0483_cz308.mtx,308,308,3182,8,2.424
2076,1569_model5.mtx,1888,11802,89925,8,32.7
2077,0850_adder_dcop_04.mtx,1813,1813,11107,8,5.553
2078,1756_bratu3d.mtx,27792,27792,173796,8,57.932
2079,2286_denormal.mtx,89400,89400,1156224,8,124.997
2080,0617_lshp_778.mtx,778,778,5272,8,4.962
2081,1323_freeFlyingRobot_14.mtx,5958,5958,43298,8,25.658
2082,2690_great-britain_osm.mtx,7733822,7733822,16313034,8,55.879
2083,0490_bibd_81_2.mtx,3240,3240,3240,8,5.76
2084,2146_bibd_17_8.mtx,136,24310,680680,8,96.379
2085,0915_adder_dcop_40.mtx,1813,1813,11246,8,6.664
2086,0024_farm.mtx,7,17,41,8,0.066
2087,1294_G30.mtx,2000,2000,39980,8,22.058
2088,2183_trans4.mtx,116835,116835,766396,8,64.88
2089,0428_S20PI_n1.mtx,1028,1028,2547,8,2.911
2090,1445_air02.mtx,50,6774,61555,8,19.311
2091,0184_GD01_a.mtx,311,311,645,8,0.607
2092,2524_barrier2-4.mtx,113076,113076,3805068,8,80.637
2093,1413_p2p-Gnutella25.mtx,22687,22687,54705,8,17.162
2094,1522_c-38.mtx,8127,8127,77689,8,35.515
2095,2615_web-BerkStan.mtx,685230,685230,7600595,8,120.764
2096,0967_lp_pilotnov.mtx,975,2446,13331,8,8.204
2097,0546_b2_ss.mtx,1089,1089,4228,8,3.56
2098,1089_bcsstm13.mtx,2003,2003,21943,8,14.044
2099,2671_BenElechi1.mtx,245874,245874,13150496,8,258.169
2100,2461_power9.mtx,155376,155376,2512300,8,128.836
2101,2170_n4c6-b6.mtx,104115,51813,728805,8,89.014
2102,1394_cq5.mtx,5048,11748,51571,8,25.785
2103,1843_lhr10c.mtx,10672,10672,232633,8,86.561
2104,2178_copter2(0).mtx,55476,55476,759952,8,70.693
2105,2306_al2010.mtx,252266,252266,1230482,8,26.32
2106,0590_lp_agg2.mtx,516,758,4740,8,2.917
2107,0426_can_292.mtx,292,292,2540,8,1.505
2108,0903_adder_dcop_27.mtx,1813,1813,11246,8,5.623
2109,1735_g7jac050sc.mtx,14760,14760,157990,8,45.14
2110,1382_c-25.mtx,3797,3797,49635,8,11.345
2111,1156_barth.mtx,6691,6691,26439,8,15.108
2112,1284_seymourl.mtx,4944,6316,38493,8,29.328
2113,1796_flower_7_4.mtx,27693,67593,202218,8,30.814
2114,1711_shermanACb.mtx,18510,18510,145149,8,41.471
2115,0281_GL7d11.mtx,1019,60,1513,8,2.017
2116,2232_pds-80.mtx,129181,434580,927826,8,22.699
2117,1603_rajat27.mtx,20640,20640,99777,8,44.345
2118,0864_adder_dcop_13.mtx,1813,1813,11245,8,5.622
2119,2768_PFlow_742.mtx,742793,742793,37138461,8,164.329
2120,0760_D_10.mtx,460,816,7614,8,6.091
2121,1666_aft01.mtx,8205,8205,125567,8,66.969
2122,0194_rotor1.mtx,100,100,708,8,0.42
2123,0113_GD95_c.mtx,62,62,287,8,0.306
2124,1205_n2c6-b7.mtx,3990,5715,31920,8,23.215
2125,1611_Kemelmacher.mtx,28452,9693,100875,8,47.471
2126,0670_fpga_dcop_38.mtx,1220,1220,5892,8,3.928
2127,2495_3dtube.mtx,45330,45330,3213618,8,163.751
2128,0077_karate.mtx,34,34,156,8,0.192
2129,2288_viscorocks.mtx,37762,37762,1162244,8,160.31
2130,0315_oscil_dcop_37.mtx,430,430,1544,8,1.544
2131,1960_cvxbqp1.mtx,50000,50000,349968,8,58.328
2132,0038_Ragusa18.mtx,23,23,64,8,0.102
2133,2567_ecology1.mtx,1000000,1000000,4996000,8,112.586
2134,2018_ch7-9-b3.mtx,105840,17640,423360,8,76.975
2135,0280_mycielskian7.mtx,95,95,1510,8,1.272
2136,0249_ash608.mtx,608,188,1216,8,1.769
2137,1076_lpi_ceria3d.mtx,3576,4400,21178,8,11.684
2138,1212_Goodwin_010.mtx,1182,1182,32282,8,16.662
2139,0141_ch5-5-b1.mtx,200,25,400,8,0.64
2140,2269_nemsemm1.mtx,3945,75352,1053986,8,90.181
2141,0229_lp_vtp_base.mtx,198,346,1051,8,0.647
2142,2258_pds-90.mtx,142823,475448,1014136,8,22.918
2143,0809_jagmesh9.mtx,1349,1349,9101,8,8.09
2144,0081_bcspwr02.mtx,49,49,167,8,0.191
2145,0314_oscil_dcop_56.mtx,430,430,1544,8,0.95
2146,1767_t60k.mtx,60005,60005,178880,8,57.242
2147,0389_GL6_D_10.mtx,163,341,2053,8,1.263
2148,0963_USpowerGrid.mtx,4941,4941,13188,8,9.591
2149,0005_GL7d10.mtx,1,60,8,8,0.013
2150,1886_chipcool0.mtx,20082,20082,281150,8,36.572
2151,2074_apache1.mtx,80800,80800,542184,8,80.324
2152,1910_waveguide3D.mtx,21036,21036,303468,8,24.037
2153,2652_bmwcra_1.mtx,148770,148770,10644002,8,186.328
2154,2497_Goodwin_095.mtx,100037,100037,3226066,8,153.622
2155,2719_msdoor.mtx,415863,415863,20240935,8,169.646
2156,2655_ohne2.mtx,181343,181343,11063545,8,123.185
2157,0224_gre_185.mtx,185,185,1005,8,0.618
2158,2675_rgg_n_2_20_s0.mtx,1048576,1048576,13783240,8,35.313
2159,0734_rdb1250l.mtx,1250,1250,7300,8,8.343
2160,2409_conf5_4-8x8-05.mtx,49152,49152,1916928,8,197.876
2161,0399_lp_nug06.mtx,372,486,2232,8,1.374
2162,0333_oscil_dcop_55.mtx,430,430,1544,8,1.453
2163,2061_t3dl_a.mtx,20360,20360,509866,8,94.859
2164,2734_human_gene1.mtx,22283,22283,24669643,8,95.365
2165,2033_2D_27628_bjtcai.mtx,27628,27628,442898,8,109.021
2166,0012_lpi_galenet.mtx,8,14,22,8,0.039
2167,2120_vsp_bump2_e18_aa01_model1_crew1.mtx,56438,56438,601602,8,38.503
2168,0376_mesh3e1.mtx,289,289,1889,8,1.778
2169,1890_fome13.mtx,48568,97840,285056,8,20.004
2170,1687_cavity16.mtx,4562,4562,138187,8,71.322
2171,0034_n3c4-b2.mtx,20,15,60,8,0.107
2172,1541_kineticBatchReactor_6.mtx,7773,7773,82500,8,34.737
2173,1853_ch7-8-b3.mtx,58800,11760,235200,8,69.689
2174,0981_mycielskian9.mtx,383,383,14542,8,7.271
2175,0836_SciMet.mtx,3084,3084,10413,8,6.408
2176,0958_freeFlyingRobot_3.mtx,1718,1718,12922,8,8.27
2177,0600_S40PI_n1.mtx,2028,2028,5007,8,5.341
2178,2404_Zd_Jac3.mtx,22835,22835,1916152,8,116.572
2179,2169_id2010.mtx,149842,149842,728264,8,26.185
2180,2599_delaunay_n20.mtx,1048576,1048576,6291372,8,75.009
2181,1053_G47.mtx,1000,1000,19980,8,16.825
2182,0650_fpga_dcop_51.mtx,1220,1220,5892,8,3.626
2183,0821_jagmesh4.mtx,1440,1440,9504,8,7.603
2184,0711_lp_fffff800.mtx,524,1028,6401,8,4.267
2185,1782_vsp_befref_fxm_2_4_air02.mtx,14109,14109,196448,8,44.902
2186,1388_beacxc.mtx,497,506,50409,8,20.681
2187,2465_cop20k_A.mtx,121192,121192,2624331,8,77.045
2188,1722_model10.mtx,4400,16819,150372,8,29.703
2189,0999_lshp2233.mtx,2233,2233,15337,8,12.915
2190,2636_atmosmodd.mtx,1270432,1270432,8814880,8,125.479
2191,2340_raefsky3.mtx,21200,21200,1488768,8,258.916
2192,2820_Cube_Coup_dt6.mtx,2164760,2164760,127206144,8,222.315
2193,1200_c-27.mtx,4563,4563,31375,8,16.194
2194,1412_ex7.mtx,1633,1633,54543,8,31.167
2195,2744_cage14.mtx,1505785,1505785,27130349,8,103.948
2196,2681_kkt_power.mtx,2063494,2063494,14612663,8,33.988
2197,1754_SiH4.mtx,5041,5041,171903,8,76.401
2198,1005_nos3.mtx,960,960,15844,8,14.912
2199,2573_amazon-2008_weighted.mtx,735323,735323,5158388,8,75.998
2200,2643_m_t1.mtx,97578,97578,9753570,8,228.488
2201,0959_rajat12.mtx,1879,1879,12926,8,6.267
2202,0264_impcol_d.mtx,425,425,1339,8,1.53
2203,2667_halfb.mtx,224617,224617,12387821,8,223.961
2204,1838_onetone2.mtx,36057,36057,227628,8,61.73
2205,1226_gemat11.mtx,4929,4929,33185,8,26.548
2206,1393_n3c6-b7.mtx,6435,6435,51480,8,31.68
2207,0058_n4c5-b11.mtx,10,120,120,8,0.074
2208,1602_ex9.mtx,3363,3363,99471,8,46.81
2209,2429_com-DBLP.mtx,317080,317080,2099732,8,22.669
2210,2662_tp-6.mtx,142752,1014301,11537419,8,75.686
2211,1368_PGPgiantcompo.mtx,10680,10680,48632,8,16.211
2212,2326_va2010.mtx,285762,285762,1402128,8,27.062
2213,2268_case39.mtx,40216,40216,1042160,8,208.432
2214,0595_plsk1919.mtx,1919,1919,4831,8,5.153
2215,0705_GL6_D_8.mtx,544,637,6153,8,5.791
2216,2179_Andrews.mtx,60000,60000,760154,8,21.226
2217,0573_rdb800l.mtx,800,800,4640,8,5.303
2218,1456_fd18.mtx,16428,16428,63406,8,39.019
2219,0703_lowThrust_1.mtx,584,584,6133,8,4.673
2220,1428_whitaker3_dual.mtx,19190,19190,57162,8,41.572
2221,0918_adder_dcop_43.mtx,1813,1813,11246,8,5.623
2222,1044_coater1.mtx,1348,1348,19457,8,14.824
2223,1258_reorientation_7.mtx,3057,3057,37150,8,27.018
2224,1462_c-34.mtx,6611,6611,64333,8,22.377
2225,2111_bcsstk33.mtx,8738,8738,591904,8,124.611
2226,0584_hor_131.mtx,434,434,4710,8,3.768
2227,2742_FullChip.mtx,2987012,2987012,26621990,8,81.18
2228,0188_ash331.mtx,331,104,662,8,1.059
2229,0311_oscil_dcop_36.mtx,430,430,1544,8,1.453
2230,0018_n3c4-b4.mtx,6,15,30,8,0.053
2231,2590_Ga3As3H12.mtx,61349,61349,5970947,8,151.884
2232,2522_barrier2-1.mtx,113076,113076,3805068,8,80.637
2233,1738_bcsstk24.mtx,3562,3562,159910,8,88.226
2234,1775_Ill_Stokes.mtx,20896,20896,191368,8,22.35
2235,2464_net125.mtx,36720,36720,2577200,8,133.881
2236,1489_air06.mtx,825,8627,70806,8,36.545
2237,2079_soc-sign-Slashdot090221.mtx,82144,82144,549202,8,24.753
2238,0410_lund_b.mtx,147,147,2441,8,1.447
2239,2763_packing-500x100x100-b050.mtx,2145852,2145852,34976486,8,137.838
2240,2801_bone010.mtx,986703,986703,71666325,8,214.249
2241,0688_fpga_dcop_23.mtx,1220,1220,5892,8,3.492
2242,1111_G35.mtx,2000,2000,23556,8,12.563
2243,0913_adder_dcop_14.mtx,1813,1813,11246,8,6.205
2244,2525_barrier2-3.mtx,113076,113076,3805068,8,80.424
2245,2356_mi2010.mtx,329885,329885,1578090,8,30.981
2246,0235_fs_183_3.mtx,183,183,1069,8,0.684
2247,1609_Franz8.mtx,16728,7176,100368,8,80.294
2248,2713_circuit5M_dc.mtx,3523317,3523317,19194193,8,94.962
2249,1564_n4c6-b13.mtx,6300,25605,88200,8,41.506
2250,0636_spaceStation_2.mtx,329,329,5817,8,4.899
2251,2380_crashbasis.mtx,160000,160000,1750416,8,126.727
2252,1877_rlfddd.mtx,4050,61521,264627,8,67.207
2253,1070_p2p-Gnutella08.mtx,6301,6301,20777,8,12.786
2254,2381_majorbasis.mtx,160000,160000,1750416,8,126.727
2255,1078_bayer09.mtx,3083,3083,21216,8,13.578
2256,0283_lp_scorpion.mtx,388,466,1534,8,1.116
2257,1269_reorientation_8.mtx,3108,3108,37894,8,24.252
2258,1866_bcsstk25.mtx,15439,15439,252241,8,93.857
2259,2372_gas_sensor.mtx,66917,66917,1703365,8,117.473
2260,2705_af_shell5.mtx,504855,504855,17588875,8,192.097
2261,0945_delaunay_n11.mtx,2048,2048,12254,8,9.803
2262,1137_ex25.mtx,848,848,24612,8,14.064
2263,1461_rosen10.mtx,2056,6152,64192,8,23.885
2264,0239_rdb200.mtx,200,200,1120,8,1.493
2265,0890_adder_dcop_54.mtx,1813,1813,11246,8,5.998
2266,1397_ca-HepTh.mtx,9877,9877,51971,8,17.324
2267,0602_Roget.mtx,1022,1022,5075,8,4.511
2268,1941_Franz11.mtx,47104,30144,329728,8,112.248
2269,0567_lp_tuff.mtx,333,628,4561,8,2.027
2270,0684_fpga_dcop_20.mtx,1220,1220,5892,8,3.626
2271,1581_bayer10.mtx,13436,13436,94926,8,44.671
2272,0554_fs_541_1.mtx,541,541,4285,8,4.571
2273,0405_ch7-8-b1.mtx,1176,56,2352,8,3.421
2274,0383_olm500.mtx,500,500,1996,8,2.903
2275,0129_lp_sc105.mtx,105,163,340,8,0.418
2276,2700_af_shell7.mtx,504855,504855,17588875,8,192.491
2277,2729_12month1.mtx,12471,872622,22624727,8,37.262
2278,2499_nd3k.mtx,9000,9000,3279690,8,246.362
2279,0839_dwg961b.mtx,961,961,10591,8,6.276
2280,1774_scsd8-2r.mtx,8650,60550,190210,8,53.392
2281,1548_rajat08.mtx,19362,19362,83443,8,37.086
2282,1248_scagr7-2b.mtx,9743,13847,35885,8,27.341
2283,1759_c-45.mtx,13206,13206,174452,8,46.521
2284,2174_olesnik0.mtx,88263,88263,744216,8,87.555
2285,2144_cbuckle.mtx,13681,13681,676515,8,159.18
2286,1995_nemeth05.mtx,9506,9506,394808,8,150.403
2287,2716_hugetric-00010.mtx,6592765,6592765,19771708,8,25.29
2288,0593_bp_1400.mtx,822,822,4790,8,3.332
2289,1976_bcircuit.mtx,68902,68902,375558,8,64.612
2290,1436_scrs8-2r.mtx,14364,27691,58439,8,35.962
2291,1032_Chebyshev2.mtx,2053,2053,18447,8,7.379
2292,2613_pkustk12.mtx,94653,94653,7512317,8,166.94
2293,1478_nemspmm2.mtx,2301,8734,68225,8,22.278
2294,0736_iiasa.mtx,669,3639,7317,8,7.805
2295,0746_scrs8-2c.mtx,1820,3499,7367,8,6.548
2296,2552_TSOPF_RS_b300_c3.mtx,42138,42138,4413449,8,319.526
2297,1848_lhr11c.mtx,10964,10964,233741,8,86.973
2298,1030_Maragal_3.mtx,1690,860,18391,8,8.655
2299,1202_p2p-Gnutella06.mtx,8717,8717,31525,8,14.011
2300,2142_Zd_Jac6_db.mtx,22835,22835,663643,8,85.631
2301,1592_Franz10.mtx,19588,4164,97508,8,65.005
2302,1693_cavity20.mtx,4562,4562,138187,8,71.322
2303,2059_ncvxqp3.mtx,75000,75000,499964,8,59.255
2304,0654_fpga_dcop_45.mtx,1220,1220,5892,8,3.626
2305,1342_qpband.mtx,20000,20000,45000,8,27.692
2306,0022_mycielskian4.mtx,11,11,40,8,0.071
2307,0155_GD00_a.mtx,352,352,458,8,0.489
2308,1593_comsol.mtx,1500,1500,97645,8,52.077
2309,1576_Maragal_5.mtx,4654,3320,93091,8,27.081
2310,0766_bcsstk07.mtx,420,420,7860,8,4.837
2311,1455_lp_pds_06.mtx,9881,29351,63220,8,16.582
2312,0171_cat_ears_3_1.mtx,204,181,542,8,0.321
2313,0723_jagmesh2.mtx,1009,1009,6865,8,6.102
2314,0580_cdde4.mtx,961,961,4681,8,5.761
2315,1942_shyy161.mtx,76480,76480,329762,8,94.218
2316,0549_t2dal_e.mtx,4257,4257,4257,8,6.811
2317,2209_g7jac200sc.mtx,59310,59310,837936,8,54.722
2318,0472_n2c6-b9.mtx,306,1470,3060,8,1.883
2319,1514_cavity10.mtx,2597,2597,76367,8,39.415
2320,1982_viscoplastic2.mtx,32769,32769,381326,8,77.231
2321,0624_n4c5-b3.mtx,1350,455,5400,8,6.646
2322,0078_Trefethen_20.mtx,20,20,158,8,0.23
2323,0555_lp_scsd6.mtx,147,1350,4316,8,2.302
2324,0905_adder_dcop_23.mtx,1813,1813,11246,8,5.453
2325,2235_HFE18_96_in.mtx,2372,4096,933343,8,153.953
2326,2384_Lin.mtx,256000,256000,1766400,8,152.77
2327,1727_192bit.mtx,13691,13682,154303,8,26.835
2328,0030_cage4.mtx,9,9,49,8,0.087
2329,2135_tomographic1.mtx,73159,59498,647495,8,47.306
2330,2626_degme.mtx,185501,659415,8127528,8,96.042
2331,2452_Delor295K.mtx,295734,1823928,2401323,8,79.547
2332,0987_blckhole.mtx,2132,2132,14872,8,13.22
2333,1056_olm5000.mtx,5000,5000,19996,8,26.661
2334,1808_coater2.mtx,9540,9540,207308,8,73.71
2335,1408_ncvxqp9.mtx,16554,16554,54040,8,28.821
2336,0221_cis-n4c6-b15.mtx,60,920,960,8,0.569
2337,2783_delaunay_n23.mtx,8388608,8388608,50331568,8,76.325
2338,2367_qa8fm.mtx,66127,66127,1660579,8,139.106
2339,2257_dawson5.mtx,51537,51537,1010777,8,121.597
2340,0310_oscil_dcop_09.mtx,430,430,1544,8,1.372
2341,1534_relat7b.mtx,21924,1045,81355,8,32.542
2342,1651_conf6_0-4x4-30.mtx,3072,3072,119808,8,76.677
2343,2336_NotreDame_actors.mtx,392400,127823,1470404,8,25.967
2344,0796_EX2(0).mtx,560,560,8736,8,6.989
2345,0296_oscil_dcop_16.mtx,430,430,1544,8,0.915
2346,0912_adder_dcop_37.mtx,1813,1813,11246,8,5.804
2347,2328_nc2010.mtx,288987,288987,1416620,8,28.297
2348,1407_ex36.mtx,3079,3079,53843,8,33.134
2349,0808_goddardRocketProblem_2.mtx,867,867,9058,8,4.998
2350,1138_deter6.mtx,4255,12113,24771,8,12.785
2351,1809_lowThrust_6.mtx,16928,16928,207349,8,78.99
2352,1568_big_dual.mtx,30269,30269,89858,8,29.953
2353,0564_NotreDame_yeast.mtx,2114,2114,4480,8,4.216
2354,2530_barrier2-10.mtx,115625,115625,3897557,8,80.883
2355,1427_MISKnowledgeMap.mtx,2427,2427,57022,8,27.647
2356,0151_ash219.mtx,219,85,438,8,0.637
2357,1008_California.mtx,9664,9664,16150,8,9.938
2358,0480_dwt_492.mtx,492,492,3156,8,1.942
2359,0448_lns_511.mtx,511,511,2796,8,1.721
2360,1501_air04.mtx,823,8904,72965,8,33.355
2361,0317_oscil_dcop_03.mtx,430,430,1544,8,0.95
2362,0335_oscil_dcop_54.mtx,430,430,1544,8,1.3
2363,1561_cs4.mtx,22499,22499,87716,8,17.543
2364,2073_psmigr_2.mtx,3140,3140,540022,8,74.486
2365,1855_struct4.mtx,4350,4350,237798,8,95.119
2366,0244_dwt_162.mtx,162,162,1182,8,0.727
2367,0677_fpga_dcop_25.mtx,1220,1220,5892,8,3.626
2368,1491_L-9.mtx,17983,17983,71192,8,45.563
2369,2343_mosfet2.mtx,46994,46994,1499460,8,52.844
2370,2564_kron_g500-logn16.mtx,65536,65536,4912469,8,20.7
2371,2650_mip1.mtx,66463,66463,10352819,8,353.943
2372,0123_dolphins.mtx,62,62,318,8,0.363
2373,1369_xingo_afonso_itaipu.mtx,13250,13250,48735,8,29.991
2374,0830_dw1024.mtx,2048,2048,10114,8,11.559
2375,2156_c-72.mtx,84064,84064,707558,8,73.038
2376,0116_west0067.mtx,67,67,294,8,0.314
2377,2714_eu-2005.mtx,862664,862664,19235140,8,128.717
2378,1114_G41.mtx,2000,2000,23570,8,15.085
2379,1246_deter2.mtx,6095,17313,35731,8,16.815
2380,2330_thermomech_dM.mtx,204316,204316,1423116,8,38.333
2381,1665_vsp_c-30_data_data.mtx,11023,11023,124368,8,39.798
2382,0982_adder_trans_01.mtx,1814,1814,14579,8,8.972
2383,0295_oscil_dcop_12.mtx,430,430,1544,8,1.544
2384,2289_EternityII_Etilde.mtx,10054,204304,1170516,8,71.21
2385,0811_G19.mtx,800,800,9322,8,6.78
2386,0293_oscil_dcop_17.mtx,430,430,1544,8,1.453
2387,0328_oscil_dcop_49.mtx,430,430,1544,8,1.647
2388,2536_vsp_bcsstk30_500sep_10in_1Kout.mtx,58348,58348,4033156,8,20.185
2389,1746_raefsky5.mtx,6316,6316,168658,8,87.049
2390,0380_ash958.mtx,958,292,1916,8,3.066
2391,0656_fpga_dcop_49.mtx,1220,1220,5892,8,3.626
2392,1051_G43.mtx,1000,1000,19980,8,15.984
2393,0539_young1c.mtx,841,841,4089,8,5.033
2394,1046_g7jac010sc.mtx,2880,2880,19635,8,12.083
2395,0867_adder_dcop_53.mtx,1813,1813,11246,8,5.292
2396,1874_jan99jac120.mtx,41374,41374,260202,8,42.482
2397,0259_can_144.mtx,144,144,1296,8,1.037
2398,1723_cage10.mtx,11397,11397,150645,8,66.953
2399,2408_conf6_0-8x8-30.mtx,49152,49152,1916928,8,203.118
2400,1653_conf5_0-4x4-22.mtx,3072,3072,119808,8,87.133
2401,1656_conf5_0-4x4-10.mtx,3072,3072,119808,8,76.677
2402,0922_145bit.mtx,1002,993,11315,8,6.705
2403,0471_model1.mtx,362,798,3028,8,1.73
2404,0728_ch6-6-b2.mtx,2400,450,7200,8,8.229
2405,1917_n4c6-b5.mtx,51813,20058,310878,8,81.542
2406,1325_ex23.mtx,1409,1409,43703,8,25.898
2407,1190_bcsstk26.mtx,1922,1922,30336,8,22.063
2408,0340_oscil_dcop_39.mtx,430,430,1544,8,1.372
2409,1694_cavity18.mtx,4562,4562,138187,8,59.757
2410,1488_aa03.mtx,825,8627,70806,8,32.368
2411,0386_kneser_6_2_1.mtx,601,676,2027,8,2.162
2412,0425_lpi_bgetam.mtx,400,816,2537,8,2.03
2413,2063_gridgena.mtx,48962,48962,512084,8,126.051
2414,0442_lp_scfxm1.mtx,330,600,2732,8,1.681
2415,1997_nemeth07.mtx,9506,9506,394812,8,170.73
2416,2574_pkustk11.mtx,87804,87804,5217912,8,198.305
2417,1833_lowThrust_10.mtx,18260,18260,222005,8,78.935
2418,2468_nasasrb.mtx,54870,54870,2677324,8,218.557
2419,1118_hydr1.mtx,5308,5308,23752,8,18.097
2420,2418_analytics.mtx,303813,303813,2006126,8,73.283
2421,0501_pores_3.mtx,532,532,3474,8,3.474
2422,1221_fxm2-16.mtx,3900,7335,32972,8,17.018
2423,2100_thermal1.mtx,82654,82654,574458,8,60.469
2424,0148_cis-n4c6-b1.mtx,210,21,420,8,0.747
2425,1815_lowThrust_7.mtx,17378,17378,211561,8,72.021
2426,0804_jagmesh6.mtx,1377,1377,8993,8,5.534
2427,1686_cavity23.mtx,4562,4562,138187,8,53.927
2428,1832_scfxm1-2r.mtx,37980,65943,221388,8,50.603
2429,1340_kineticBatchReactor_2.mtx,4361,4361,44840,8,23.915
2430,1599_coupled.mtx,11341,11341,98523,8,25.022
2431,1813_copter1.mtx,17222,17222,211064,8,70.355
2432,1447_rdist3a.mtx,2398,2398,61896,8,27.509
2433,1643_g7jac040sc.mtx,11790,11790,114671,8,39.886
2434,0828_M80PI_n1.mtx,4028,4028,9927,8,10.589
2435,2224_tube2.mtx,21498,21498,897056,8,151.083
2436,1381_ex6.mtx,1651,1651,49533,8,29.353
2437,2431_darcy003.mtx,389874,389874,2101242,8,49.08
2438,1439_G59.mtx,5000,5000,59140,8,20.133
2439,2259_rim.mtx,22560,22560,1014951,8,130.961
2440,2040_fome21.mtx,67748,216350,465294,8,23.785
2441,1410_Zewail.mtx,6752,6752,54233,8,20.18
2442,0625_west1505.mtx,1505,1505,5445,8,4.356
2443,1692_cavity22.mtx,4562,4562,138187,8,73.7
2444,2337_TSOPF_RS_b300_c1.mtx,14538,14538,1474325,8,172.184
2445,0970_spaceStation_4.mtx,950,950,13626,8,8.385
2446,0464_wm2.mtx,207,260,2942,8,1.743
2447,0731_dwt_869.mtx,869,869,7285,8,4.662
2448,2619_CO.mtx,221119,221119,7666057,8,131.044
2449,0372_D_5.mtx,434,115,1832,8,1.086
2450,0070_Trefethen_20b.mtx,19,19,147,8,0.214
2451,1649_p010.mtx,10090,19090,118000,8,89.905
2452,0506_tols1090.mtx,1090,1090,3546,8,2.182
2453,0991_lp_bnl2.mtx,2324,4486,14996,8,9.228
2454,1555_fv1.mtx,9604,9604,85264,8,52.47
2455,2368_qa8fk.mtx,66127,66127,1660579,8,134.869
2456,0374_lp_sctap1.mtx,300,660,1872,8,1.198
2457,2265_Goodwin_054.mtx,32510,32510,1030878,8,129.874
2458,1130_soc-sign-bitcoin-alpha.mtx,3783,3783,24186,8,13.821
2459,2097_sinc15.mtx,11532,11532,568526,8,89.181
2460,2547_t3dh_a.mtx,79171,79171,4352105,8,107.459
2461,0265_Cities.mtx,55,46,1342,8,0.795
2462,0532_olm1000.mtx,1000,1000,3996,8,5.812
2463,2623_Ge87H76.mtx,112985,112985,7892195,8,126.91
2464,1654_conf5_0-4x4-14.mtx,3072,3072,119808,8,95.846
2465,1000_delf.mtx,3170,6654,15397,8,11.198
2466,1217_cavity07.mtx,1182,1182,32747,8,22.781
2467,0755_jagmesh7.mtx,1138,1138,7450,8,6.622
2468,1116_airfoil1_dual.mtx,8034,8034,23626,8,18.901
2469,1458_bayer02.mtx,13935,13935,63679,8,36.388
2470,0432_gams60am.mtx,714,1071,2607,8,1.39
2471,1882_bayer01.mtx,57735,57735,277774,8,59.258
2472,0027_LFAT5.mtx,14,14,46,8,0.082
2473,0216_steam3.mtx,80,80,928,8,1.142
2474,1158_3elt_dual.mtx,9000,9000,26556,8,16.996
2475,0948_can_1072.mtx,1072,1072,12444,8,7.658
2476,0206_n3c5-b6.mtx,120,210,840,8,0.498
2477,0037_klein-b1.mtx,30,10,60,8,0.107
2478,1596_delaunay_n14.mtx,16384,16384,98244,8,44.912
2479,0849_adder_dcop_05.mtx,1813,1813,11097,8,5.548
2480,1810_s3rmt3m3.mtx,5357,5357,207695,8,107.197
2481,0815_G20.mtx,800,800,9344,8,7.119
2482,0738_cavity01.mtx,317,317,7327,8,4.342
2483,2087_c-62.mtx,41731,41731,559343,8,64.385
2484,1699_stokes64s.mtx,12546,12546,140034,8,97.415
2485,1097_deter8.mtx,3831,10905,22299,8,10.812
2486,2821_Cube_Coup_dt0.mtx,2164760,2164760,127206144,8,222.291
2487,1216_cavity09.mtx,1182,1182,32747,8,22.781
2488,2085_rajat23.mtx,110355,110355,556938,8,68.546
2489,2628_GL7d22.mtx,349443,822922,8251000,8,15.433
2490,0992_n3c6-b4.mtx,3003,1365,15015,8,15.015
2491,2748_Fault_639.mtx,638802,638802,28614564,8,157.007
2492,1344_bcsstk23.mtx,3134,3134,45178,8,28.914
2493,1745_Zhao2.mtx,33861,33861,166453,8,63.411
2494,2695_af_2_k101.mtx,503625,503625,17550675,8,205.873
2495,1208_c-21.mtx,3509,3509,32157,8,16.597
2496,2385_oh2010.mtx,365344,365344,1768240,8,30.785
2497,1875_jan99jac120sc.mtx,41374,41374,260202,8,44.766
2498,2637_Ga19As19H42.mtx,133123,133123,8884839,8,138.42
2499,2711_Ga41As41H72.mtx,268096,268096,18488476,8,136.007
2500,2594_GL7d15.mtx,460261,171375,6080381,8,19.124
