mtx,m,n,nnz,N,time,gflops
2221_HTC_336_9129.mtx,226432,226340,883422,8,0.068819,205.389563
1663_c-43.mtx,11136,11125,123675,8,0.040320,49.077342
0725_lp_ganges.mtx,1408,1706,6937,8,0.013963,7.949259
0893_adder_dcop_64.mtx,1920,1813,11246,8,0.028588,6.294159
2262_gyro_k.mtx,17408,17361,1021159,8,0.059202,275.979073
2426_pa2010.mtx,421632,421545,2058462,8,0.103045,319.622864
0585_mycielskian8.mtx,256,191,4720,8,0.023188,3.256835
0156_GD97_c.mtx,512,452,460,8,0.014014,0.525205
1213_ex4.mtx,1664,1601,32299,8,0.010500,49.218274
2815_ML_Geer.mtx,1504128,1504002,110879972,8,4.078520,434.981220
0357_shl_0.mtx,768,663,1687,8,0.035756,0.754901
2254_preferentialAttachment.mtx,100096,100000,999970,8,0.061977,258.152840
1379_delaunay_n13.mtx,8192,8192,49094,8,0.010667,73.637097
2622_TEM181302.mtx,181376,181302,7839010,8,0.307062,408.465409
0642_fpga_dcop_10.mtx,1280,1220,5884,8,0.010812,8.707723
2062_t3dl.mtx,20480,20360,509866,8,0.027193,299.998823
2284_landmark.mtx,72064,2704,1151232,8,0.047912,384.444973
0866_adder_dcop_51.mtx,1920,1813,11246,8,0.028587,6.294293
0882_adder_dcop_38.mtx,1920,1813,11246,8,0.028408,6.334062
1366_mhd1280a.mtx,1280,1280,47906,8,0.031226,24.546963
1781_CAG_mat1916.mtx,1920,1916,195985,8,0.044548,70.389932
0152_bfwa62.mtx,128,62,450,8,0.008761,0.821792
2790_GAP-road.mtx,23947392,23947347,57708624,8,6.804652,135.692159
0874_adder_dcop_17.mtx,1920,1813,11246,8,0.028536,6.305586
1093_IG5-11.mtx,1280,1692,22110,8,0.014997,23.588227
0122_lp_kb2.mtx,128,68,313,8,0.008444,0.593079
1706_ted_B_unscaled.mtx,10624,10605,144579,8,0.025714,89.961770
1268_poli3.mtx,17024,16955,37849,8,0.039772,15.226537
2019_ted_A_unscaled.mtx,10624,10605,424587,8,0.042321,160.519045
2511_ca2010.mtx,710272,710145,3489366,8,0.243300,229.468836
2479_ramage02.mtx,16896,16830,2866352,8,0.129680,353.652053
2727_333SP.mtx,3712896,3712815,22217266,8,1.334457,266.382680
1850_stat96v5.mtx,2432,75779,233921,8,0.017771,210.606824
2487_belgium_osm.mtx,1441408,1441295,3099940,8,0.366196,135.443864
2757_dielFilterV3clx.mtx,420480,420408,32886208,8,1.223386,430.100797
1920_rail516.mtx,640,47827,315412,8,0.049258,102.452131
1718_bcsstk18.mtx,12032,11948,149090,8,0.015146,157.496868
2371_turon_m.mtx,189952,189924,1690876,8,0.073879,366.195769
0351_S10PI_n.mtx,768,682,1633,8,0.008243,3.169815
0492_nos6.mtx,768,675,3255,8,0.008287,6.284512
2482_srb1.mtx,55040,54924,2962152,8,0.133106,356.064690
0300_oscil_dcop_29.mtx,512,430,1544,8,0.008848,2.791953
1516_cavity14.mtx,2688,2597,76367,8,0.012146,100.596993
0953_cz1268.mtx,1280,1268,12786,8,0.009695,21.101865
0607_de063157.mtx,1024,1908,5119,8,0.009753,8.397558
0500_nsic.mtx,512,897,3449,8,0.012243,4.507542
0316_oscil_dcop_05.mtx,512,430,1544,8,0.008782,2.813052
2175_g7jac180.mtx,53376,53370,747276,8,0.040089,298.245670
2266_torso2.mtx,115968,115967,1033473,8,0.048309,342.287808
1330_freeFlyingRobot_16.mtx,6144,6078,44006,8,0.021868,32.198114
1279_G8.mtx,896,800,38352,8,0.012110,50.669838
1828_s1rmt3m1.mtx,5504,5489,219521,8,0.023488,149.535225
0473_str_200.mtx,384,363,3068,8,0.009823,4.997150
0040_lpi_bgprtr.mtx,128,40,70,8,0.007899,0.141798
2797_Serena.mtx,1391360,1391349,64531701,8,2.275331,453.783358
0901_adder_dcop_46.mtx,1920,1813,11246,8,0.028579,6.296012
0938_G50.mtx,3072,3000,12000,8,0.008240,23.300247
2122_rajat20.mtx,87040,86916,605045,8,0.061873,156.460026
0054_rel4.mtx,128,12,104,8,0.008028,0.207282
2119_shar_te2-b2.mtx,200320,17160,600600,8,0.048201,199.367177
0764_epb0.mtx,1920,1794,7764,8,0.008674,14.320918
2538_debr.mtx,1048576,1048576,4194298,8,0.298222,225.029726
2339_598a.mtx,110976,110971,1483868,8,0.061966,383.146459
1150_email-Eu-core.mtx,1024,1005,25571,8,0.029565,13.838709
1977_k3plates.mtx,11136,11107,378927,8,0.028957,209.375070
1020_spaceStation_6.mtx,1152,1111,17595,8,0.017982,15.655391
1619_wiki-Vote.mtx,8320,8297,103689,8,0.041750,39.736843
1511_ch7-6-b4.mtx,15232,12600,75600,8,0.011762,102.839793
2411_conf5_4-8x8-10.mtx,49152,49152,1916928,8,0.076659,400.096680
1623_crystm01.mtx,4992,4875,105339,8,0.012288,137.156227
1194_pf2177.mtx,9728,10178,30984,8,0.009745,50.873840
2370_av41092.mtx,41216,41092,1683902,8,0.090463,297.829328
0714_orbitRaising_2.mtx,768,739,6526,8,0.009195,11.355253
1695_cavity17.mtx,4608,4562,138187,8,0.014117,156.621686
1380_tuma2.mtx,13056,12992,49365,8,0.010398,75.958073
2393_ASIC_320ks.mtx,321792,321671,1827807,8,0.111611,262.024586
0988_Sieber.mtx,2304,2290,14873,8,0.024853,9.575135
1214_plat1919.mtx,1920,1919,32399,8,0.009307,55.699201
0784_lp_grow22.mtx,512,946,8252,8,0.009041,14.602932
2612_cage13.mtx,445440,445315,7479343,8,0.281339,425.356173
0793_Trec10.mtx,128,478,8612,8,0.031877,4.322599
1081_Franz2.mtx,4096,4480,21504,8,0.008478,40.581855
0322_oscil_dcop_46.mtx,512,430,1544,8,0.008731,2.829362
2520_s4dkt3m2.mtx,90496,90449,3753461,8,0.147798,406.335523
0438_fs_680_2.mtx,768,680,2646,8,0.008133,5.205669
1318_freeFlyingRobot_12.mtx,5632,5578,41940,8,0.015259,43.976739
2739_asia_osm.mtx,11950848,11950757,25423206,8,2.927264,138.959534
1652_conf5_0-4x4-18.mtx,3072,3072,119808,8,0.021290,90.040313
1086_c-19.mtx,2432,2327,21817,8,0.032138,10.861794
2309_mac_econ_fwd500.mtx,206592,206500,1273389,8,0.059690,341.335514
1422_mark3jac020.mtx,9216,9129,56175,8,0.012288,73.142436
0451_west0655.mtx,768,655,2854,8,0.008634,5.288574
0334_oscil_dcop_53.mtx,512,430,1544,8,0.008755,2.821761
0186_gent113.mtx,128,113,655,8,0.008761,1.196260
1084_ch6-6-b3.mtx,5504,2400,21600,8,0.008565,40.349999
0685_fpga_dcop_18.mtx,1280,1220,5892,8,0.011041,8.538116
0134_can_73.mtx,128,73,377,8,0.008280,0.728474
1849_lhr11.mtx,11008,10964,233741,8,0.029978,124.752354
2285_msc23052.mtx,23168,23052,1154814,8,0.058329,316.773601
0603_de080285.mtx,1024,1908,5082,8,0.009160,8.876608
1915_lhr14.mtx,14336,14270,307858,8,0.031293,157.407388
0914_adder_dcop_34.mtx,1920,1813,11246,8,0.027275,6.597117
2283_bcsstk36.mtx,23168,23052,1143140,8,0.058818,310.963902
1148_lns_3937.mtx,3968,3937,25407,8,0.008884,45.758756
1007_rosen8.mtx,640,1544,16058,8,0.034409,7.466906
2223_tube1.mtx,21504,21498,897056,8,0.042969,334.029153
2352_lhr71.mtx,70400,70304,1528092,8,0.067711,361.084948
0495_lp_scrs8.mtx,512,1275,3288,8,0.010642,4.943558
1933_pwt.mtx,36608,36519,326107,8,0.020986,248.626523
1211_lpl2.mtx,3328,10881,32232,8,0.017237,29.919298
2163_c-64b.mtx,51072,51035,717841,8,0.052698,217.947488
0695_dwt_758.mtx,768,758,5994,8,0.008719,10.999578
1101_c-20.mtx,2944,2921,22685,8,0.018995,19.108275
2187_dc3.mtx,116864,116835,766396,8,0.053082,231.008467
2302_twotone.mtx,120832,120750,1224224,8,0.063810,306.965539
2563_netherlands_osm.mtx,2216704,2216688,4882476,8,0.574391,136.004360
2303_mn2010.mtx,259840,259777,1227102,8,0.065799,298.388982
1021_Si2.mtx,896,769,17801,8,0.011921,23.892292
1902_Reuters911.mtx,13440,13332,296076,8,0.046474,101.932151
0007_Trec5.mtx,128,7,12,8,0.008017,0.023949
2550_TSOPF_FS_b300_c1.mtx,29312,29214,4400122,8,0.196241,358.752177
1717_nug08-3rd.mtx,19840,29856,148416,8,0.013931,170.460262
1069_large.mtx,4352,8617,20635,8,0.009512,34.709490
1763_t2dah_e.mtx,11520,11445,176117,8,0.015255,184.722481
2091_patents_main.mtx,240640,240547,560943,8,0.059147,151.742703
1024_lp_cre_a.mtx,3584,7248,18168,8,0.032430,8.963583
2475_helm2d03.mtx,392320,392257,2741935,8,0.127516,344.042786
2333_std1_Jac3.mtx,22016,21982,1455848,8,0.090560,257.217143
1729_hangGlider_5.mtx,16128,16011,155246,8,0.040046,62.027193
2571_web-Google.mtx,916480,916428,5105039,8,0.292210,279.527181
2013_cz40948.mtx,40960,40948,412148,8,0.024397,270.290405
0657_fpga_dcop_31.mtx,1280,1220,5892,8,0.010983,8.583616
0507_lp_shell.mtx,640,1777,3558,8,0.025310,2.249251
0270_can_161.mtx,256,161,1377,8,0.008802,2.503072
1636_south31.mtx,18432,36321,112398,8,0.027327,65.809643
0172_IG5-7.mtx,128,150,549,8,0.008902,0.986739
1707_lp_osa_07.mtx,1152,25067,144812,8,0.045359,51.081476
0965_n2c6-b8.mtx,1536,3990,13230,8,0.008738,24.225534
0993_n2c6-b4.mtx,3072,1365,15015,8,0.008763,27.415044
0291_oscil_dcop_57.mtx,512,430,1544,8,0.008833,2.796899
2240_scircuit.mtx,171008,170998,958936,8,0.065649,233.711830
2776_Hardesty3.mtx,8217856,7591564,40451632,8,2.925260,221.254208
2039_epb3.mtx,84736,84617,463625,8,0.030316,244.692372
0352_lpi_vol1.mtx,384,464,1646,8,0.008764,3.005053
0615_lpi_pilot4i.mtx,512,1123,5264,8,0.012438,6.771463
2095_g7jac140.mtx,41600,41490,565956,8,0.033496,270.340139
2458_c8_mat11_I.mtx,4608,5761,2462970,8,0.140612,280.257035
1892_mark3jac100.mtx,45824,45769,285215,8,0.021186,215.395432
1384_mbeaflw.mtx,512,496,49920,8,0.040274,19.832299
2261_gyro.mtx,17408,17361,1021159,8,0.059348,275.301113
1432_fxm3_6.mtx,6272,12625,57722,8,0.012899,71.600105
2112_LeGresley_87936.mtx,87936,87936,593276,8,0.031284,303.425630
2544_pdb1HYS.mtx,36480,36417,4344765,8,0.174740,397.826204
0807_scagr7-2c.mtx,2560,3479,9005,8,0.008651,16.654891
1426_rdist2.mtx,3200,3198,56934,8,0.021517,42.335714
1121_rosen1.mtx,640,1544,23794,8,0.028088,13.554128
1402_ex3.mtx,1920,1821,52685,8,0.025943,32.493364
0342_abb313.mtx,384,176,1557,8,0.008285,3.006952
1203_commanche_dual.mtx,7936,7920,31680,8,0.009029,56.140152
0097_Maragal_1.mtx,128,14,234,8,0.008420,0.444681
1126_lshp3466.mtx,3584,3466,23896,8,0.008844,43.232369
0215_spaceStation_1.mtx,128,99,927,8,0.008794,1.686583
0659_fpga_dcop_42.mtx,1280,1220,5892,8,0.011034,8.543786
0553_fs_541_4.mtx,640,541,4285,8,0.008474,8.090798
1377_bips07_1693.mtx,13312,13275,49044,8,0.011753,66.763591
1861_benzene.mtx,8320,8219,242669,8,0.017535,221.427060
0939_lutz30-23-b6.mtx,1792,3003,12012,8,0.008705,22.077717
0052_Hamrle1.mtx,128,32,98,8,0.007724,0.203006
0702_130bit.mtx,640,575,6120,8,0.008840,11.076602
1117_spaceStation_13.mtx,1664,1617,23649,8,0.022247,17.008089
0722_lshp1009.mtx,1024,1009,6865,8,0.008725,12.589816
0228_lp_nug05.mtx,256,225,1050,8,0.008001,2.099815
1264_lp_woodw.mtx,1152,8418,37487,8,0.041116,14.587857
0616_lp_pilot4.mtx,512,1123,5264,8,0.012566,6.702761
0431_lpi_reactor.mtx,384,808,2591,8,0.011699,3.543587
0687_fpga_dcop_22.mtx,1280,1220,5892,8,0.010886,8.659536
2416_TSOPF_FS_b39_c19.mtx,76288,76216,1977600,8,0.087173,362.973741
1878_fxm4_6.mtx,22400,47185,265442,8,0.020201,210.243429
0629_netscience.mtx,1664,1589,5484,8,0.009887,8.874792
2350_neos.mtx,479232,515905,1526794,8,0.103510,236.002702
2012_sd2010.mtx,88448,88360,410722,8,0.029364,223.799140
2152_nemeth18.mtx,9600,9506,695234,8,0.057985,191.837377
1739_hvdc1.mtx,24960,24842,159981,8,0.024324,105.234873
1523_ex28.mtx,2688,2603,77781,8,0.023816,52.255602
0144_impcol_c.mtx,256,137,411,8,0.007987,0.823363
2696_af_3_k101.mtx,503680,503625,17550675,8,0.630732,445.214358
2208_pds-70.mtx,114944,390005,833465,8,0.044042,302.788386
0619_M40PI_n.mtx,2304,2182,5341,8,0.008591,9.947182
0003_mycielskian2.mtx,128,2,2,8,0.007612,0.004204
1165_3elt.mtx,4736,4720,27444,8,0.008850,49.614387
1969_lp_ken_18.mtx,105216,154699,358171,8,0.047269,121.236687
1963_poisson3Da.mtx,13568,13514,352762,8,0.022303,253.067192
1984_lhr17.mtx,17664,17576,381975,8,0.032001,190.981006
0771_bwm2000.mtx,2048,2000,7996,8,0.008138,15.720105
1146_model8.mtx,2944,6464,25277,8,0.011962,33.808419
2512_oilpan.mtx,73856,73752,3597188,8,0.144676,397.819307
1728_nsir.mtx,4480,10057,154939,8,0.044387,55.850015
2702_af_shell8.mtx,504960,504855,17588875,8,0.645374,436.060298
1082_utm1700b.mtx,1792,1700,21509,8,0.009486,36.278598
1674_bodyy5.mtx,18688,18589,129281,8,0.013944,148.346491
1857_luxembourg_osm.mtx,114688,114599,239332,8,0.022136,172.992243
1937_shallow_water1.mtx,81920,81920,327680,8,0.020323,257.975527
0388_Trefethen_150.mtx,256,150,2040,8,0.008805,3.707163
1950_ct2010.mtx,67584,67578,336352,8,0.025189,213.647439
0277_can_187.mtx,256,187,1491,8,0.008551,2.789690
0176_08blocks.mtx,384,300,592,8,0.011050,0.857159
1228_bcsstk11.mtx,1536,1473,34241,8,0.020824,26.308551
2365_2cubes_sphere.mtx,101504,101492,1647264,8,0.067549,390.178644
1484_aug3d.mtx,24320,24300,69984,8,0.011208,99.908349
0673_fpga_dcop_11.mtx,1280,1220,5892,8,0.011066,8.518809
1553_c-44.mtx,10752,10728,85000,8,0.063120,21.546152
2024_helm3d01.mtx,32256,32226,428444,8,0.024201,283.262767
1107_barth4.mtx,6144,6019,23492,8,0.008804,42.693011
0870_adder_dcop_66.mtx,1920,1813,11246,8,0.028614,6.288366
2141_wv2010.mtx,135296,135218,662922,8,0.043115,246.012496
2631_torso1.mtx,116224,116158,8516500,8,0.381518,357.162478
1014_Erdos02.mtx,7040,6927,16944,8,0.043641,6.212137
1229_bcsstk12.mtx,1536,1473,34241,8,0.020819,26.314697
0080_can_24.mtx,128,24,160,8,0.008154,0.313959
1822_ak2010.mtx,45312,45292,217098,8,0.055078,63.066800
0894_adder_dcop_65.mtx,1920,1813,11246,8,0.028481,6.317814
2317_SiO.mtx,33408,33401,1317655,8,0.085243,247.320989
0031_GD98_a.mtx,128,38,50,8,0.008314,0.096222
2007_c-57.mtx,37888,37833,405197,8,0.050252,129.011829
0302_oscil_dcop_19.mtx,512,430,1544,8,0.008834,2.796362
2005_rail582.mtx,640,56097,402290,8,0.051765,124.342342
1639_CurlCurl_0.mtx,11136,11083,113343,8,0.012871,140.900626
2703_af_shell6.mtx,504960,504855,17588875,8,0.644603,436.581977
1621_nasa4704.mtx,4736,4704,104756,8,0.012129,138.194329
0462_lpi_pang.mtx,384,741,2933,8,0.010896,4.306927
0387_bibd_17_3.mtx,256,680,2040,8,0.008842,3.691559
2439_pkustk05.mtx,37248,37164,2205144,8,0.092155,382.856377
1322_rajat01.mtx,6912,6833,43250,8,0.039881,17.351583
1398_mk11-b4.mtx,10496,17325,51975,8,0.010551,78.815919
2542_gupta2.mtx,62080,62064,4248286,8,0.178763,380.238421
2281_connectus.mtx,512,394792,1127525,8,0.075446,239.117480
2395_GL7d14.mtx,171392,47271,1831183,8,0.075235,389.433433
1167_bayer08.mtx,3072,3008,27576,8,0.013090,33.706052
2648_atmosmodl.mtx,1489792,1489752,10319760,8,0.567975,290.710502
1992_nemeth04.mtx,9600,9506,394808,8,0.038967,162.108451
0628_lp_scfxm2.mtx,768,1200,5469,8,0.011703,7.476827
2611_bmw7st_1.mtx,141440,141347,7339667,8,0.299218,392.472601
0852_init_adder1.mtx,1920,1813,11156,8,0.028401,6.284879
2271_ibm_matrix_2.mtx,51456,51448,1056610,8,0.078203,216.178405
0015_Tina_AskCal.mtx,128,11,29,8,0.007934,0.058480
0627_n2c6-b3.mtx,1408,455,5460,8,0.008066,10.830927
2733_rel9.mtx,9888128,274669,23667183,8,2.174167,174.170135
1731_e18.mtx,24704,38602,156466,8,0.014416,173.663169
1791_SiNa.mtx,5760,5743,198787,8,0.033015,96.338416
2101_ncvxqp7.mtx,87552,87500,574962,8,0.032365,284.243185
2758_mycielskian16.mtx,49152,49151,33382480,8,1.251388,426.821637
1320_Kaufhold.mtx,8832,8765,42471,8,0.010624,63.962927
1867_TSOPF_RS_b39_c7.mtx,14208,14098,252446,8,0.030926,130.606548
0859_adder_dcop_10.mtx,1920,1813,11232,8,0.028526,6.299891
2260_olafu.mtx,16256,16146,1015156,8,0.054760,296.614671
1570_orani678.mtx,2560,2529,90158,8,0.095988,15.028277
1551_biplane-9.mtx,21760,21701,84076,8,0.011582,116.146002
0219_grid1.mtx,256,252,952,8,0.007965,1.912338
0203_bcsstm19.mtx,896,817,817,8,0.007638,1.711382
2196_Chevron2.mtx,90368,90249,803173,8,0.039522,325.151245
1440_crack_dual.mtx,20224,20141,60086,8,0.011576,83.050444
0883_adder_dcop_36.mtx,1920,1813,11246,8,0.028595,6.292609
2242_transient.mtx,178944,178866,961790,8,0.059502,258.624260
2206_nm2010.mtx,168704,168609,830970,8,0.051206,259.647454
2752_rgg_n_2_21_s0.mtx,2097152,2097152,28975990,8,1.096320,422.883535
0062_bcspwr01.mtx,128,39,131,8,0.007988,0.262397
0445_lp_e226.mtx,256,472,2768,8,0.014708,3.011065
1529_TF15.mtx,6400,7742,80057,8,0.013318,96.180046
1598_fe_sphere.mtx,16512,16386,98304,8,0.011761,133.737477
1096_ex33.mtx,1792,1733,22189,8,0.008978,39.544267
1841_ex35.mtx,19840,19716,228208,8,0.016978,215.056033
1605_LF10000.mtx,20096,19998,99982,8,0.012875,124.247237
0384_mesh2em5.mtx,384,306,2018,8,0.008479,3.807863
0220_n4c6-b15.mtx,128,920,960,8,0.008595,1.787004
2110_pds-50.mtx,83072,275814,590833,8,0.035259,268.112463
1647_bcsstk15.mtx,3968,3948,117816,8,0.025072,75.186281
0475_cage7.mtx,384,340,3084,8,0.008827,5.590177
1079_lp_cycle.mtx,1920,3371,21234,8,0.011428,29.729086
1557_fv3.mtx,9856,9801,87025,8,0.011505,121.022696
0041_wheel_3_1.mtx,128,25,74,8,0.007951,0.148919
2474_windtunnel_evap3d.mtx,40832,40816,2730600,8,0.104656,417.461019
2710_GL7d21.mtx,823040,1437547,18174775,8,0.691496,420.532314
2683_pkustk14.mtx,151936,151926,14836504,8,0.580910,408.641915
2725_gsm_106857.mtx,589568,589446,21758924,8,0.766605,454.135589
2106_bas1lp.mtx,5504,9825,587775,8,0.085479,110.020325
0347_bcspwr05.mtx,512,443,1623,8,0.008414,3.086220
2642_pattern1.mtx,19328,19242,9323432,8,0.351706,424.146063
0940_rdb2048.mtx,2048,2048,12032,8,0.008446,22.792109
2534_cant.mtx,62464,62451,4007383,8,0.160573,399.308456
0102_Sandi_authors.mtx,128,86,248,8,0.008312,0.477362
0434_Erdos971.mtx,512,472,2628,8,0.010430,4.031380
1526_cegb3024.mtx,3072,3024,79848,8,0.023589,54.158912
0060_wheel_4_1.mtx,128,41,122,8,0.007969,0.244937
1664_hi2010.mtx,25088,25016,124126,8,0.019046,104.276718
2576_para-4.mtx,153344,153226,5326228,8,0.211334,403.246426
1338_bips98_1450.mtx,11392,11305,44678,8,0.011387,62.774863
0392_west0381.mtx,384,381,2157,8,0.009607,3.592294
1751_f855_mat9.mtx,2560,2511,171214,8,0.043395,63.127723
2832_HV15R.mtx,2017280,2017169,283073458,8,10.798004,419.445612
0011_cage3.mtx,128,5,19,8,0.007766,0.039146
2140_c-70.mtx,68992,68924,658986,8,0.049429,213.312263
1145_shermanACa.mtx,3456,3432,25220,8,0.039042,10.335642
0689_fpga_dcop_30.mtx,1280,1220,5892,8,0.011025,8.550953
1503_poli4.mtx,33920,33833,73249,8,0.029634,39.548306
2666_Hardesty1.mtx,939008,938905,12143314,8,0.465736,417.174101
1547_G63.mtx,7040,7000,82918,8,0.038850,34.149166
0095_GD02_b.mtx,128,80,232,8,0.008137,0.456206
0822_pores_2.mtx,1280,1224,9613,8,0.008875,17.329776
0813_G17.mtx,896,800,9334,8,0.016822,8.877738
0559_ex1.mtx,256,216,4352,8,0.010681,6.519323
0819_G14.mtx,896,800,9388,8,0.016118,9.319095
2213_ss1.mtx,205312,205282,845089,8,0.054742,247.002524
0064_p0040.mtx,128,63,133,8,0.008401,0.253294
1658_scagr7-2r.mtx,32896,46679,120141,8,0.013880,138.495856
2686_Si41Ge41H72.mtx,185728,185639,15011265,8,0.570165,421.247074
0514_stufe.mtx,1152,1036,3736,8,0.008122,7.359401
0936_G48.mtx,3072,3000,12000,8,0.008080,23.762000
0665_fpga_dcop_24.mtx,1280,1220,5892,8,0.010984,8.582316
1124_n4c6-b3.mtx,6016,1330,23880,8,0.008566,44.603833
2421_cage12.mtx,130304,130228,2032536,8,0.081808,397.524574
0548_USAir97.mtx,384,332,4252,8,0.016405,4.146925
2446_vanbody.mtx,47104,47072,2336898,8,0.096888,385.911391
0931_photogrammetry.mtx,1408,390,11816,8,0.008626,21.916304
0857_adder_dcop_06.mtx,1920,1813,11224,8,0.028610,6.276927
2219_sme3Da.mtx,12544,12504,874887,8,0.053927,259.578342
0896_adder_dcop_28.mtx,1920,1813,11246,8,0.028594,6.292722
0885_adder_dcop_42.mtx,1920,1813,11246,8,0.028583,6.295216
0223_SmallW.mtx,512,396,994,8,0.017459,0.910932
0175_impcol_a.mtx,256,207,572,8,0.008202,1.115810
2413_trdheim.mtx,22144,22098,1935324,8,0.107616,287.738846
0765_orbitRaising_4.mtx,1024,915,7790,8,0.008913,13.983780
0973_n4c6-b14.mtx,1024,6300,13800,8,0.009107,24.245406
0974_cis-n4c6-b14.mtx,1024,6300,13800,8,0.009050,24.398092
1714_p2p-Gnutella31.mtx,62592,62586,147892,8,0.020397,116.009011
1305_freeFlyingRobot_11.mtx,5504,5438,40054,8,0.012902,49.671001
2054_nemeth14.mtx,9600,9506,496144,8,0.046013,172.524659
2332_bcsstk35.mtx,30336,30237,1450163,8,0.070826,327.600516
0057_football.mtx,128,35,118,8,0.008190,0.230513
0181_TF10.mtx,128,107,622,8,0.008272,1.203155
1648_graphics.mtx,29568,11822,117954,8,0.012023,156.966857
0928_watt_2.mtx,1920,1856,11550,8,0.016289,11.345041
1988_garon2.mtx,13568,13535,390607,8,0.023923,261.247277
2331_vfem.mtx,93568,93476,1434636,8,0.060017,382.463734
0245_ww_36_pmec_36.mtx,128,66,1194,8,0.009658,1.977974
0515_sherman1.mtx,1024,1000,3750,8,0.008532,7.032085
1700_stokes64.mtx,12672,12546,140034,8,0.012991,172.465860
2481_TSOPF_RS_b300_c2.mtx,28416,28338,2943887,8,0.121777,386.791992
1326_c-29.mtx,5120,5033,43731,8,0.041631,16.807204
2448_fl2010.mtx,484608,484481,2346294,8,0.118056,317.989873
1237_cell2.mtx,7168,7055,34855,8,0.009958,56.003664
2554_tx2010.mtx,914304,914231,4456272,8,0.297365,239.773705
2428_bcsstk39.mtx,46848,46772,2089294,8,0.087206,383.331515
1291_freeFlyingRobot_9.mtx,4864,4778,39964,8,0.039695,16.108605
2706_af_shell2.mtx,504960,504855,17588875,8,0.646143,435.541590
0530_n4c6-b2.mtx,1408,210,3990,8,0.008279,7.711039
0489_lp_standata.mtx,384,1274,3230,8,0.024269,2.129449
2784_af_shell10.mtx,1508096,1508065,52672325,8,1.871167,450.391209
1453_gen1.mtx,896,2561,63086,8,0.016646,60.638975
0581_cdde3.mtx,1024,961,4681,8,0.008365,8.953540
1477_mhd3200a.mtx,3200,3200,68026,8,0.010632,102.367087
1794_mod2.mtx,34816,66409,199810,8,0.037027,86.341524
1152_bibd_13_6.mtx,128,1716,25740,8,0.030649,13.437127
0823_rajat04.mtx,1152,1041,9642,8,0.039619,3.893885
0183_GD01_Acap.mtx,1024,953,645,8,0.008675,1.189558
1100_pgp2.mtx,4096,13254,22474,8,0.008767,41.016937
2314_Raj1.mtx,263808,263743,1302464,8,0.074604,279.333150
0255_n3c5-b4.mtx,256,210,1260,8,0.008378,2.406445
0719_EVA.mtx,8576,8497,6726,8,0.046379,2.320367
0182_bcsstk03.mtx,128,112,640,8,0.008036,1.274266
2724_hugetric-00020.mtx,7122816,7122792,21361554,8,2.201073,155.281020
1887_chipcool1.mtx,20096,20082,281150,8,0.018904,237.963845
2634_TSOPF_RS_b678_c2.mtx,35712,35696,8781949,8,0.364786,385.187697
0355_494_bus.mtx,512,494,1666,8,0.008140,3.274731
1863_lp_cre_d.mtx,8960,73948,246614,8,0.046267,85.283692
0112_will57.mtx,128,57,281,8,0.008410,0.534588
0110_dwt_59.mtx,128,59,267,8,0.008047,0.530874
2423_water_tank.mtx,60800,60740,2035281,8,0.084881,383.647993
0147_n4c6-b1.mtx,256,21,420,8,0.007732,0.869061
0587_bp_1200.mtx,896,822,4726,8,0.029424,2.569900
1845_fome20.mtx,33920,108175,232647,8,0.024249,153.503812
2527_roadNet-TX.mtx,1393408,1393383,3843320,8,0.396491,155.093291
0243_lp_share1b.mtx,128,253,1179,8,0.010488,1.798649
0306_oscil_dcop_20.mtx,512,430,1544,8,0.008567,2.883513
2199_TSOPF_RS_b162_c4.mtx,20480,20374,812749,8,0.056996,228.157234
2633_TSOPF_FS_b300_c2.mtx,56832,56814,8767466,8,0.370535,378.586602
1363_mk11-b4b.mtx,9472,17325,47250,8,0.010354,73.013116
2123_rajat25.mtx,87296,87190,607235,8,0.061755,157.328136
1339_ge.mtx,10112,16369,44825,8,0.012328,58.177868
1951_Kuu.mtx,7168,7102,340200,8,0.022390,243.112527
0777_rosen7.mtx,384,776,8034,8,0.034967,3.676127
0995_robot24c1_mat5.mtx,512,302,15118,8,0.027631,8.754344
2245_nemeth20.mtx,9600,9506,971870,8,0.073328,212.058397
0360_lp_scagr25.mtx,512,671,1725,8,0.008470,3.258677
1987_nmos3.mtx,18688,18588,386594,8,0.022529,274.562582
2454_net4-1.mtx,88448,88343,2441727,8,0.098510,396.585765
0004_Trec4.mtx,128,3,3,8,0.007409,0.006478
1675_rajat10.mtx,30208,30202,130303,8,0.018135,114.964647
1375_mimo8x8_system.mtx,13312,13309,48872,8,0.011932,65.531390
0096_cage5.mtx,128,37,233,8,0.008356,0.446135
1333_lp_pilot.mtx,1536,4860,44375,8,0.024395,29.104086
2591_com-Youtube.mtx,1134976,1134890,5975248,8,0.431796,221.410233
2001_mark3jac140sc.mtx,64128,64089,399735,8,0.025748,248.401101
0647_fpga_dcop_26.mtx,1280,1220,5892,8,0.010990,8.578267
1204_p2p-Gnutella05.mtx,8960,8846,31839,8,0.014074,36.195160
1050_p6000.mtx,2176,7967,19826,8,0.020532,15.450123
0776_GD06_Java.mtx,1664,1538,8032,8,0.013967,9.201280
0369_tumorAntiAngiogenesis_1.mtx,256,205,1783,8,0.021649,1.317764
1556_kineticBatchReactor_9.mtx,8192,8115,86183,8,0.041762,33.018510
