index,mtx,gflops
337,1740_lock3491.mtx,29.668
338,0701_delaunay_n10.mtx,1.409
339,0678_fpga_dcop_13.mtx,1.337
340,1041_wang1.mtx,4.191
341,2092_Goodwin_040.mtx,55.703
342,1312_mk12-b2.mtx,8.527
343,0855_TF13.mtx,2.494
344,2161_cyl6.mtx,63.068
345,0596_bp_1600.mtx,1.120
346,1324_freeFlyingRobot_15.mtx,8.893
347,0568_IG5-9.mtx,1.093
348,0935_G54.mtx,2.731
349,1645_ex31.mtx,22.201
350,1940_inlet.mtx,47.511
351,2621_shipsec1.mtx,109.059
352,2430_mc2depi.mtx,68.950
353,1157_as-735.mtx,5.654
354,2154_md2010.mtx,57.557
355,2731_Freescale2.mtx,95.135
356,1373_ex24.mtx,10.842
357,0797_EX1(0).mtx,2.205
358,0730_bcsstm07.mtx,1.833
359,0098_d_dyn.mtx,0.058
360,0422_dwt_307.mtx,0.583
361,2607_TSOPF_RS_b2052_c1.mtx,121.665
362,0538_celegans_metabolic.mtx,0.994
363,1559_t2d_q9.mtx,17.442
364,1039_polblogs.mtx,4.408
365,2197_pkustk02.mtx,67.212
366,2227_nw14.mtx,84.014
367,2500_wiki-talk-temporal.mtx,38.116
368,2090_k1_san.mtx,55.473
369,1301_G22.mtx,8.880
370,1106_lp_80bau3b.mtx,5.395
371,1328_flower_5_4.mtx,9.012
372,0140_bcsstk01.mtx,0.104
373,0983_adder_trans_02.mtx,3.303
374,1074_swang2.mtx,4.493
375,2540_pkustk04.mtx,104.237
376,2204_nj2010.mtx,62.758
377,0233_fs_183_6.mtx,0.276
378,1304_n2c6-b6.mtx,8.821
379,0180_Sandi_sandi.mtx,0.142
380,0694_bfwb782.mtx,1.383
381,1321_Alemdar.mtx,8.560
382,1716_TSOPF_FS_b9_c6.mtx,26.872
383,1171_bayer07.mtx,5.712
384,2735_germany_osm.mtx,50.825
385,0604_rel6.mtx,1.108
386,1450_mk12-b5.mtx,12.900
387,1899_sinc12.mtx,46.760
388,2164_c-64.mtx,63.814
389,2417_mixtank_new.mtx,88.933
390,0046_problem.mtx,0.023
391,0174_can_61.mtx,0.136
392,0433_lp_grow7.mtx,0.649
393,1011_lp_pds_02.mtx,3.563
394,1149_lp_degen3.mtx,5.574
395,2641_gupta3.mtx,127.613
396,0639_fpga_dcop_07.mtx,1.403
397,0847_lpi_cplex1.mtx,2.487
398,0969_CAG_mat364.mtx,3.373
399,2664_fullb.mtx,113.595
400,2278_ex11.mtx,79.262
401,0888_adder_dcop_48.mtx,2.654
402,1223_lp_d2q06c.mtx,7.536
403,2738_dielFilterV2clx.mtx,113.966
404,1139_email-Eu-core-temporal.mtx,5.779
405,1533_kineticBatchReactor_5.mtx,16.744
406,0562_pde900.mtx,1.089
407,0222_ck104.mtx,0.255
408,2728_CoupCons3D.mtx,116.018
409,1846_lp_pds_20.mtx,33.993
410,1199_c-23.mtx,6.888
411,1999_nemeth09.mtx,50.258
412,1579_stormg2-27.mtx,17.744
413,0050_GD95_b.mtx,0.023
414,0107_wheel_6_1.mtx,0.061
415,1108_G36.mtx,5.150
416,1429_ex10hs.mtx,12.327
417,2295_az2010.mtx,67.591
418,2150_rgg_n_2_16_s0.mtx,60.144
419,2781_hugetrace-00020.mtx,39.020
420,0162_bcsstm20.mtx,0.107
421,1769_nemsemm2.mtx,33.659
422,0441_lshp_406.mtx,0.701
423,0411_lp_israel.mtx,0.597
424,2684_higgs-twitter.mtx,108.563
425,2709_human_gene2.mtx,138.024
426,0621_dynamicSoaringProblem_1.mtx,1.319
