index,mtx,gflops
502,0623_rajat19.mtx,0.023
503,2528_xenon2.mtx,5.135
504,0517_steam1.mtx,0.009
505,2272_3D_51448_3D.mtx,2.598
506,1543_lhr04c.mtx,0.246
507,2147_heart2.mtx,6.861
508,0361_shl_200.mtx,0.001
509,2498_pkustk08.mtx,8.191
510,0671_fpga_dcop_12.mtx,0.007
511,2533_barrier2-9.mtx,5.770
512,1253_wb-cs-stanford.mtx,0.111
513,2077_ford2.mtx,0.458
514,1701_mplate.mtx,0.509
515,0477_bcsstk20.mtx,0.003
516,2182_lhr34.mtx,1.850
517,1696_cavity19.mtx,0.658
518,2761_ss.mtx,7.854
519,1105_sherman2.mtx,0.077
520,2450_poisson3Db.mtx,4.689
521,2419_bcsstk32.mtx,5.352
522,0569_tumorAntiAngiogenesis_4.mtx,0.034
523,1168_bayer06.mtx,0.038
524,2640_gearbox.mtx,8.183
525,2057_c-66.mtx,3.187
526,2021_ncvxqp5.mtx,0.425
527,2407_conf5_4-8x8-15.mtx,4.531
528,0363_CSphd.mtx,0.000
529,1179_ca-GrQc.mtx,0.070
530,1292_G29.mtx,0.120
531,0414_lund_a.mtx,0.007
532,1821_lowThrust_8.mtx,3.608
533,0780_diag.mtx,0.004
534,1558_fv2.mtx,0.111
535,1949_graham1.mtx,1.520
536,1341_nopss_11k.mtx,0.036
537,0929_freeFlyingRobot_2.mtx,0.027
538,1231_G61.mtx,0.031
539,2444_citationCiteseer.mtx,4.445
540,2036_ex40.mtx,3.073
541,0805_iprob.mtx,1.060
542,1891_mark3jac100sc.mtx,0.261
543,1142_dwt_2680.mtx,0.030
544,2231_sx-superuser.mtx,4.443
545,1926_cegb2919.mtx,3.678
546,2290_struct3.mtx,2.811
547,1994_nemeth02.mtx,1.979
548,2116_finan512.mtx,0.964
549,0103_GD96_c.mtx,0.000
550,1614_mhd4800a.mtx,0.327
551,2601_TEM152078.mtx,7.187
552,2531_barrier2-11.mtx,5.697
553,1613_c-41.mtx,0.604
554,0863_adder_dcop_19.mtx,0.246
555,1628_barth5(0).mtx,0.106
556,1235_bips98_606.mtx,0.037
557,1040_wang2.mtx,0.021
558,1914_lhr14c.mtx,0.861
559,0754_dwt_878.mtx,0.010
560,2504_m14b.mtx,3.901
561,2145_ex3sta1(0).mtx,3.243
562,2403_loc-Gowalla.mtx,3.951
563,1316_dw8192.mtx,0.030
564,1560_t2d_q4.mtx,0.119
565,0998_spaceStation_5.mtx,0.045
566,2162_Pres_Poisson.mtx,3.178
567,0086_GD96_b.mtx,0.000
568,1119_hydr1c.mtx,0.015
569,1348_g7jac020sc.mtx,0.060
570,2496_cnr-2000.mtx,4.803
571,1356_bcsstm39.mtx,0.007
572,1936_fe_body.mtx,0.351
573,1682_c-39.mtx,1.872
574,0658_fpga_dcop_41.mtx,0.007
575,1242_soc-sign-bitcoin-otc.mtx,0.307
576,2237_wa2010.mtx,0.737
577,1671_aft02.mtx,0.296
578,1042_ex21.mtx,0.099
579,1166_mhd4800b.mtx,0.027
580,1789_obstclae.mtx,0.131
581,1938_shallow_water2.mtx,0.164
582,1554_kineticBatchReactor_8.mtx,2.060
583,0227_GD00_c.mtx,0.001
584,2697_af_4_k101.mtx,8.111
585,0891_adder_dcop_59.mtx,0.284
586,1244_c-24.mtx,0.191
587,0091_can_62.mtx,0.000
588,0773_G34.mtx,0.005
589,0909_adder_dcop_55.mtx,0.284
590,0971_uk.mtx,0.006
591,1193_plbuckle.mtx,0.117
592,2374_Zd_Jac6.mtx,5.411
593,1209_reorientation_3.mtx,0.752
594,0262_S10PI_n1.mtx,0.000
595,2577_Chebyshev4.mtx,6.926
596,1952_gyro_m.mtx,1.019
597,0681_fpga_dcop_27.mtx,0.006
598,1173_G62.mtx,0.015
599,0201_bwm200.mtx,0.000
600,0648_fpga_dcop_50.mtx,0.007
601,1077_circuit_2.mtx,0.415
602,2674_hugetrace-00000.mtx,2.751
603,0292_oscil_dcop_14.mtx,0.001
604,1778_mult_dcop_01.mtx,3.107
605,0008_b1_ss.mtx,0.000
606,2824_kmer_U1a.mtx,5.434
607,0952_Kohonen.mtx,0.008
608,2133_rajat16.mtx,2.832
609,0403_netz4504_dual.mtx,0.001
610,2721_M6.mtx,4.848
611,0986_hangGlider_2.mtx,0.301
612,2491_pkustk03.mtx,6.172
613,0329_oscil_dcop_34.mtx,0.001
614,1896_g7jac080.mtx,0.789
615,1411_c-32.mtx,2.292
616,1347_g7jac020.mtx,0.056
617,1586_linverse.mtx,0.120
618,1939_lpl1.mtx,1.305
619,2210_g7jac200.mtx,2.428
620,1684_ACTIVSg10K.mtx,0.150
621,0919_adder_dcop_45.mtx,0.246
622,0653_fpga_dcop_43.mtx,0.007
623,1798_c-51.mtx,1.113
624,1632_c-42.mtx,2.117
625,1224_gemat12.mtx,0.034
626,0869_adder_dcop_57.mtx,0.284
627,1421_bcsstk27.mtx,0.414
628,2349_nemeth26.mtx,7.041
629,1161_qc324.mtx,0.339
630,2561_s3dkq4m2.mtx,7.072
631,0933_G53.mtx,0.037
632,2002_mark3jac140.mtx,0.366
633,1869_tandem_vtx.mtx,0.460
634,1996_nemeth06.mtx,1.869
635,2292_xenon1.mtx,2.572
636,1680_bodyy6.mtx,0.126
637,1016_rbsa480.mtx,0.076
638,1676_c-46.mtx,2.498
639,1831_lowThrust_9.mtx,3.612
640,2378_fem_filter.mtx,7.873
641,1679_mycielskian11.mtx,2.513
642,1783_skirt.mtx,0.510
643,2532_barrier2-12.mtx,5.697
644,0662_fpga_dcop_33.mtx,0.007
645,1004_ukerbe1.mtx,0.007
646,2604_auto.mtx,5.062
647,1584_epb1.mtx,0.084
648,1314_Lederberg.mtx,0.044
649,0683_fpga_dcop_17.mtx,0.006
650,1151_cz2548.mtx,0.031
651,0640_fpga_dcop_06.mtx,0.007
652,2148_heart3.mtx,6.861
653,1048_spaceStation_9.mtx,0.065
654,1668_memplus.mtx,1.190
655,0488_dwt_346.mtx,0.006
656,2160_Zd_Jac3_db.mtx,4.623
657,0802_EPA.mtx,0.002
658,2048_c-59.mtx,2.408
659,2234_kim1.mtx,2.188
660,1018_add20.mtx,0.071
661,1122_geom.mtx,0.052
662,1310_bips98_1142.mtx,0.037
663,1299_G31.mtx,0.120
664,2190_vsp_mod2_pgp2_slptsk.mtx,3.218
665,2456_nv1.mtx,4.872
666,0964_power.mtx,0.007
667,2081_e40r0100.mtx,1.759
668,2176_g7jac180sc.mtx,2.129
669,0744_jagmesh3.mtx,0.007
670,2483_stomach.mtx,3.490
671,1057_G57.mtx,0.011
672,0429_rdb450.mtx,0.001
673,1444_barth5.mtx,0.032
674,0377_mesh3em5.mtx,0.002
675,1472_ex14.mtx,0.224
676,1840_mark3jac080.mtx,0.209
677,0126_GD97_a.mtx,0.000
678,0906_adder_dcop_33.mtx,0.264
679,0692_fs_760_1.mtx,0.009
680,1162_ex2.mtx,0.275
681,0063_bcsstm04.mtx,0.000
682,2645_shipsec5.mtx,8.149
683,2391_Goodwin_071.mtx,4.931
684,1893_t520.mtx,1.895
685,1856_ACTIVSg70K.mtx,0.150
686,1667_ri2010.mtx,0.131
687,1112_G42.mtx,0.102
688,0680_fpga_dcop_15.mtx,0.007
689,2437_il2010.mtx,1.418
690,1058_sherman3.mtx,0.017
691,0679_fpga_dcop_16.mtx,0.007
692,1964_HEP-th-new.mtx,0.934
693,2585_Hamrle3.mtx,2.032
694,2243_pcrystk02.mtx,4.532
695,2130_nemeth17.mtx,3.502
