index,mtx,m,n,nnz,right-n,pixel_gflops
921,2645_shipsec5.mtx,179860,179860,10113096,8,639.563
922,2391_Goodwin_071.mtx,56021,56021,1797934,8,373.597
923,1893_t520.mtx,5563,5563,286341,8,163.623
924,1856_ACTIVSg70K.mtx,69999,69999,238627,8,131.656
925,1667_ri2010.mtx,25181,25181,125750,8,67.067
926,1572_IG5-13.mtx,3994,4731,91209,8,66.334
927,1112_G42.mtx,2000,2000,23558,8,18.846
928,0680_fpga_dcop_15.mtx,1220,1220,5892,8,5.237
929,2437_il2010.mtx,451554,451554,2164464,8,84.467
930,1006_lp_cre_c.mtx,3068,6411,15977,8,12.782
931,0704_lp_perold.mtx,625,1506,6148,8,4.684
932,1058_sherman3.mtx,5005,5005,20033,8,26.711
933,0679_fpga_dcop_16.mtx,1220,1220,5892,8,4.962
934,2806_Long_Coup_dt6.mtx,1470152,1470152,87088992,8,663.219
935,1964_HEP-th-new.mtx,27770,27770,352807,8,70.561
936,2585_Hamrle3.mtx,1447360,1447360,5514242,8,234.649
937,2243_pcrystk02.mtx,13965,13965,968583,8,455.804
938,2509_stormG2_1000.mtx,528185,1377306,3459881,8,211.29
939,0522_QRpivot.mtx,660,749,3808,8,4.352
940,1386_lp_fit2p.mtx,3000,13525,50284,8,47.326
941,1160_Maragal_4.mtx,1964,1034,26719,8,12.574
942,1702_fome12.mtx,24284,48920,142528,8,54.296
943,2130_nemeth17.mtx,9506,9506,629620,8,387.458
944,0226_nos1.mtx,237,237,1017,8,1.808
945,0499_lp_beaconfd.mtx,173,295,3408,8,1.759
946,0101_lpi_forest6.mtx,66,131,246,8,0.328
947,0846_email.mtx,1133,1133,10902,8,7.268
948,0274_lp_bore3d.mtx,233,334,1448,8,1.287
949,1929_usroads-48.mtx,126146,126146,323900,8,86.373
950,0390_p0201.mtx,133,334,2056,8,1.828
951,0550_b_dyn.mtx,1089,1089,4264,8,4.548
952,1500_slptsk.mtx,2861,3347,72465,8,61.023
953,0985_Erdos982.mtx,5822,5822,14750,8,18.154
954,1062_stoch_aircraft.mtx,3754,7517,20267,8,32.427
955,1350_eurqsa.mtx,7245,7245,46142,8,56.79
956,0898_adder_dcop_25.mtx,1813,1813,11246,8,9.47
957,1725_Trec12.mtx,551,2726,151219,8,75.609
958,1860_astro-ph.mtx,16706,16706,242502,8,90.233
959,1519_cavity12.mtx,2597,2597,76367,8,48.875
960,1646_de2010.mtx,24115,24115,116056,8,64.031
961,1777_mult_dcop_03.mtx,25187,25187,193216,8,63.091
962,1660_bodyy4.mtx,17546,17546,121938,8,130.067
963,2354_lp_nug30.mtx,52260,379350,1567800,8,91.217
964,1064_CollegeMsg.mtx,1899,1899,20296,8,18.041
965,1129_ch.mtx,3700,8291,24102,8,24.102
966,2279_vsp_finan512_scagr7-2c_rlfddd.mtx,139752,139752,1104040,8,148.442
967,0286_oscil_dcop_43.mtx,430,430,1544,8,2.059
968,1521_aug2d.mtx,29008,29008,76832,8,94.562
969,0706_jagmesh1.mtx,936,936,6264,8,6.682
970,2362_d_pretok.mtx,182730,182730,1641672,8,309.021
971,1263_t2dal_a.mtx,4257,4257,37465,8,39.963
972,0724_spaceShuttleEntry_1.mtx,560,560,6891,8,5.25
973,2096_c-68.mtx,64810,64810,566006,8,181.122
974,1894_bcsstk16.mtx,4884,4884,290378,8,185.842
975,1164_zenios.mtx,2873,2873,27191,8,27.191
976,2592_consph.mtx,83334,83334,6010480,8,654.202
977,2694_af_0_k101.mtx,503625,503625,17550675,8,631.036
978,1916_c-61.mtx,43618,43618,310016,8,171.043
979,2516_mycielskian14.mtx,12287,12287,3695512,8,451.36
980,0092_dwt_72.mtx,72,72,222,8,0.444
981,1319_utm3060.mtx,3060,3060,42211,8,35.546
982,1409_TSOPF_RS_b9_c6.mtx,7224,7224,54082,8,72.109
983,1169_model6.mtx,2096,5289,27628,8,15.243
984,0597_de063155.mtx,852,1848,4913,8,4.913
985,0032_jgl009.mtx,9,9,50,8,0.114
986,2043_ch8-8-b3.mtx,117600,18816,470400,8,235.2
987,2180_Baumann.mtx,112211,112211,760631,8,392.584
988,1336_deter3.mtx,7647,21777,44547,8,41.927
989,0350_M10PI_n.mtx,682,682,1633,8,2.375
990,0875_adder_dcop_60.mtx,1813,1813,11246,8,8.997
991,0749_fpga_trans_01.mtx,1220,1220,7382,8,5.906
992,0904_adder_dcop_30.mtx,1813,1813,11246,8,9.47
993,0108_cat_ears_2_1.mtx,85,85,254,8,0.369
994,0972_steam2.mtx,600,600,13760,8,12.951
995,1372_mimo28x28_system.mtx,13251,13251,48737,8,59.984
996,0778_N_pid.mtx,3625,3923,8054,8,7.159
997,2598_NACA0015.mtx,1039183,1039183,6229636,8,92.634
998,2737_delaunay_n22.mtx,4194304,4194304,25165738,8,201.83
999,1311_mbeause.mtx,496,496,41063,8,16.846
1000,0200_cage6.mtx,93,93,785,8,1.047
1001,0423_GL6_D_6.mtx,469,201,2526,8,3.109
1002,0367_ch7-7-b1.mtx,882,49,1764,8,3.528
1003,2677_crankseg_2.mtx,63838,63838,14148858,8,568.798
1004,0834_S80PI_n.mtx,4182,4182,10261,8,13.681
1005,0592_tumorAntiAngiogenesis_8.mtx,490,490,4776,8,3.821
1006,0868_adder_dcop_16.mtx,1813,1813,11246,8,9.47
1007,2058_c-66b.mtx,49989,49989,499007,8,181.457
1008,2006_c-55.mtx,32780,32780,403450,8,169.874
1009,0312_oscil_dcop_02.mtx,430,430,1544,8,1.9
1010,1266_dynamicSoaringProblem_7.mtx,3511,3511,37680,8,30.144
1011,1295_G28.mtx,2000,2000,39980,8,45.691
1012,2323_li.mtx,22695,22695,1350309,8,400.092
1013,0456_S20PI_n.mtx,1182,1182,2881,8,3.546
1014,1803_TSOPF_RS_b162_c1.mtx,5374,5374,205399,8,149.381
1015,1565_p2p-Gnutella30.mtx,36682,36682,88328,8,56.53
1016,0143_gams10a.mtx,114,171,407,8,0.465
1017,1370_mimo46x46_system.mtx,13250,13250,48735,8,55.697
1018,0476_bcsstm23.mtx,3134,3134,3134,8,8.357
1019,2047_g7jac120.mtx,35550,35550,475296,8,158.432
1020,0840_lshp1561.mtx,1561,1561,10681,8,11.393
1021,1873_ex19.mtx,12005,12005,259879,8,207.903
1022,1583_lp_qap15.mtx,6330,22275,94950,8,56.267
1023,1862_wing.mtx,62032,62032,243088,8,57.197
1024,0332_oscil_dcop_50.mtx,430,430,1544,8,2.059
1025,1719_hangGlider_4.mtx,15561,15561,149532,8,125.922
1026,0745_Chem97ZtZ.mtx,2541,2541,7361,8,5.889
1027,1267_lp_d6cube.mtx,415,6184,37704,8,15.875
1028,1908_FX_March2010.mtx,1319,9498,301899,8,120.76
1029,2555_thread.mtx,29736,29736,4470048,8,576.78
1030,1742_ulevimin.mtx,6590,46937,164538,8,79.776
1031,1620_r05.mtx,5190,9690,104145,8,138.86
1032,1806_route.mtx,20894,43019,206782,8,89.419
1033,1528_aug2dc.mtx,30200,30200,80000,8,91.429
1034,2715_wikipedia-20051105.mtx,1634989,1634989,19753078,8,65.138
1035,0307_oscil_dcop_26.mtx,430,430,1544,8,2.059
1036,1921_crystk01.mtx,4875,4875,315891,8,219.75
1037,1090_ch7-7-b2.mtx,7350,882,22050,8,32.073
1038,0241_lp_lotfi.mtx,153,366,1136,8,0.826
1039,0263_n4c5-b10.mtx,120,630,1320,8,1.32
1040,0409_bcsstk05.mtx,153,153,2423,8,2.585
1041,2357_pkustk09.mtx,33960,33960,1583640,8,478.08
1042,0961_Pd.mtx,8081,8081,13036,8,18.961
1043,1773_wiki-RfA.mtx,11380,11380,188077,8,68.392
1044,0207_n3c5-b3.mtx,210,120,840,8,1.222
1045,1250_dynamicSoaringProblem_4.mtx,3191,3191,36516,8,29.213
1046,2313_in2010.mtx,267071,267071,1281716,8,87.639
1047,0614_freeFlyingRobot_1.mtx,798,798,5246,8,4.197
1048,0336_oscil_dcop_07.mtx,430,430,1544,8,2.059
1049,0047_GD02_a.mtx,23,23,87,8,0.174
1050,2373_ny2010.mtx,350169,350169,1709544,8,84.946
1051,1399_l30.mtx,2701,16281,52070,8,29.754
1052,1690_cavity25.mtx,4562,4562,138187,8,81.889
1053,2689_TSOPF_RS_b2383_c1.mtx,38120,38120,16171169,8,1540.111
1054,1243_lp_dfl001.mtx,6071,12230,35632,8,35.632
1055,1131_bcsstm34.mtx,588,588,24270,8,16.883
1056,0150_lp_adlittle.mtx,56,138,424,8,0.424
1057,0786_lp_ken_07.mtx,2426,3602,8404,8,9.605
1058,2756_coPapersCiteseer.mtx,434102,434102,32073440,8,528.502
1059,1981_c-56.mtx,35910,35910,380900,8,132.487
1060,2526_laminar_duct3D.mtx,67173,67173,3833077,8,573.17
1061,2056_std1_Jac2_db.mtx,21982,21982,498771,8,181.371
1062,0966_radfr1.mtx,1048,1048,13299,8,11.821
1063,0356_GD96_a.mtx,1096,1096,1677,8,2.236
1064,1705_ted_B.mtx,10605,10605,144579,8,115.663
1065,1188_data.mtx,2851,2851,30186,8,30.186
1066,2616_radiation.mtx,223104,223104,7637688,8,94.658
1067,2270_watson_1.mtx,201155,386992,1055093,8,208.413
1068,1880_enron.mtx,69244,69244,276143,8,78.898
1069,1033_eris1176.mtx,1176,1176,18552,8,12.368
1070,0467_dwt_361.mtx,361,361,2953,8,3.634
1071,0606_dwt_592.mtx,592,592,5104,8,5.833
1072,0043_jgl011.mtx,11,11,76,8,0.174
1073,2308_std1_Jac2.mtx,21982,21982,1248731,8,302.723
1074,0651_fpga_dcop_46.mtx,1220,1220,5892,8,4.962
1075,2117_3D_28984_Tetra.mtx,28984,28984,599170,8,319.557
1076,1574_hangGlider_3.mtx,10260,10260,92703,8,87.25
1077,2580_para-7.mtx,155924,155924,5416358,8,264.213
1078,1241_reorientation_5.mtx,2904,2904,35590,8,31.636
1079,2730_AS365.mtx,3799275,3799275,22736152,8,63.145
1080,1034_lhr01.mtx,1477,1477,18592,8,12.395
1081,0256_arc130.mtx,130,130,1282,8,0.932
1082,2239_ASIC_100k.mtx,99340,99340,954163,8,221.255
1083,1972_RFdevice.mtx,74104,74104,365580,8,162.48
1084,0579_cdde1.mtx,961,961,4681,8,7.49
1085,1748_mark3jac060.mtx,27449,27449,170695,8,113.797
1086,2698_af_1_k101.mtx,503625,503625,17550675,8,628.212
1087,1374_zeros_nopss_13k.mtx,13296,13296,48827,8,60.095
1088,0902_adder_dcop_24.mtx,1813,1813,11246,8,8.997
1089,0420_dw256B.mtx,512,512,2500,8,3.636
1090,2211_ms2010.mtx,171778,171778,839980,8,90.809
1091,0932_G51.mtx,1000,1000,11818,8,10.505
1092,1262_t2dal.mtx,4257,4257,37465,8,39.963
1093,0178_ch5-5-b4.mtx,120,600,600,8,0.686
1094,0582_cdde6.mtx,961,961,4681,8,7.49
1095,1463_p2p-Gnutella24.mtx,26518,26518,65369,8,47.541
1096,0273_gre_343.mtx,343,343,1435,8,2.087
1097,0858_adder_dcop_07.mtx,1813,1813,11226,8,8.981
1098,0946_cryg2500.mtx,2500,2500,12349,8,16.465
1099,0574_l9.mtx,244,1483,4659,8,2.57
1100,0330_oscil_dcop_51.mtx,430,430,1544,8,1.9
1101,0837_dwt_1242.mtx,1242,1242,10426,8,11.121
1102,1206_G65.mtx,8000,8000,32000,8,56.889
1103,0842_lp_25fv47.mtx,821,1876,10705,8,7.447
1104,2376_venkat25.mtx,62424,62424,1717792,8,429.448
1105,1956_mark3jac120.mtx,54929,54929,342475,8,152.211
1106,1424_bayer03.mtx,6747,6747,56196,8,47.323
1107,0540_young2c.mtx,841,841,4089,8,6.542
1108,0591_lp_agg3.mtx,516,758,4756,8,3.805
1109,0800_tols4000.mtx,4000,4000,8784,8,8.267
1110,1433_whitaker3.mtx,9800,9800,57978,8,57.978
1111,2052_stat96v4.mtx,3173,63076,491336,8,174.697
1112,1662_sc205-2r.mtx,35213,62423,123239,8,131.455
1113,2691_cit-Patents.mtx,3774768,3774768,16518948,8,48.99
1114,2165_pds-60.mtx,99431,336421,719557,8,77.79
1115,2321_hvdc2.mtx,189860,189860,1347273,8,295.293
1116,0044_Ragusa16.mtx,24,24,81,8,0.185
1117,2503_amazon0505.mtx,410236,410236,3356824,8,99.461
1118,1895_g7jac080sc.mtx,23670,23670,293976,8,134.389
1119,1816_ch7-7-b5.mtx,35280,52920,211680,8,135.475
1120,2485_cfd2.mtx,123440,123440,3087898,8,461.742
1121,2708_af_shell4.mtx,504855,504855,17588875,8,589.983
1122,2476_ins2.mtx,309412,309412,2751484,8,369.947
1123,2386_karted.mtx,46502,133115,1770349,8,173.777
1124,0408_poisson2D.mtx,367,367,2417,8,2.975
1125,1677_cat_ears_4_4.mtx,19020,44448,132888,8,85.048
1126,0341_oscil_dcop_41.mtx,430,430,1544,8,1.9
1127,2780_ldoor.mtx,952203,952203,46522475,8,550.969
1128,2026_FEM_3D_thermal1.mtx,17880,17880,430740,8,299.645
1129,2814_europe_osm.mtx,50912018,50912018,108109320,8,135.126
1130,1099_df2177.mtx,630,10358,22336,8,23.825
1131,2473_filter3D.mtx,106437,106437,2707179,8,189.148
1132,2583_para-10.mtx,155924,155924,5416358,8,264.213
1133,2299_boyd1.mtx,93279,93279,1211231,8,269.162
1134,2603_pkustk13.mtx,94893,94893,6616827,8,423.477
1135,1546_G64.mtx,7000,7000,82918,8,53.068
1136,1334_mycielskian10.mtx,767,767,44392,8,28.411
1137,2639_bibd_22_8.mtx,231,319770,8953560,8,425.095
1138,0065_GD01_c.mtx,33,33,135,8,0.24
1139,0577_cdde5.mtx,961,961,4681,8,7.49
1140,2717_bundle_adj.mtx,513351,513351,20208051,8,757.21
1141,0166_lp_blend.mtx,74,114,522,8,0.464
1142,1909_OPF_6000.mtx,29902,29902,302418,8,161.29
1143,1037_spaceStation_8.mtx,1157,1157,18945,8,16.84
1144,2740_GL7d17.mtx,1548650,955128,25978098,8,57.315
1145,1307_Franz7.mtx,10164,1740,40424,8,53.899
1146,1757_nasa2910.mtx,2910,2910,174296,8,79.678
1147,0479_utm300.mtx,300,300,3155,8,2.524
1148,1135_airfoil1.mtx,4253,4253,24578,8,32.771
1149,1476_ex37.mtx,3565,3565,67591,8,49.157
1150,2327_lp_osa_60.mtx,10280,243246,1408073,8,184.665
1151,1612_ford1.mtx,18728,18728,101576,8,90.29
1152,1467_c-36.mtx,7479,7479,65941,8,30.144
1153,0713_bcspwr09.mtx,1723,1723,6511,8,8.681
1154,0136_flower_4_1.mtx,121,129,386,8,0.475
1155,2463_pkustk06.mtx,43164,43164,2571768,8,534.393
1156,1979_vsp_model1_crew1_cr42_south31.mtx,45101,45101,379952,8,110.531
1157,1903_us04.mtx,163,28016,297538,8,116.112
1158,0570_tumorAntiAngiogenesis_7.mtx,475,475,4597,8,3.343
1159,0079_lp_sc50a.mtx,50,78,160,8,0.284
1160,0669_fpga_dcop_35.mtx,1220,1220,5892,8,4.714
1161,2009_mycielskian12.mtx,3071,3071,407200,8,203.6
1162,2228_fe_tooth.mtx,78136,78136,905182,8,245.473
1163,0344_TF11.mtx,216,236,1607,8,1.837
1164,0232_fs_183_4.mtx,183,183,1069,8,1.069
1165,1104_mhd1280b.mtx,1280,1280,22778,8,30.371
1166,1466_c-30.mtx,5321,5321,65693,8,33.906
1167,0391_Trec9.mtx,47,201,2147,8,1.321
1168,1497_FA.mtx,10617,10617,72176,8,48.117
1169,2537_iChem_Jacobian.mtx,274087,274087,4137369,8,341.226
1170,0620_S40PI_n.mtx,2182,2182,5341,8,7.769
1171,0458_orbitRaising_1.mtx,442,442,2906,8,3.577
1172,1704_pltexpa.mtx,26894,70364,143059,8,120.471
1173,1028_spaceStation_7.mtx,1134,1134,18252,8,15.37
1174,0552_fs_541_2.mtx,541,541,4285,8,5.713
1175,0589_illc1033.mtx,1033,320,4732,8,6.883
1176,2212_soc-sign-epinions.mtx,131828,131828,841372,8,77.368
1177,1068_bcsstm35.mtx,30237,30237,20619,8,36.656
1178,0056_p0033.mtx,15,48,113,8,0.201
1179,1298_G26.mtx,2000,2000,39980,8,49.206
1180,1864_deltaX.mtx,68600,21961,247424,8,113.108
1181,2442_web-Stanford.mtx,281903,281903,2312497,8,61.976
1182,0655_fpga_dcop_47.mtx,1220,1220,5892,8,4.714
1183,2827_indochina-2004.mtx,7414866,7414866,194109311,8,693.867
1184,1953_pds-30.mtx,49944,158489,340635,8,70.781
1185,2467_nxp1.mtx,414604,414604,2656177,8,109.816
1186,1765_wang4.mtx,26068,26068,177196,8,177.196
1187,1218_cavity06.mtx,1182,1182,32747,8,18.713
1188,1059_shyy41.mtx,4720,4720,20042,8,26.723
1189,1590_lp_ken_13.mtx,28632,42659,97246,8,64.831
1190,0430_rdb450l.mtx,450,450,2580,8,4.128
1191,2614_Stanford_Berkeley.mtx,683446,683446,7583376,8,243.643
1192,0726_ukerbe1_dual.mtx,1866,1866,7076,8,8.709
1193,2396_watson_2.mtx,352013,677224,1846391,8,164.124
1194,1141_G56.mtx,5000,5000,24996,8,28.567
1195,0278_nnc261.mtx,261,261,1500,8,1.6
1196,2557_t2em.mtx,921632,921632,4590832,8,432.078
1197,2275_TSOPF_RS_b39_c30.mtx,60098,60098,1079986,8,575.993
1198,1626_as-caida.mtx,31379,31379,106762,8,55.103
1199,1189_ch7-6-b5.mtx,5040,15120,30240,8,34.56
1200,2216_mesh_deform.mtx,234023,9393,853829,8,284.61
1201,2581_para-6.mtx,155924,155924,5416358,8,263.41
1202,1580_rdist1.mtx,4134,4134,94408,8,62.939
1203,0661_fpga_dcop_34.mtx,1220,1220,5892,8,4.962
1204,2798_vas_stokes_2M.mtx,2146677,2146677,65129037,8,339.545
1205,0768_bibd_12_5.mtx,66,792,7920,8,3.84
1206,0208_adjnoun.mtx,112,112,850,8,0.8
1207,0682_fpga_dcop_28.mtx,1220,1220,5892,8,4.962
1208,1438_G58.mtx,5000,5000,59140,8,37.85
1209,0667_fpga_dcop_48.mtx,1220,1220,5892,8,4.714
1210,0693_fs_760_2.mtx,760,760,5976,8,7.355
1211,0025_Tina_DisCal.mtx,11,11,41,8,0.109
1212,1401_air05.mtx,426,7195,52121,8,36.258
1213,0412_lp_gfrd_pnc.mtx,616,1160,2445,8,2.794
1214,2107_IG5-16.mtx,18846,18485,588326,8,162.297
1215,0324_oscil_dcop_52.mtx,430,430,1544,8,1.9
1216,0753_n3c6-b10.mtx,675,2511,7425,8,5.657
1217,0743_west2021.mtx,2021,2021,7353,8,8.403
1218,1762_t2dah_a.mtx,11445,11445,176117,8,140.894
1219,1703_shock-9.mtx,36476,36476,142580,8,152.085
1220,0170_dwt_87.mtx,87,87,541,8,0.721
1221,1755_IG5-14.mtx,6735,7621,173337,8,110.936
1222,1640_mark3jac040.mtx,18289,18289,113435,8,106.762
1223,2505_GaAsH6.mtx,61349,61349,3381809,8,443.516
1224,1210_deter1.mtx,5527,15737,32187,8,36.785
1225,1770_Goodwin_023.mtx,6005,6005,182168,8,104.096
1226,1515_cavity13.mtx,2597,2597,76367,8,43.638
1227,2718_fem_hifreq_circuit.mtx,491100,491100,20239237,8,367.152
1228,0197_mk9-b1.mtx,378,36,756,8,1.512
1229,0996_robot24c1_mat5_J.mtx,302,404,15118,8,9.676
1230,0185_lpi_box1.mtx,231,261,651,8,0.801
1231,0873_adder_dcop_69.mtx,1813,1813,11246,8,9.47
1232,1387_ch7-6-b3.mtx,12600,4200,50400,8,62.031
1233,0396_lp_brandy.mtx,220,303,2202,8,1.305
1234,2383_crystk03.mtx,24696,24696,1751178,8,483.084
1235,0017_n3c4-b1.mtx,15,6,30,8,0.096
1236,0362_west0497.mtx,497,497,1727,8,1.842
1237,2065_soc-sign-Slashdot081106.mtx,77357,77357,516575,8,77.245
1238,0131_bfwb62.mtx,62,62,342,8,0.497
1239,2198_mk13-b5.mtx,135135,270270,810810,8,182.718
1240,0930_DK01R.mtx,903,903,11766,8,14.481
1241,1238_freeFlyingRobot_8.mtx,4398,4398,34958,8,27.966
1242,1990_fxm3_16.mtx,41340,85575,392252,8,184.589
1243,0114_ch4-4-b2.mtx,96,72,288,8,0.461
1244,1837_man_5976.mtx,5976,5976,225046,8,156.554
1245,1487_aa3.mtx,825,8627,70806,8,49.256
1246,0074_d_ss.mtx,53,53,149,8,0.298
1247,0925_extr1b.mtx,2836,2836,11404,8,13.033
1248,1308_ex27.mtx,974,974,40782,8,19.773
1249,0563_lp_ship04s.mtx,402,1506,4400,8,3.52
1250,2523_barrier2-2.mtx,113076,113076,3805068,8,264.7
1251,2722_StocF-1465.mtx,1465137,1465137,21005389,8,295.851
1252,0634_gre_1107.mtx,1107,1107,5664,8,6.473
1253,1249_G66.mtx,9000,9000,36000,8,52.364
1254,0541_young4c.mtx,841,841,4089,8,6.542
1255,2449_rma10.mtx,46835,46835,2374001,8,486.975
1256,1354_complex.mtx,1023,1408,46463,8,29.736
1257,1604_lpi_gosh.mtx,3792,13455,99953,8,47.037
1258,0023_Trec6.mtx,6,15,40,8,0.107
1259,1197_lp_greenbeb.mtx,2392,5598,31070,8,19.885
1260,1585_cond-mat.mtx,16726,16726,95188,8,66.218
1261,2535_Hardesty2.mtx,929901,303645,4020731,8,469.574
1262,0774_G33.mtx,2000,2000,8000,8,12.8
1263,1159_bcsstk21.mtx,3600,3600,26600,8,35.467
1264,2400_ch8-8-b4.mtx,376320,117600,1881600,8,276.198
1265,1274_G7.mtx,800,800,38352,8,38.352
1266,2031_cont-201.mtx,80595,80595,438795,8,250.74
1267,0817_lp_stocfor2.mtx,2157,3045,9357,8,10.694
1268,2572_Si34H36.mtx,97569,97569,5156379,8,416.677
1269,0895_adder_dcop_21.mtx,1813,1813,11246,8,9.47
1270,1273_lp_qap12.mtx,3192,8856,38304,8,27.857
1271,0161_rw136.mtx,136,136,479,8,0.958
1272,2194_m133-b3.mtx,200200,200200,800800,8,158.183
1273,1207_dynamicSoaringProblem_3.mtx,2871,2871,32022,8,25.618
1274,1403_ch7-9-b2.mtx,17640,1512,52920,8,84.672
1275,1934_pwt(0).mtx,36519,36519,326107,8,248.462
1276,1360_rajat06.mtx,10922,10922,46983,8,57.825
1277,2659_bmw3_2.mtx,227362,227362,11288630,8,600.06
1278,0209_robot.mtx,120,120,870,8,0.87
1279,2455_vsp_msc10848_300sep_100in_1Kout.mtx,21996,21996,2442056,8,91.292
1280,2382_pcrystk03.mtx,24696,24696,1751178,8,491.559
1281,0225_CAG_mat72.mtx,72,72,1012,8,1.079
1282,0271_rajat05.mtx,301,301,1384,8,1.845
1283,1961_ncvxbqp1.mtx,50000,50000,349968,8,174.984
1284,1277_G5.mtx,800,800,38352,8,40.909
1285,0676_fpga_dcop_01.mtx,1220,1220,5892,8,5.237
1286,0533_tub1000.mtx,1000,1000,3996,8,7.992
1287,2233_NotreDame_www.mtx,325729,325729,929849,8,188.324
1288,1470_bips07_2476.mtx,16861,16861,66498,8,75.998
1289,0770_olm2000.mtx,2000,2000,7996,8,15.992
1290,0470_ch7-9-b1.mtx,1512,63,3024,8,5.376
1291,1482_dtoc.mtx,24993,24993,69972,8,101.777
1292,0920_adder_dcop_50.mtx,1813,1813,11246,8,9.47
1293,2032_TEM27623.mtx,27623,27623,439469,8,195.32
1294,2004_nemeth10.mtx,9506,9506,401448,8,256.927
1295,2447_c-big.mtx,345241,345241,2341011,8,253.082
1296,2434_matrix_9.mtx,103430,103430,2121550,8,458.714
1297,1771_sctap1-2r.mtx,28830,63426,186366,8,149.093
1298,2282_bcsstk37.mtx,25503,25503,1140977,8,388.418
1299,2127_bcsstk29.mtx,13992,13992,619488,8,341.786
1300,1343_n3c6-b6.mtx,6435,5005,45045,8,45.045
1301,2222_sc2010.mtx,181908,181908,893160,8,85.572
1302,2685_patents.mtx,3774768,3774768,14970767,8,48.745
1303,1817_kl02.mtx,71,36699,212536,8,80.966
1304,2312_c-73b.mtx,169422,169422,1279274,8,252.696
1305,2406_conf5_4-8x8-20.mtx,49152,49152,1916928,8,601.389
1306,2679_3Dspectralwave2.mtx,292008,292008,14322744,8,356.398
1307,0400_p0291.mtx,252,543,2283,8,2.435
1308,2108_stat96v1.mtx,5995,197472,588798,8,214.108
1309,0211_gre_216a.mtx,216,216,876,8,1.402
1310,1610_lpl3.mtx,10828,33686,100525,8,89.356
1311,1998_nemeth08.mtx,9506,9506,394816,8,242.964
1312,1884_s2rmq4m1.mtx,5489,5489,281111,8,149.926
1313,0712_D_6.mtx,970,435,6491,8,7.989
1314,0545_lp_nug07.mtx,602,931,4214,8,4.214
1315,1085_primagaz.mtx,1554,10836,21665,8,19.258
1316,2663_pwtk.mtx,217918,217918,11634424,8,572.772
1317,1980_ecl32.mtx,51993,51993,380415,8,196.343
1318,2293_bcsstk31.mtx,35588,35588,1181416,8,337.547
1319,0321_oscil_dcop_06.mtx,430,430,1544,8,1.9
1320,1015_n4c5-b8.mtx,1895,3635,17055,8,19.491
1321,2049_vsp_c-60_data_cti_cs4.mtx,85830,85830,482160,8,148.357
1322,1524_c-31.mtx,5339,5339,78571,8,41.905
1323,0127_GD98_c.mtx,112,112,336,8,0.538
1324,1191_LeGresley_4908.mtx,4908,4908,30482,8,32.514
1325,0250_football(0).mtx,115,115,1226,8,1.308
1326,1761_t2dah.mtx,11445,11445,176117,8,140.894
1327,1183_rdb5000.mtx,5000,5000,29600,8,39.467
1328,1788_torsion1.mtx,40000,40000,197608,8,197.608
1329,1698_cca.mtx,49152,49152,139264,8,117.275
1330,1072_sherman5.mtx,3312,3312,20793,8,19.57
1331,2335_rgg_n_2_17_s0.mtx,131072,131072,1457506,8,178.016
1332,0159_mycielskian6.mtx,47,47,472,8,0.755
1333,0090_n4c5-b1.mtx,105,15,210,8,0.56
1334,0435_Harvard500.mtx,500,500,2636,8,1.834
1335,0923_ex32.mtx,1159,1159,11343,8,12.099
1336,1836_lowThrust_13.mtx,18476,18476,224897,8,156.45
1337,2080_c-58.mtx,37595,37595,552557,8,188.105
1338,0202_rajat11.mtx,135,135,812,8,0.999
1339,1635_vsp_data_and_seymourl.mtx,9167,9167,111732,8,71.508
1340,1766_dictionary28.mtx,52652,52652,178076,8,94.974
1341,2682_memchip.mtx,2707524,2707524,14810202,8,272.372
1342,1286_jan99jac020sc.mtx,6774,6774,38692,8,38.692
1343,2334_n4c6-b10.mtx,132402,186558,1456422,8,291.284
1344,1441_crack.mtx,10240,10240,60760,8,64.811
1345,1225_n4c5-b6.mtx,4735,4340,33145,8,35.355
1346,2366_mo2010.mtx,343565,343565,1656568,8,85.777
1347,0941_rdb2048_noL.mtx,2048,2048,12032,8,19.251
1348,0266_bibd_15_3.mtx,105,455,1365,8,1.04
1349,1776_nemswrld.mtx,7138,28550,192283,8,76.913
1350,2410_conf6_0-8x8-20.mtx,49152,49152,1916928,8,601.389
1351,2189_ma2010.mtx,157508,157508,776610,8,88.126
1352,1589_as-22july06.mtx,22963,22963,96872,8,46.968
1353,0508_bcsstm24.mtx,3562,3562,3562,8,9.499
1354,0691_fs_760_3.mtx,760,760,5976,8,7.355
1355,2186_dc1.mtx,116835,116835,766396,8,204.372
1356,1954_onetone1.mtx,36057,36057,341088,8,155.926
1357,2469_matrix-new_3.mtx,125329,125329,2678750,8,428.6
1358,1480_ex3sta1.mtx,17443,17516,68779,8,68.779
1359,0798_well1850.mtx,1850,712,8758,8,11.677
1360,2451_TSOPF_FS_b162_c4.mtx,40798,40798,2398220,8,834.163
1361,2121_lp_osa_30.mtx,4350,104374,604488,8,175.851
1362,0645_fpga_dcop_08.mtx,1220,1220,5888,8,4.958
1363,0404_celegansneural.mtx,297,297,2345,8,1.876
1364,1688_cavity26.mtx,4562,4562,138187,8,88.44
1365,2088_c-62ghs.mtx,41731,41731,559343,8,182.643
1366,1474_flowmeter5.mtx,9669,9669,67391,8,77.018
