index,mtx,pixel_gflops
677,0377_mesh3em5.mtx,0.1678
678,1472_ex14.mtx,3.268402
679,1840_mark3jac080.mtx,0.215593
680,0126_GD97_a.mtx,0.021056
681,0906_adder_dcop_33.mtx,2.11986
682,0692_fs_760_1.mtx,0.228697
683,1162_ex2.mtx,7.093103
684,0063_bcsstm04.mtx,0.003034
685,2645_shipsec5.mtx,27.886389
686,2391_Goodwin_071.mtx,21.961344
687,1893_t520.mtx,21.30462
688,1856_ACTIVSg70K.mtx,0.955799
689,1667_ri2010.mtx,0.060554
690,1112_G42.mtx,0.417834
691,0680_fpga_dcop_15.mtx,0.248787
692,2437_il2010.mtx,0.278262
693,1058_sherman3.mtx,0.389512
694,0679_fpga_dcop_16.mtx,0.249451
695,2806_Long_Coup_dt6.mtx,31.508551
696,1964_HEP-th-new.mtx,0.024792
697,2585_Hamrle3.mtx,2.706136
698,2243_pcrystk02.mtx,31.022491
699,2130_nemeth17.mtx,75.106567
700,0226_nos1.mtx,0.071672
701,0846_email.mtx,0.398693
702,1929_usroads-48.mtx,0.335208
703,0550_b_dyn.mtx,0.156048
704,0985_Erdos982.mtx,0.025715
705,1350_eurqsa.mtx,0.430685
706,0898_adder_dcop_25.mtx,2.14944
707,1860_astro-ph.mtx,0.146771
708,1519_cavity12.mtx,5.757105
709,1646_de2010.mtx,0.058994
710,1777_mult_dcop_03.mtx,9.379536
711,1660_bodyy4.mtx,1.721774
712,1064_CollegeMsg.mtx,0.571074
713,2279_vsp_finan512_scagr7-2c_rlfddd.mtx,0.209462
714,0286_oscil_dcop_43.mtx,0.069355
715,1521_aug2d.mtx,0.596124
716,0706_jagmesh1.mtx,0.373709
717,2362_d_pretok.mtx,3.572221
718,1263_t2dal_a.mtx,1.064542
719,0724_spaceShuttleEntry_1.mtx,0.952756
720,2096_c-68.mtx,1.171389
721,1894_bcsstk16.mtx,20.5922
722,1164_zenios.mtx,1.196379
723,2592_consph.mtx,24.531681
724,2694_af_0_k101.mtx,41.670695
725,1916_c-61.mtx,2.812595
726,2516_mycielskian14.mtx,10.266932
727,0092_dwt_72.mtx,0.0178
728,1319_utm3060.mtx,1.832753
729,1409_TSOPF_RS_b9_c6.mtx,0.900037
730,0032_jgl009.mtx,0.006597
731,2180_Baumann.mtx,5.021382
732,0350_M10PI_n.mtx,0.040143
733,0875_adder_dcop_60.mtx,2.089902
734,0749_fpga_trans_01.mtx,0.315184
735,0904_adder_dcop_30.mtx,2.163274
736,0108_cat_ears_2_1.mtx,0.012529
737,0972_steam2.mtx,2.313209
738,1372_mimo28x28_system.mtx,0.419083
739,2598_NACA0015.mtx,0.347133
740,2737_delaunay_n22.mtx,2.076635
741,1311_mbeause.mtx,5.297008
742,0200_cage6.mtx,0.10177
743,2677_crankseg_2.mtx,19.306199
744,0834_S80PI_n.mtx,0.196483
745,0592_tumorAntiAngiogenesis_8.mtx,0.935282
746,0868_adder_dcop_16.mtx,2.108977
747,2058_c-66b.mtx,7.336778
748,2006_c-55.mtx,1.176866
749,0312_oscil_dcop_02.mtx,0.070492
750,1266_dynamicSoaringProblem_7.mtx,4.992774
751,1295_G28.mtx,0.341625
752,2323_li.mtx,14.619632
753,0456_S20PI_n.mtx,0.069055
754,1803_TSOPF_RS_b162_c1.mtx,2.665653
755,1565_p2p-Gnutella30.mtx,0.190906
756,1370_mimo46x46_system.mtx,0.580362
757,0476_bcsstm23.mtx,0.087056
758,2047_g7jac120.mtx,0.34359
759,0840_lshp1561.mtx,0.451209
760,1873_ex19.mtx,8.287437
761,1862_wing.mtx,0.102095
762,0332_oscil_dcop_50.mtx,0.071271
763,1719_hangGlider_4.mtx,24.462806
764,0745_Chem97ZtZ.mtx,0.424391
765,2555_thread.mtx,30.222158
766,1528_aug2dc.mtx,0.58226
767,0307_oscil_dcop_26.mtx,0.069355
768,1921_crystk01.mtx,16.94387
769,0409_bcsstk05.mtx,0.48424
770,2357_pkustk09.mtx,29.401578
771,0961_Pd.mtx,0.211971
772,1773_wiki-RfA.mtx,0.038064
773,1250_dynamicSoaringProblem_4.mtx,4.548736
774,2313_in2010.mtx,0.304714
775,0614_freeFlyingRobot_1.mtx,0.378206
776,0336_oscil_dcop_07.mtx,0.070492
777,0047_GD02_a.mtx,0.011209
778,2373_ny2010.mtx,0.298966
779,1690_cavity25.mtx,10.24587
780,2689_TSOPF_RS_b2383_c1.mtx,9.337671
781,1131_bcsstm34.mtx,4.510147
782,1981_c-56.mtx,6.11381
783,2526_laminar_duct3D.mtx,28.208788
784,2056_std1_Jac2_db.mtx,12.674005
785,0966_radfr1.mtx,1.018988
786,0356_GD96_a.mtx,0.012117
787,1705_ted_B.mtx,7.655578
788,1188_data.mtx,1.227106
789,1880_enron.mtx,0.38985
790,1033_eris1176.mtx,4.630433
791,0467_dwt_361.mtx,0.339822
792,0606_dwt_592.mtx,0.399404
793,0043_jgl011.mtx,0.014056
794,2308_std1_Jac2.mtx,9.563305
795,0651_fpga_dcop_46.mtx,0.256285
796,2117_3D_28984_Tetra.mtx,2.622294
797,2450_poisson3Db.mtx,0.037131
798,1574_hangGlider_3.mtx,21.133279
799,2580_para-7.mtx,0.720619
800,1241_reorientation_5.mtx,7.789440
801,1034_lhr01.mtx,1.097636
802,0256_arc130.mtx,0.405893
803,1972_RFdevice.mtx,1.394247
804,0579_cdde1.mtx,0.269612
805,1748_mark3jac060.mtx,0.214326
806,2698_af_1_k101.mtx,41.706168
807,1374_zeros_nopss_13k.mtx,0.579721
808,0902_adder_dcop_24.mtx,2.192785
809,0420_dw256B.mtx,0.202951
810,2211_ms2010.mtx,0.303479
811,0932_G51.mtx,0.409120
812,1262_t2dal.mtx,1.056079
813,0582_cdde6.mtx,0.268035
814,1463_p2p-Gnutella24.mtx,0.152454
815,0273_gre_343.mtx,0.067857
816,0858_adder_dcop_07.mtx,2.258115
817,0946_cryg2500.mtx,0.400957
818,2376_venkat25.mtx,18.990165
819,1956_mark3jac120.mtx,0.907949
820,1424_bayer03.mtx,1.233852
821,0540_young2c.mtx,0.251434
822,0800_tols4000.mtx,0.508020
823,1433_whitaker3.mtx,0.691968
824,2321_hvdc2.mtx,2.672566
825,0044_Ragusa16.mtx,0.011012
826,2503_amazon0505.mtx,0.245079
827,1895_g7jac080sc.mtx,0.322434
828,2485_cfd2.mtx,6.995834
829,2708_af_shell4.mtx,37.619268
830,0408_poisson2D.mtx,0.160185
831,0341_oscil_dcop_41.mtx,0.080124
832,2780_ldoor.mtx,35.430197
833,2026_FEM_3D_thermal1.mtx,12.733341
834,2473_filter3D.mtx,0.177126
835,2583_para-10.mtx,0.721034
836,2603_pkustk13.mtx,10.983172
837,1546_G64.mtx,0.030911
838,1334_mycielskian10.mtx,5.480172
839,0577_cdde5.mtx,0.195872
840,1909_OPF_6000.mtx,3.495081
841,1037_spaceStation_8.mtx,0.978365
842,0479_utm300.mtx,0.410940
843,1135_airfoil1.mtx,0.209383
844,1476_ex37.mtx,3.878866
845,1612_ford1.mtx,0.631211
846,1467_c-36.mtx,5.035627
847,0713_bcspwr09.mtx,0.034652
848,2463_pkustk06.mtx,25.192459
849,1979_vsp_model1_crew1_cr42_south31.mtx,10.203423
850,0570_tumorAntiAngiogenesis_7.mtx,0.727663
851,0669_fpga_dcop_35.mtx,0.254196
852,2009_mycielskian12.mtx,9.497492
853,2228_fe_tooth.mtx,1.442996
854,0232_fs_183_4.mtx,0.180363
855,1104_mhd1280b.mtx,4.500390
856,1466_c-30.mtx,26.637138
857,1497_FA.mtx,0.023605
858,2537_iChem_Jacobian.mtx,3.994025
859,0620_S40PI_n.mtx,0.116193
860,0458_orbitRaising_1.mtx,0.222947
861,1028_spaceStation_7.mtx,0.926079
862,0552_fs_541_2.mtx,0.267226
863,2212_soc-sign-epinions.mtx,0.087400
864,1068_bcsstm35.mtx,0.290056
865,1298_G26.mtx,0.339657
866,0655_fpga_dcop_47.mtx,0.268805
867,1765_wang4.mtx,1.298379
868,1218_cavity06.mtx,3.434529
869,1059_shyy41.mtx,0.420882
870,0430_rdb450l.mtx,0.194719
871,0726_ukerbe1_dual.mtx,0.046007
872,1141_G56.mtx,0.011191
873,0278_nnc261.mtx,0.146328
874,2557_t2em.mtx,3.026674
875,2275_TSOPF_RS_b39_c30.mtx,6.597630
876,1626_as-caida.mtx,0.221513
877,2581_para-6.mtx,0.718607
878,1580_rdist1.mtx,5.269746
879,0661_fpga_dcop_34.mtx,0.267269
880,0208_adjnoun.mtx,0.147270
881,0682_fpga_dcop_28.mtx,0.267269
882,1438_G58.mtx,0.037848
883,0667_fpga_dcop_48.mtx,0.255585
884,0693_fs_760_2.mtx,0.240108
885,0025_Tina_DisCal.mtx,0.004444
886,0324_oscil_dcop_52.mtx,0.066495
887,0743_west2021.mtx,0.251974
888,1762_t2dah_a.mtx,4.329727
889,1703_shock-9.mtx,1.202195
890,0170_dwt_87.mtx,0.070944
891,1640_mark3jac040.mtx,0.208597
892,2505_GaAsH6.mtx,16.361473
893,1770_Goodwin_023.mtx,9.833762
894,1515_cavity13.mtx,6.005831
895,2718_fem_hifreq_circuit.mtx,4.757617
896,0873_adder_dcop_69.mtx,2.199308
897,2383_crystk03.mtx,34.480190
898,0362_west0497.mtx,0.075013
899,2065_soc-sign-Slashdot081106.mtx,0.046919
900,0131_bfwb62.mtx,0.037571
901,0930_DK01R.mtx,1.746985
902,1238_freeFlyingRobot_8.mtx,2.034933
903,1837_man_5976.mtx,15.637228
904,0074_d_ss.mtx,0.010361
905,0925_extr1b.mtx,0.266153
906,1308_ex27.mtx,5.918904
907,2523_barrier2-2.mtx,0.430743
908,2722_StocF-1465.mtx,2.537184
909,0634_gre_1107.mtx,0.238235
910,1249_G66.mtx,0.544423
911,0541_young4c.mtx,0.240831
912,2449_rma10.mtx,35.669081
913,1585_cond-mat.mtx,0.164415
914,0774_G33.mtx,0.266667
915,1159_bcsstk21.mtx,0.776556
916,1274_G7.mtx,0.935351
917,2031_cont-201.mtx,1.951675
918,2572_Si34H36.mtx,6.252669
919,0895_adder_dcop_21.mtx,2.192785
920,0161_rw136.mtx,0.030431
921,2194_m133-b3.mtx,0.467757
922,1207_dynamicSoaringProblem_3.mtx,4.334187
923,1934_pwt(0).mtx,2.102403
924,1360_rajat06.mtx,0.204420
925,2659_bmw3_2.mtx,31.623731
926,0209_robot.mtx,0.078092
927,2455_vsp_msc10848_300sep_100in_1Kout.mtx,0.171298
928,2382_pcrystk03.mtx,34.572507
929,0225_CAG_mat72.mtx,0.236842
930,0271_rajat05.mtx,0.085976
931,1961_ncvxbqp1.mtx,1.146741
932,1277_G5.mtx,0.923128
933,0676_fpga_dcop_01.mtx,0.265750
934,0533_tub1000.mtx,0.280211
935,2233_NotreDame_www.mtx,3.138245
936,1470_bips07_2476.mtx,0.475524
937,0770_olm2000.mtx,0.432054
938,1482_dtoc.mtx,0.740397
939,0920_adder_dcop_50.mtx,2.223112
940,2032_TEM27623.mtx,1.372515
941,2004_nemeth10.mtx,31.150441
942,2434_matrix_9.mtx,6.428674
943,2282_bcsstk37.mtx,40.753113
944,2127_bcsstk29.mtx,24.819393
945,2222_sc2010.mtx,0.247036
946,2406_conf5_4-8x8-20.mtx,17.802165
947,2679_3Dspectralwave2.mtx,2.094475
948,0211_gre_216a.mtx,0.063757
949,1998_nemeth08.mtx,30.280464
950,1884_s2rmq4m1.mtx,23.534859
951,2663_pwtk.mtx,55.354059
952,1980_ecl32.mtx,0.674480
953,2293_bcsstk31.mtx,18.522188
954,0321_oscil_dcop_06.mtx,0.080124
955,2049_vsp_c-60_data_cti_cs4.mtx,1.414269
956,1524_c-31.mtx,6.391917
957,0127_GD98_c.mtx,0.014824
958,1191_LeGresley_4908.mtx,0.124582
959,0250_football(0).mtx,0.174305
960,1761_t2dah.mtx,4.336242
961,1183_rdb5000.mtx,0.734795
962,1788_torsion1.mtx,1.699692
963,1698_cca.mtx,0.780949
964,1072_sherman5.mtx,0.908153
965,2335_rgg_n_2_17_s0.mtx,0.105877
966,0159_mycielskian6.mtx,0.114061
967,0435_Harvard500.mtx,0.256185
968,0923_ex32.mtx,0.847176
969,1836_lowThrust_13.mtx,37.489136
970,2080_c-58.mtx,1.436001
971,0202_rajat11.mtx,0.082416
972,1635_vsp_data_and_seymourl.mtx,0.164617
973,1766_dictionary28.mtx,0.530839
974,2682_memchip.mtx,2.034286
975,1286_jan99jac020sc.mtx,0.305413
976,1441_crack.mtx,0.168056
977,2366_mo2010.mtx,0.313188
978,0941_rdb2048_noL.mtx,0.596034
979,2410_conf6_0-8x8-20.mtx,17.787340
980,2189_ma2010.mtx,0.289188
981,1589_as-22july06.mtx,0.358553
982,0508_bcsstm24.mtx,0.084810
983,0691_fs_760_3.mtx,0.237150
984,1954_onetone1.mtx,0.412049
985,2469_matrix-new_3.mtx,2.882542
986,2451_TSOPF_FS_b162_c4.mtx,227.085699
987,0645_fpga_dcop_08.mtx,0.267109
988,0404_celegansneural.mtx,0.213887
989,1688_cavity26.mtx,10.480352
990,2088_c-62ghs.mtx,1.534151
991,1474_flowmeter5.mtx,0.476430
992,2294_tn2010.mtx,0.280261
993,1844_lhr10.mtx,8.854911
994,0417_dw256A.mtx,0.172709
995,1851_igbt3.mtx,0.491916
996,1092_bcsstm10.mtx,2.958361
997,1392_cz5108.mtx,1.149412
998,0644_fpga_dcop_09.mtx,0.266370
999,1297_G25.mtx,0.344034
1000,0339_oscil_dcop_35.mtx,0.080625
1001,1943_Chevron1.mtx,3.855270
1002,1332_fd15.mtx,0.384367
1003,1888_vsp_sctap1-2b_and_seymourl.mtx,0.242842
1004,0461_can_256.mtx,0.350436
1005,2457_tsyl201.mtx,24.285175
1006,0718_can_715.mtx,0.508076
1007,1227_reorientation_4.mtx,7.880408
1008,1419_c-33.mtx,5.660199
1009,2022_wy2010.mtx,0.279199
1010,0261_M10PI_n1.mtx,0.037796
1011,1616_cz10228.mtx,1.594474
1012,1542_lhr04.mtx,4.178937
1013,1650_conf5_0-4x4-26.mtx,6.557912
1014,2575_F2.mtx,11.260816
1015,1530_ex12.mtx,3.993893
1016,2126_TSOPF_RS_b162_c3.mtx,5.351744
1017,2471_pct20stif.mtx,33.262311
1018,1485_bloweybq.mtx,26.055781
1019,0892_adder_dcop_63.mtx,2.187595
1020,2546_t3dh_e.mtx,2.760328
1021,0794_dwt_1005.mtx,0.571246
1022,1617_shuttle_eddy.mtx,1.808269
1023,2688_TSOPF_RS_b2383.mtx,9.340739
1024,0305_oscil_dcop_42.mtx,0.070492
1025,0493_bp_0.mtx,0.091039
1026,0510_bcsstm21.mtx,0.081818
1027,1181_msc01050.mtx,2.493013
1028,0486_G13.mtx,0.195420
1029,0279_rajat14.mtx,0.405785
1030,1371_ww_vref_6405.mtx,0.416867
1031,2360_dblp-2010.mtx,1.169187
1032,0994_Erdos992.mtx,0.025152
1033,2084_Trefethen_20000.mtx,7.155759
1034,1795_chem_master1.mtx,2.584528
1035,0213_polbooks.mtx,0.134089
1036,0717_m3plates.mtx,0.115461
1037,2020_ted_A.mtx,24.746666
1038,2693_hugetric-00000.mtx,0.704802
1039,1966_a0nsdsil.mtx,19.596876
1040,1532_lowThrust_3.mtx,12.924948
1041,0917_adder_dcop_41.mtx,2.178572
1042,1254_Chebyshev3.mtx,0.583871
1043,1967_bcsstk38.mtx,17.330422
1044,1525_pesa.mtx,0.515786
1045,0943_can_1054.mtx,0.633967
1046,0729_can_634.mtx,0.607656
1047,0240_saylr1.mtx,0.100000
1048,0795_lshp1270.mtx,0.419549
1049,1736_OPF_3754.mtx,2.980275
1050,0663_fpga_dcop_02.mtx,0.246168
1051,1780_c-50.mtx,4.250344
1052,2225_ar2010.mtx,0.307221
1053,1133_mcfe.mtx,2.594795
1054,1239_rail_5177.mtx,0.387801
1055,1697_rail_20209.mtx,0.536477
1056,0308_oscil_dcop_45.mtx,0.071271
1057,1518_cavity15.mtx,5.809923
1058,1885_s1rmq4m1.mtx,23.744481
1059,2492_delaunay_n19.mtx,1.992907
1060,1517_cavity11.mtx,5.798102
1061,0975_yeast.mtx,0.077545
1062,1594_msc04515.mtx,6.007706
1063,0042_rgg010.mtx,0.015768
1064,1029_mhd3200b.mtx,1.195898
1065,2795_Geo_1438.mtx,13.467064
1066,2569_mono_500Hz.mtx,0.467200
1067,2625_ship_003.mtx,27.817318
1068,1733_lhr07.mtx,6.071821
1069,2653_Si87H76.mtx,3.688844
1070,1303_G67.mtx,0.562390
1071,0061_ibm32.mtx,0.011356
1072,1925_bcsstm36.mtx,9.814233
1073,1923_rgg_n_2_15_s0.mtx,0.375333
1074,2676_italy_osm.mtx,1.089331
1075,1329_freeFlyingRobot_13.mtx,2.573316
1076,2134_rajat17.mtx,6.378969
1077,2707_af_shell3.mtx,37.769782
1078,0748_fpga_trans_02.mtx,0.309596
1079,2720_rajat31.mtx,1.201690
1080,1721_bloweya.mtx,4.355205
1081,0164_west0167.mtx,0.022694
1082,0818_G18.mtx,0.382383
1083,2513_ifiss_mat.mtx,7.694646
1084,0576_Trefethen_300.mtx,0.596211
1085,1955_HEP-th.mtx,0.024961
1086,2363_Zd_Jac2.mtx,11.142176
1087,1971_c-65.mtx,3.572884
1088,0649_fpga_dcop_32.mtx,0.251462
1089,0282_cz148.mtx,0.167934
1090,0526_ck656.mtx,0.382554
1091,1493_EX3(0).mtx,1.341505
1092,0059_GlossGT.mtx,0.002762
1093,2347_nemeth23.mtx,162.746309
1094,0841_rotor2.mtx,0.603371
1095,0105_GD99_b.mtx,0.020750
1096,0454_Trefethen_200b.mtx,0.415751
1097,0630_jazz.mtx,1.200612
1098,0338_oscil_dcop_44.mtx,0.067539
1099,1103_sstmodel.mtx,0.539061
1100,1002_bcsstm37.mtx,0.161434
1101,0660_fpga_dcop_40.mtx,0.249451
1102,0502_hangGlider_1.mtx,0.528236
1103,0960_bcsstk08.mtx,1.354871
1104,1931_EAT_SR.mtx,0.030691
1105,2322_pli.mtx,14.579013
1106,2661_kim2.mtx,14.607955
1107,1095_lock_700.mtx,3.447706
1108,1023_lshp2614.mtx,0.593222
1109,1026_spiral.mtx,2.926580
1110,0503_dwt_193.mtx,0.675663
1111,1281_G3.mtx,0.932136
1112,0652_fpga_dcop_44.mtx,0.251462
1113,0135_GD06_theory.mtx,0.062615
1114,0304_oscil_dcop_10.mtx,0.070879
1115,0115_curtis54.mtx,0.033215
1116,2181_lhr34c.mtx,13.430782
1117,0349_dwt_221.mtx,0.158201
1118,0474_can_268.mtx,0.354640
1119,1958_vibrobox.mtx,1.621620
1120,2494_amazon0312.mtx,0.228343
1121,1793_jnlbrng1.mtx,2.053377
1122,1948_me2010.mtx,0.380988
1123,1405_shermanACd.mtx,0.193751
1124,1577_fxm3_6(0).mtx,4.274415
1125,1573_big.mtx,0.393448
1126,1483_ex20.mtx,5.062015
1127,2394_cfd1.mtx,3.322243
1128,2319_raefsky4.mtx,33.877948
1129,0521_bp_200.mtx,0.080592
1130,0463_qh768.mtx,0.115093
1131,1134_delaunay_n12.mtx,0.366648
1132,2236_net50.mtx,5.055950
1133,0612_nos5.mtx,0.485717
1134,2025_bcsstk17.mtx,19.437937
1135,0381_bcsstm26.mtx,0.048050
1136,1752_jan99jac080.mtx,0.448334
1137,2477_thermomech_dK.mtx,1.648802
1138,2050_af23560.mtx,15.631712
1139,1965_cit-HepTh.mtx,0.024783
1140,0844_filter2D.mtx,0.358830
1141,1597_se.mtx,0.888241
1142,1811_g3rmt3m3.mtx,16.823780
1143,2560_apache2.mtx,2.870835
1144,1872_airfoil_2d.mtx,0.317951
1145,1025_freeFlyingRobot_4.mtx,0.971618
1146,0323_oscil_dcop_31.mtx,0.070879
1147,1797_c-52.mtx,2.732692
1148,1414_ex10.mtx,3.554393
1149,2244_crystk02.mtx,30.838644
1150,1764_wang3.mtx,1.280290
1151,0814_G21.mtx,0.372203
1152,1280_G2.mtx,0.943361
1153,0006_mycielskian3.mtx,0.000702
1154,1691_cavity24.mtx,10.336363
1155,2632_thermal2.mtx,0.869394
1156,0231_pde225.mtx,0.079578
1157,0320_oscil_dcop_04.mtx,0.062927
1158,0924_watt_1.mtx,0.582311
1159,1946_ckt11752_dc_1.mtx,5.536809
1160,2518_smt.mtx,15.637517
1161,1282_G1.mtx,0.925081
1162,0509_dwt_419.mtx,0.279389
1163,1509_cegb3306.mtx,4.684217
1164,1177_spaceShuttleEntry_3.mtx,5.017607
1165,0812_G15.mtx,0.388024
1166,0395_tols340.mtx,0.384812
1167,0520_sherman4.mtx,0.238643
1168,1418_Goodwin_013.mtx,6.132967
1169,0926_extr1.mtx,0.268112
1170,2200_nemeth19.mtx,113.936806
1171,2229_soc-Slashdot0811.mtx,0.070578
1172,1919_Goodwin_030.mtx,14.211078
1173,0373_rw496.mtx,0.088086
1174,1710_bauru5727.mtx,1.073146
1175,0884_adder_dcop_39.mtx,2.191485
1176,0899_adder_dcop_15.mtx,2.097014
1177,2445_ASIC_680ks.mtx,1.695728
1178,1512_ex13.mtx,6.137367
1179,1905_c-60.mtx,2.340845
1180,2579_para-9.mtx,0.719163
1181,0109_GD97_b.mtx,0.044073
1182,1315_dw4096.mtx,0.806896
1183,2102_ASIC_100ks.mtx,1.397744
1184,0204_dwt_234.mtx,0.062667
1185,0511_L.mtx,0.110362
1186,0697_jpwh_991.mtx,0.149291
1187,0721_orsirr_1.mtx,0.320655
1188,2472_ct20stif.mtx,33.446240
1189,1358_meg4.mtx,1.396639
1190,2556_tmt_unsym.mtx,2.922284
1191,1983_lhr17c.mtx,11.141102
1192,1552_kineticBatchReactor_7.mtx,14.349956
1193,2291_nemeth21.mtx,153.058876
1194,2221_HTC_336_9129.mtx,7.605617
1195,1663_c-43.mtx,27.485757
1196,0893_adder_dcop_64.mtx,2.150690
1197,2262_gyro_k.mtx,8.572890
1198,2426_pa2010.mtx,0.324660
1199,0585_mycielskian8.mtx,1.121126
1200,0156_GD97_c.mtx,0.006112
1201,1213_ex4.mtx,2.016730
1202,2815_ML_Geer.mtx,39.240627
1203,0357_shl_0.mtx,0.035163
1204,2254_preferentialAttachment.mtx,0.021033
1205,1379_delaunay_n13.mtx,0.441724
1206,2622_TEM181302.mtx,9.960285
1207,0642_fpga_dcop_10.mtx,0.238362
1208,2062_t3dl.mtx,2.290428
1209,0866_adder_dcop_51.mtx,2.174727
1210,0882_adder_dcop_38.mtx,2.127178
1211,1366_mhd1280a.mtx,7.013327
1212,1781_CAG_mat1916.mtx,2.797262
1213,0152_bfwa62.mtx,0.062295
1214,0874_adder_dcop_17.mtx,2.122294
1215,1706_ted_B_unscaled.mtx,7.983921
1216,1268_poli3.mtx,0.153894
1217,2019_ted_A_unscaled.mtx,24.461063
1218,2511_ca2010.mtx,0.215092
1219,2479_ramage02.mtx,33.674899
1220,2727_333SP.mtx,0.519656
1221,2487_belgium_osm.mtx,0.884506
1222,2757_dielFilterV3clx.mtx,4.237945
1223,1718_bcsstk18.mtx,2.635332
1224,2371_turon_m.mtx,2.585386
1225,0351_S10PI_n.mtx,0.039028
1226,0492_nos6.mtx,0.206601
1227,2482_srb1.mtx,65.199038
1228,0300_oscil_dcop_29.mtx,0.070109
1229,1516_cavity14.mtx,6.005831
1230,0953_cz1268.mtx,0.860323
1231,0316_oscil_dcop_05.mtx,0.070492
1232,2175_g7jac180.mtx,0.342982
1233,2266_torso2.mtx,4.633844
1234,1330_freeFlyingRobot_16.mtx,2.936670
1235,1279_G8.mtx,0.930055
1236,1828_s1rmt3m1.mtx,17.694432
1237,0473_str_200.mtx,0.231973
1238,2797_Serena.mtx,12.776319
1239,0901_adder_dcop_46.mtx,2.123513
1240,0938_G50.mtx,0.314754
1241,2122_rajat20.mtx,6.366313
1242,0764_epb0.mtx,0.276426
1243,2538_debr.mtx,4.055397
1244,2339_598a.mtx,0.057289
1245,1150_email-Eu-core.mtx,1.304474
1246,1935_pwt(1).mtx,2.055291
1247,1977_k3plates.mtx,15.303913
1248,1020_spaceStation_6.mtx,0.961620
1249,1619_wiki-Vote.mtx,0.085375
1250,2411_conf5_4-8x8-10.mtx,17.795809
1251,1623_crystm01.mtx,2.369323
1252,2370_av41092.mtx,3.470180
1253,0714_orbitRaising_2.mtx,0.518558
1254,1695_cavity17.mtx,10.275858
1255,1380_tuma2.mtx,0.560501
1256,2393_ASIC_320ks.mtx,1.878059
1257,0988_Sieber.mtx,10.557182
1258,1214_plat1919.mtx,1.414204
1259,1622_nasa4704(0).mtx,5.485757
1260,2612_cage13.mtx,1.420761
1261,0322_oscil_dcop_46.mtx,0.070109
1262,2520_s4dkt3m2.mtx,78.956174
1263,0438_fs_680_2.mtx,0.156333
1264,1318_freeFlyingRobot_12.mtx,2.788404
1265,2739_asia_osm.mtx,1.069834
1266,1652_conf5_0-4x4-18.mtx,6.480599
1267,1086_c-19.mtx,0.968771
1268,2309_mac_econ_fwd500.mtx,0.670830
1269,1422_mark3jac020.mtx,0.182770
1270,0451_west0655.mtx,0.134120
1271,0334_oscil_dcop_53.mtx,0.070492
1272,0186_gent113.mtx,0.042324
1273,0685_fpga_dcop_18.mtx,0.246168
1274,0134_can_73.mtx,0.038471
1275,1849_lhr11.mtx,7.527662
1276,2285_msc23052.mtx,20.489277
1277,1915_lhr14.mtx,10.140570
1278,0914_adder_dcop_34.mtx,2.192785
1279,2283_bcsstk36.mtx,36.687583
1280,1148_lns_3937.mtx,0.620244
1281,2223_tube1.mtx,32.792559
1282,2352_lhr71.mtx,16.587013
1283,1933_pwt.mtx,2.074906
1284,2163_c-64b.mtx,39.452456
1285,0695_dwt_758.mtx,0.474357
1286,1101_c-20.mtx,0.997854
1287,2302_twotone.mtx,0.865778
1288,2563_netherlands_osm.mtx,0.650211
1289,2303_mn2010.mtx,0.326804
1290,1021_Si2.mtx,1.110777
1291,1902_Reuters911.mtx,0.588691
1292,2550_TSOPF_FS_b300_c1.mtx,314.125389
1293,1763_t2dah_e.mtx,4.278297
1294,2091_patents_main.mtx,0.111359
1295,2475_helm2d03.mtx,1.558959
1296,2333_std1_Jac3.mtx,11.779448
1297,1729_hangGlider_5.mtx,25.692510
1298,2013_cz40948.mtx,2.825802
1299,0657_fpga_dcop_31.mtx,0.252140
1300,0270_can_161.mtx,0.218491
1301,0291_oscil_dcop_57.mtx,0.062621
1302,2240_scircuit.mtx,1.304611
1303,2039_epb3.mtx,2.126145
1304,2095_g7jac140.mtx,0.338178
1305,1892_mark3jac100.mtx,0.850346
1306,1384_mbeaflw.mtx,7.457888
1307,2261_gyro.mtx,8.556411
1308,2112_LeGresley_87936.mtx,1.066813
1309,2544_pdb1HYS.mtx,45.632332
1310,1426_rdist2.mtx,2.620384
1311,1402_ex3.mtx,4.053782
1312,1203_commanche_dual.mtx,0.220000
1313,1126_lshp3466.mtx,0.664466
1314,0215_spaceStation_1.mtx,0.148461
1315,0659_fpga_dcop_42.mtx,0.250118
1316,0553_fs_541_4.mtx,0.268368
1317,1377_bips07_1693.mtx,0.410557
1318,1861_benzene.mtx,2.680990
1319,0052_Hamrle1.mtx,0.006533
1320,1117_spaceStation_13.mtx,0.990372
1321,0722_lshp1009.mtx,0.367773
1322,0687_fpga_dcop_22.mtx,0.246818
1323,2416_TSOPF_FS_b39_c19.mtx,165.361899
1324,0629_netscience.mtx,0.233448
1325,2012_sd2010.mtx,0.440016
1326,2152_nemeth18.mtx,79.486785
1327,1739_hvdc1.mtx,0.910621
1328,1523_ex28.mtx,6.006454
1329,0144_impcol_c.mtx,0.022333
1330,2696_af_3_k101.mtx,41.907372
1331,0619_M40PI_n.mtx,0.122907
1332,0003_mycielskian2.mtx,0.000067
1333,1165_3elt.mtx,0.195637
1334,1963_poisson3Da.mtx,0.029898
1335,1984_lhr17.mtx,11.216177
1336,0771_bwm2000.mtx,0.293321
