index,mtx,m,n,nnz,right-n,pixel_gflops
2464,0849_adder_dcop_05.mtx,1813,1813,11097,8,8.878
2465,1810_s3rmt3m3.mtx,5357,5357,207695,8,174.901
2466,0815_G20.mtx,800,800,9344,8,9.344
2467,0738_cavity01.mtx,317,317,7327,8,7.327
2468,2087_c-62.mtx,41731,41731,559343,8,111.869
2469,1699_stokes64s.mtx,12546,12546,140034,8,172.350
2470,1097_deter8.mtx,3831,10905,22299,8,20.987
2471,2821_Cube_Coup_dt0.mtx,2164760,2164760,127206144,8,402.710
2472,1216_cavity09.mtx,1182,1182,32747,8,32.747
2473,2085_rajat23.mtx,110355,110355,556938,8,112.798
2474,2628_GL7d22.mtx,349443,822922,8251000,8,22.590
2475,0992_n3c6-b4.mtx,3003,1365,15015,8,21.840
2476,2748_Fault_639.mtx,638802,638802,28614564,8,246.412
2477,1344_bcsstk23.mtx,3134,3134,45178,8,51.632
2478,1745_Zhao2.mtx,33861,33861,166453,8,147.958
2479,2695_af_2_k101.mtx,503625,503625,17550675,8,343.710
2480,1208_c-21.mtx,3509,3509,32157,8,30.265
2481,2385_oh2010.mtx,365344,365344,1768240,8,35.722
2482,1875_jan99jac120sc.mtx,41374,41374,260202,8,77.097
2483,2637_Ga19As19H42.mtx,133123,133123,8884839,8,220.058
2484,2711_Ga41As41H72.mtx,268096,268096,18488476,8,224.273
2485,2594_GL7d15.mtx,460261,171375,6080381,8,23.804
2486,1309_barth4(0).mtx,6019,6019,40965,8,50.418
2487,2157_thermomech_TK.mtx,102158,102158,711558,8,23.474
2488,0979_bibd_17_4.mtx,136,2380,14280,8,9.934
2489,2809_dielFilterV3real.mtx,1102824,1102824,89306020,8,135.685
2490,1255_photogrammetry2.mtx,4472,936,37056,8,49.408
2491,2008_light_in_tissue.mtx,29282,29282,406084,8,170.983
2492,0212_plskz362.mtx,362,362,880,8,1.408
2493,1043_deter4.mtx,3235,9133,19231,8,19.231
2494,2678_nd12k.mtx,36000,36000,14220946,8,514.785
2495,2075_psmigr_1.mtx,3140,3140,543162,8,142.469
2496,2083_Trefethen_20000b.mtx,19999,19999,554435,8,305.895
2497,0955_grid2.mtx,3296,3296,12864,8,17.152
2498,1113_G38.mtx,2000,2000,23558,8,19.838
2499,0051_ch4-4-b3.mtx,24,96,96,8,0.140
2500,1928_IG5-15.mtx,11369,11987,323509,8,94.112
2501,1492_fome11.mtx,12142,24460,71264,8,25.914
2502,2658_rail4284.mtx,4284,1096894,11284032,8,74.729
2503,0543_bp_600.mtx,822,822,4172,8,3.708
2504,0398_ash292.mtx,292,292,2208,8,3.533
2505,1826_ABACUS_shell_hd.mtx,23412,23412,218484,8,116.525
2506,0021_GD01_b.mtx,18,18,37,8,0.099
2507,2035_nemeth12.mtx,9506,9506,446818,8,310.830
2508,1448_Chem97Zt.mtx,2541,31022,62044,8,39.708
2509,1390_model7.mtx,3358,9582,51027,8,37.111
2510,0572_bibd_11_5.mtx,55,462,4620,8,3.520
2511,1607_n4c6-b4.mtx,20058,5970,100290,8,114.617
2512,0788_goddardRocketProblem_1.mtx,831,831,8498,8,7.554
2513,1571_air03.mtx,124,10757,91028,8,50.222
2514,1842_spmsrtls.mtx,29995,29995,229947,8,193.640
2515,0512_bcsstk04.mtx,132,132,3648,8,3.433
2516,2514_Dubcova3.mtx,146689,146689,3636649,8,181.832
2517,2171_TSOPF_FS_b39_c7.mtx,28216,28216,730080,8,299.520
2518,2341_net75.mtx,23120,23120,1489200,8,200.229
2519,1001_bcsstm25.mtx,15439,15439,15439,8,35.289
2520,2215_fp.mtx,7548,7548,848553,8,251.423
2521,2665_troll.mtx,213453,213453,11985111,8,385.839
2522,2432_mario002.mtx,389874,389874,2101242,8,68.056
2523,0664_fpga_dcop_37.mtx,1220,1220,5892,8,5.892
2524,2069_c-67.mtx,57975,57975,531935,8,149.315
2525,2030_c-63.mtx,44234,44234,434704,8,108.676
2526,0257_gams30a.mtx,354,531,1287,8,1.584
2527,2207_sgpf5y6.mtx,246077,312540,831976,8,100.087
2528,0845_plddb.mtx,3069,5049,10839,8,15.766
2529,1049_spaceStation_12.mtx,1410,1410,19728,8,21.043
2530,1247_circuit_1.mtx,2624,2624,35823,8,24.920
2531,0787_Trefethen_500.mtx,500,500,8478,8,11.304
2532,0790_dwt_1007.mtx,1007,1007,8575,8,12.473
2533,0457_Trefethen_200.mtx,200,200,2890,8,3.557
2534,2392_TSOPF_FS_b162_c3.mtx,30798,30798,1801300,8,417.693
2535,0878_adder_dcop_18.mtx,1813,1813,11246,8,8.997
2536,0889_adder_dcop_56.mtx,1813,1813,11246,8,8.997
2537,1035_rdb3200l.mtx,3200,3200,18880,8,30.208
2538,1415_bibd_49_3.mtx,1176,18424,55272,8,35.374
2539,1871_bibd_81_3.mtx,3240,85320,255960,8,70.610
2540,1858_sx-mathoverflow.mtx,24818,24818,239978,8,36.920
2541,2754_coPapersDBLP.mtx,540486,540486,30491458,8,179.824
2542,0179_flower_5_1.mtx,211,201,602,8,0.963
2543,0638_fpga_dcop_05.mtx,1220,1220,5852,8,5.852
2544,2300_language.mtx,399130,399130,1216334,8,76.021
2545,2205_n4c6-b11.mtx,69235,132402,830820,8,184.627
2546,2191_EternityII_A.mtx,7362,150638,782087,8,91.339
2547,0727_lp_ship08s.mtx,778,2467,7194,8,7.674
2548,1852_nh2010.mtx,48837,48837,234550,8,44.151
2549,0418_dwa512.mtx,512,512,2480,8,4.960
2550,2541_offshore.mtx,259789,259789,4242673,8,50.697
2551,1595_Goodwin_017.mtx,3317,3317,97773,8,78.218
2552,2072_nemeth15.mtx,9506,9506,539802,8,345.473
2553,2345_EternityII_E.mtx,11077,262144,1503732,8,95.855
2554,0189_lp_sc205.mtx,205,317,665,8,1.182
2555,1437_p05.mtx,5090,9590,59045,8,85.884
2556,0100_n3c5-b7.mtx,30,120,240,8,0.274
2557,0066_bcsstm22.mtx,138,138,138,8,0.368
2558,1416_nemspmm1.mtx,2372,8903,55867,8,35.755
2559,2355_delaunay_n18.mtx,262144,262144,1572792,8,125.197
2560,1930_goodwin.mtx,7320,7320,324784,8,207.862
2561,2082_rail_79841.mtx,79841,79841,553921,8,106.780
2562,2573_amazon-2008.mtx,735323,735323,5158388,8,92.320
2563,1300_G23.mtx,2000,2000,39980,8,39.980
2564,2053_lung2.mtx,109460,109460,492564,8,213.001
2565,0674_fpga_dcop_19.mtx,1220,1220,5892,8,5.892
2566,1430_psse1.mtx,14318,11028,57376,8,54.001
2567,0236_bcsstm08.mtx,1074,1074,1074,8,2.864
2568,1724_wing_nodal.mtx,10937,10937,150976,8,33.091
2569,0130_chesapeake.mtx,39,39,340,8,0.544
2570,0455_M20PI_n.mtx,1182,1182,2881,8,4.191
2571,0348_lpi_refinery.mtx,323,464,1626,8,2.168
2572,1959_a2nnsnsl.mtx,80016,80016,347222,8,101.010
2573,2046_g7jac120sc.mtx,35550,35550,475296,8,102.767
2574,0359_shl_400.mtx,663,663,1712,8,1.442
2575,1779_mult_dcop_02.mtx,25187,25187,193276,8,41.232
2576,0586_mk10-b4.mtx,945,4725,4725,8,6.873
2577,0877_adder_dcop_58.mtx,1813,1813,11246,8,8.997
2578,2692_in-2004.mtx,1382908,1382908,16917053,8,263.814
2579,0851_adder_dcop_03.mtx,1813,1813,11148,8,8.918
2580,0762_gr_30_30.mtx,900,900,7744,8,12.390
2581,1420_bcsstm27.mtx,1224,1224,56126,8,47.264
2582,1975_flower_8_4.mtx,55081,125361,375266,8,55.595
2583,0954_fxm2-6.mtx,1520,2845,12812,8,14.642
2584,2346_nemeth24.mtx,9506,9506,1506550,8,634.337
2585,2263_ia2010.mtx,216007,216007,1021170,8,40.745
2586,1481_mk11-b3.mtx,17325,6930,69300,8,79.200
2587,2402_rajat21.mtx,411676,411676,1893370,8,103.746
2588,0803_rail_1357.mtx,1357,1357,8985,8,11.058
2589,0957_lshp1882.mtx,1882,1882,12904,8,17.205
2590,1879_rat.mtx,3136,9408,268908,8,226.449
2591,1066_pcb1000.mtx,1565,2820,20463,8,14.235
2592,0385_mesh2e1.mtx,306,306,2018,8,2.484
2593,1624_rajat09.mtx,24482,24482,105573,8,67.567
2594,2318_fe_rotor.mtx,99617,99617,1324862,8,64.236
2595,1787_rajat22.mtx,39899,39899,197264,8,78.906
2596,0699_orbitRaising_3.mtx,761,761,6098,8,8.870
2597,1625_ex8.mtx,3096,3096,106344,8,89.553
2598,1510_lp_pilot87.mtx,2030,6680,74949,8,46.122
2599,0498_dwg961a.mtx,961,961,3405,8,5.448
2600,0288_oscil_dcop_23.mtx,430,430,1544,8,2.246
2601,1499_sts4098.mtx,4098,4098,72356,8,52.623
2602,2635_atmosmodj.mtx,1270432,1270432,8814880,8,210.505
2603,0284_flower_8_1.mtx,625,513,1538,8,2.461
2604,1608_cis-n4c6-b4.mtx,20058,5970,100290,8,114.617
2605,0937_G49.mtx,3000,3000,12000,8,19.200
2606,2086_stokes128.mtx,49666,49666,558594,8,279.297
2607,0668_fpga_dcop_36.mtx,1220,1220,5892,8,6.285
2608,2377_venkat01.mtx,62424,62424,1717792,8,319.589
2609,0415_str_0.mtx,363,363,2454,8,3.020
2610,0872_adder_dcop_68.mtx,1813,1813,11246,8,8.997
2611,1897_raefsky2.mtx,3242,3242,294276,8,204.714
2612,0861_adder_dcop_08.mtx,1813,1813,11242,8,8.565
2613,2460_CurlCurl_1.mtx,226451,226451,2472071,8,187.456
2614,2493_sme3Dc.mtx,42930,42930,3148656,8,42.621
2615,0088_n3c6-b1.mtx,105,105,210,8,0.560
2616,1968_GL7d13.mtx,47271,8899,356232,8,28.216
2617,2068_std1_Jac3_db.mtx,21982,21982,531826,8,157.578
2618,1876_lp_cre_b.mtx,9648,77137,260785,8,97.036
2619,0142_gams10am.mtx,114,171,407,8,0.651
2620,0558_GL6_D_9.mtx,340,545,4349,8,5.799
2621,2166_nemeth01.mtx,9506,9506,725054,8,386.695
2622,2246_sinc18.mtx,16428,16428,973826,8,229.136
2623,2220_Si10H16.mtx,17077,17077,875923,8,215.612
2624,2618_G3_circuit.mtx,1585478,1585478,7660826,8,122.451
2625,2657_SiO2.mtx,155331,155331,11283503,8,267.858
2626,1155_lowThrust_2.mtx,2312,2312,26261,8,24.716
2627,2067_ted_AB.mtx,10605,10605,522387,8,238.805
2628,1153_p2p-Gnutella09.mtx,8114,8114,26013,8,21.906
2629,1814_c-47.mtx,15343,15343,211401,8,67.648
2630,0366_lshp_265.mtx,265,265,1753,8,2.337
2631,2338_windscreen.mtx,22692,22692,1482390,8,348.798
2632,0014_lpi_itest2.mtx,9,13,26,8,0.083
2633,0783_cep1.mtx,1521,4769,8233,8,11.975
2634,1423_mark3jac020sc.mtx,9129,9129,56175,8,52.871
2635,1260_reorientation_6.mtx,3006,3006,37342,8,33.193
2636,0801_progas.mtx,1650,1900,8897,8,11.863
2637,2412_opt1.mtx,15449,15449,1930655,8,391.019
2638,0838_bcsstm38.mtx,8032,8032,10485,8,16.776
2639,1283_G4.mtx,800,800,38352,8,43.831
2640,1669_jan99jac060.mtx,20614,20614,127182,8,65.642
2641,2593_ESOC.mtx,327062,37830,6019939,8,109.828
2642,1744_Zhao1.mtx,33861,33861,166453,8,147.958
2643,1449_bips07_1998.mtx,15066,15066,62198,8,66.345
2644,2751_mouse_gene.mtx,45101,45101,28967291,8,79.335
2645,0484_G11.mtx,800,800,3200,8,7.314
2646,2104_TF17.mtx,38132,48630,586218,8,76.256
2647,0876_adder_dcop_32.mtx,1813,1813,11246,8,8.997
2648,1835_lowThrust_12.mtx,18458,18458,224593,8,102.671
2649,2553_torso3.mtx,259156,259156,4429042,8,178.052
2650,2192_delaunay_n17.mtx,131072,131072,786352,8,120.977
2651,2124_rajat28.mtx,87190,87190,607235,8,105.606
2652,1498_nasa2146.mtx,2146,2146,72250,8,72.250
2653,0672_fpga_dcop_14.mtx,1220,1220,5892,8,6.285
2654,1115_G37.mtx,2000,2000,23570,8,19.848
2655,2153_nsct.mtx,23003,37563,697738,8,169.149
2656,1637_scsd8-2b.mtx,5130,35910,112770,8,85.920
2657,0444_Erdos981.mtx,485,485,2762,8,4.017
2658,1513_bips07_3078.mtx,21128,21128,75729,8,71.274
2659,0989_D_8.mtx,1132,1271,14966,8,18.420
2660,2093_wathen120.mtx,36441,36441,565761,8,244.653
2661,0132_n3c5-b2.mtx,120,45,360,8,0.720
2662,1802_minsurfo.mtx,40806,40806,203622,8,171.471
2663,0675_fpga_dcop_03.mtx,1220,1220,5892,8,5.892
2664,1913_circuit_4.mtx,80209,80209,307604,8,87.887
2665,0125_n2c6-b10.mtx,30,306,330,8,0.406
2666,1804_cz20468.mtx,20468,20468,206076,8,126.816
2667,1083_ch6-6-b4.mtx,4320,5400,21600,8,28.800
2668,0799_illc1850.mtx,1850,712,8758,8,12.739
2669,2195_shar_te2-b3.mtx,200200,200200,800800,8,90.231
2670,1252_dynamicSoaringProblem_5.mtx,3271,3271,36789,8,32.701
2671,0139_odepb400.mtx,400,400,399,8,1.064
2672,2620_Rucci1.mtx,1977885,109900,7791168,8,94.367
2673,1741_lowThrust_4.mtx,13562,13562,160947,8,80.474
2674,0049_n3c5-b1.mtx,45,10,90,8,0.288
2675,0700_qh1484.mtx,1484,1484,6110,8,8.887
2676,1065_t3dl_e.mtx,20360,20360,20360,8,40.720
2677,1045_g7jac010.mtx,2880,2880,19635,8,20.944
2678,0416_662_bus.mtx,662,662,2474,8,3.299
2679,2732_Transport.mtx,1602111,1602111,23500731,8,323.869
2680,0318_oscil_dcop_30.mtx,430,430,1544,8,2.246
2681,0163_lp_stocfor1.mtx,117,165,501,8,0.729
2682,2488_webbase-1M.mtx,1000005,1000005,3105536,8,119.157
2683,0709_cz628.mtx,628,628,6346,8,7.253
2684,2010_nemeth11.mtx,9506,9506,408264,8,261.289
2685,0865_adder_dcop_44.mtx,1813,1813,11245,8,8.568
2686,2320_relat8.mtx,345688,12347,1334038,8,45.706
2687,0779_relat6.mtx,2340,157,8108,8,11.793
2688,2812_mycielskian17.mtx,98303,98303,100245742,8,223.763
2689,0019_Tina_AskCog.mtx,11,11,36,8,0.096
2690,0453_lp_agg.mtx,488,615,2862,8,3.271
2691,2521_IMDB.mtx,428440,896308,3782463,8,26.579
2692,2028_t0331-4l.mtx,664,46915,430982,8,67.605
2693,1293_G24.mtx,2000,2000,39980,8,37.628
2694,1389_rel7.mtx,21924,1045,50636,8,54.012
2695,1052_G44.mtx,1000,1000,19980,8,26.640
2696,0301_oscil_dcop_15.mtx,430,430,1544,8,2.246
2697,1003_dynamicSoaringProblem_2.mtx,1591,1591,15588,8,14.671
2698,2361_coAuthorsCiteseer.mtx,227320,227320,1628268,8,66.630
2699,0177_nos4.mtx,100,100,594,8,1.056
2700,1881_cegb2802.mtx,2802,2802,277362,8,221.890
2701,1726_cari.mtx,400,1200,152800,8,162.987
2702,2646_x104.mtx,108384,108384,10167624,8,542.273
2703,2188_bundle1.mtx,10581,10581,770901,8,300.839
2704,0757_bfwa782.mtx,782,782,7514,8,9.248
2705,1345_TS.mtx,2142,2142,45262,8,48.279
2706,1353_msc01440.mtx,1440,1440,46270,8,46.270
2707,0583_tumorAntiAngiogenesis_5.mtx,460,460,4690,8,3.752
2708,1712_D6-6.mtx,120576,23740,146880,8,47.002
2709,0214_ch6-6-b1.mtx,450,36,900,8,2.057
2710,0641_circuit204.mtx,1020,1020,5883,8,7.844
2711,2298_wi2010.mtx,253096,253096,1209404,8,41.884
2712,2055_fxm4_6(0).mtx,18892,18892,497844,8,128.476
2713,0551_fs_541_3.mtx,541,541,4285,8,6.856
2714,2173_Si5H12.mtx,19896,19896,738598,8,241.175
2715,1094_Hamrle2.mtx,5952,5952,22162,8,35.459
2716,2226_HTC_336_4438.mtx,226340,226340,904522,8,159.037
2717,2390_invextr1_new.mtx,30412,30412,1793881,8,247.432
2718,0767_bcsstk06.mtx,420,420,7860,8,8.983
2719,2253_2D_54019_highK.mtx,54019,54019,996414,8,249.103
2720,0199_lp_share2b.mtx,96,162,777,8,1.130
2721,1452_dendrimer.mtx,730,730,63024,8,50.419
2722,2510_FEM_3D_thermal2.mtx,147900,147900,3489300,8,353.347
2723,1818_jan99jac100sc.mtx,34454,34454,215862,8,75.082
2724,2602_rgg_n_2_19_s0.mtx,524288,524288,6539532,8,55.479
2725,1233_msc00726.mtx,726,726,34518,8,32.488
2726,2064_hcircuit.mtx,105676,105676,513072,8,152.021
2727,1508_kineticBatchReactor_4.mtx,7105,7105,74869,8,49.913
2728,0247_lpi_mondou2.mtx,312,604,1208,8,1.487
2729,2041_pds-40.mtx,66844,217531,466800,8,33.048
2730,2003_net25.mtx,9520,9520,401200,8,133.733
2731,0120_mesh1em6.mtx,48,48,306,8,0.612
2732,2701_af_shell9.mtx,504855,504855,17588875,8,369.320
2733,1075_swang1.mtx,3169,3169,20841,8,27.788
2734,1709_juba40k.mtx,40337,40337,144945,8,89.197
2735,1973_email-Enron.mtx,36692,36692,367662,8,60.026
2736,2545_t3dh.mtx,79171,79171,4352105,8,183.247
2737,2114_sx-askubuntu.mtx,159316,159316,596933,8,23.295
2738,1747_Muu.mtx,7102,7102,170134,8,143.271
2739,0248_lpi_cplex2.mtx,224,378,1215,8,1.495
2740,1201_hep-th(0).mtx,8361,8361,31502,8,26.528
2741,0741_cavity04.mtx,317,317,7327,8,6.896
2742,2016_email-EuAll.mtx,265214,265214,420045,8,28.238
2743,1868_Dubcova1.mtx,16129,16129,253009,8,109.409
2744,0246_odepa400.mtx,400,400,1201,8,2.402
2745,1989_c-54.mtx,31793,31793,391693,8,116.057
2746,0368_can_229.mtx,229,229,1777,8,2.187
2747,1906_208bit.mtx,24430,24421,299756,8,47.961
2748,0299_oscil_dcop_28.mtx,430,430,1544,8,2.246
2749,0167_ash85.mtx,85,85,523,8,0.837
2750,1681_bibd_15_7.mtx,105,6435,135135,8,80.080
2751,0036_klein-b2.mtx,20,30,60,8,0.137
2752,2627_PR02R.mtx,161070,161070,8185136,8,445.450
2753,0756_jagmesh8.mtx,1141,1141,7465,8,9.188
2754,1327_N_reactome.mtx,10204,16559,43816,8,28.042
2755,0370_sphere3.mtx,258,258,1794,8,2.870
2756,1575_stufe-10.mtx,24010,24010,92828,8,99.017
2757,1618_shuttle_eddy(0).mtx,10429,10429,103599,8,97.505
2758,2351_lhr71c.mtx,70304,70304,1528092,8,317.526
2759,1807_internet.mtx,124651,124651,207214,8,47.363
2760,2489_TSOPF_FS_b39_c30.mtx,120216,120216,3121160,8,484.840
2761,0588_well1033.mtx,1033,320,4732,8,6.883
2762,1847_windtunnel_evap2d.mtx,8256,8256,233468,8,219.735
2763,0942_Journals.mtx,124,124,12068,8,8.395
2764,2779_spal_004.mtx,10203,321696,46168124,8,80.371
2765,0482_lp_modszk1.mtx,687,1620,3168,8,4.224
2766,1824_ABACUS_shell_ud.mtx,23412,23412,218484,8,116.525
