index,mtx,m,n,nnz,cusparse,pixel_time,pixel_gflops
2657,0838_bcsstm38.mtx,8032,8032,10485,0.000,0.004,5.268
2658,1283_G4.mtx,800,800,38352,0.000,0.004,18.636
2659,1669_jan99jac060.mtx,20614,20614,127182,0.000,0.011,23.160
2660,2593_ESOC.mtx,327062,37830,6019939,0.000,0.336,35.807
2661,1744_Zhao1.mtx,33861,33861,166453,0.000,0.007,46.573
2662,1449_bips07_1998.mtx,15066,15066,62198,0.000,0.005,26.255
2663,2751_mouse_gene.mtx,45101,45101,28967291,0.000,2.808,20.630
2664,0484_G11.mtx,800,800,3200,0.000,0.003,1.940
2665,2104_TF17.mtx,38132,48630,586218,0.000,0.044,26.750
2666,0876_adder_dcop_32.mtx,1813,1813,11246,0.000,0.005,4.173
2667,1835_lowThrust_12.mtx,18458,18458,224593,0.000,0.008,59.448
2668,2553_torso3.mtx,259156,259156,4429042,0.000,0.091,97.527
2669,2192_delaunay_n17.mtx,131072,131072,786352,0.000,0.031,50.166
2670,2124_rajat28.mtx,87190,87190,607235,0.000,0.026,46.121
2671,1498_nasa2146.mtx,2146,2146,72250,0.000,0.005,28.250
2672,0672_fpga_dcop_14.mtx,1220,1220,5892,0.000,0.005,2.505
2673,1115_G37.mtx,2000,2000,23570,0.000,0.006,8.181
2674,2153_nsct.mtx,23003,37563,697738,0.000,0.016,88.658
2675,1637_scsd8-2b.mtx,5130,35910,112770,0.000,0.006,40.851
2676,0444_Erdos981.mtx,485,485,2762,0.000,0.004,1.444
2677,1513_bips07_3078.mtx,21128,21128,75729,0.000,0.005,30.010
2678,0989_D_8.mtx,1132,1271,14966,0.000,0.004,7.127
2679,2093_wathen120.mtx,36441,36441,565761,0.000,0.009,120.541
2680,0132_n3c5-b2.mtx,120,45,360,0.000,0.003,0.228
2681,1802_minsurfo.mtx,40806,40806,203622,0.000,0.008,53.790
2682,0675_fpga_dcop_03.mtx,1220,1220,5892,0.000,0.005,2.517
2683,1913_circuit_4.mtx,80209,80209,307604,0.000,0.017,36.819
2684,0125_n2c6-b10.mtx,30,306,330,0.000,0.004,0.155
2685,1804_cz20468.mtx,20468,20468,206076,0.000,0.006,63.525
2686,1083_ch6-6-b4.mtx,4320,5400,21600,0.000,0.004,10.722
2687,0799_illc1850.mtx,1850,712,8758,0.000,0.004,4.647
2688,2195_shar_te2-b3.mtx,200200,200200,800800,0.000,0.052,30.877
2689,1252_dynamicSoaringProblem_5.mtx,3271,3271,36789,0.000,0.005,14.870
2690,0139_odepb400.mtx,400,400,399,0.000,0.002,0.365
2691,2620_Rucci1.mtx,1977885,109900,7791168,0.000,0.705,22.098
2692,1741_lowThrust_4.mtx,13562,13562,160947,0.000,0.007,46.951
2693,0049_n3c5-b1.mtx,45,10,90,0.000,0.002,0.085
2694,0700_qh1484.mtx,1484,1484,6110,0.000,0.004,3.233
2695,1065_t3dl_e.mtx,20360,20360,20360,0.000,0.003,15.710
2696,1045_g7jac010.mtx,2880,2880,19635,0.000,0.004,8.863
2697,0416_662_bus.mtx,662,662,2474,0.000,0.004,1.309
2698,2732_Transport.mtx,1602111,1602111,23500731,0.000,0.558,84.284
2699,0318_oscil_dcop_30.mtx,430,430,1544,0.000,0.004,0.826
2700,0163_lp_stocfor1.mtx,117,165,501,0.000,0.004,0.241
2701,2488_webbase-1M.mtx,1000005,1000005,3105536,0.000,0.123,50.626
2702,0709_cz628.mtx,628,628,6346,0.000,0.004,2.867
2703,2010_nemeth11.mtx,9506,9506,408264,0.000,0.006,144.672
2704,0865_adder_dcop_44.mtx,1813,1813,11245,0.000,0.006,4.036
2705,2320_relat8.mtx,345688,12347,1334038,0.000,0.171,15.627
2706,0779_relat6.mtx,2340,157,8108,0.000,0.004,4.334
2707,2812_mycielskian17.mtx,98303,98303,100245742,0.000,1.695,118.314
2708,0019_Tina_AskCog.mtx,11,11,36,0.000,0.002,0.030
2709,0453_lp_agg.mtx,488,615,2862,0.000,0.004,1.342
2710,2521_IMDB.mtx,428440,896308,3782463,0.000,1.328,5.695
2711,2028_t0331-4l.mtx,664,46915,430982,0.000,0.025,34.124
2712,1293_G24.mtx,2000,2000,39980,0.000,0.007,12.086
2713,1389_rel7.mtx,21924,1045,50636,0.000,0.005,21.835
2714,1052_G44.mtx,1000,1000,19980,0.000,0.004,9.669
2715,0301_oscil_dcop_15.mtx,430,430,1544,0.000,0.004,0.800
2716,1003_dynamicSoaringProblem_2.mtx,1591,1591,15588,0.000,0.005,6.238
2717,2361_coAuthorsCiteseer.mtx,227320,227320,1628268,0.000,0.116,27.961
2718,0177_nos4.mtx,100,100,594,0.000,0.003,0.342
2719,1881_cegb2802.mtx,2802,2802,277362,0.000,0.006,99.466
2720,1726_cari.mtx,400,1200,152800,0.000,0.006,48.662
2721,2646_x104.mtx,108384,108384,10167624,0.000,0.115,176.685
2722,2188_bundle1.mtx,10581,10581,770901,0.000,0.008,202.389
2723,0757_bfwa782.mtx,782,782,7514,0.000,0.004,3.626
2724,1345_TS.mtx,2142,2142,45262,0.000,0.005,19.813
2725,1353_msc01440.mtx,1440,1440,46270,0.000,0.005,18.191
2726,0583_tumorAntiAngiogenesis_5.mtx,460,460,4690,0.000,0.005,1.878
2727,1712_D6-6.mtx,120576,23740,146880,0.000,0.018,16.613
2728,0214_ch6-6-b1.mtx,450,36,900,0.000,0.003,0.571
2729,0641_circuit204.mtx,1020,1020,5883,0.000,0.004,2.965
2730,2298_wi2010.mtx,253096,253096,1209404,0.000,0.169,14.326
2731,2055_fxm4_6(0).mtx,18892,18892,497844,0.000,0.018,53.908
2732,0551_fs_541_3.mtx,541,541,4285,0.000,0.004,2.371
2733,2173_Si5H12.mtx,19896,19896,738598,0.000,0.016,90.798
2734,1094_Hamrle2.mtx,5952,5952,22162,0.000,0.004,11.886
2735,2226_HTC_336_4438.mtx,226340,226340,904522,0.000,0.025,71.524
2736,2823_vas_stokes_4M.mtx,4382246,4382246,131577616,0.000,6.151,42.784
2737,2390_invextr1_new.mtx,30412,30412,1793881,0.000,0.032,113.272
2738,0767_bcsstk06.mtx,420,420,7860,0.000,0.005,3.440
2739,2253_2D_54019_highK.mtx,54019,54019,996414,0.000,0.015,132.185
2740,0199_lp_share2b.mtx,96,162,777,0.000,0.004,0.375
2741,1452_dendrimer.mtx,730,730,63024,0.000,0.006,20.797
2742,2510_FEM_3D_thermal2.mtx,147900,147900,3489300,0.000,0.033,213.204
2743,1818_jan99jac100sc.mtx,34454,34454,215862,0.000,0.016,26.802
2744,2602_rgg_n_2_19_s0.mtx,524288,524288,6539532,0.000,0.848,15.425
2745,1233_msc00726.mtx,726,726,34518,0.000,0.005,13.421
2746,2064_hcircuit.mtx,105676,105676,513072,0.000,0.017,61.690
2747,1508_kineticBatchReactor_4.mtx,7105,7105,74869,0.000,0.006,26.247
2748,0247_lpi_mondou2.mtx,312,604,1208,0.000,0.004,0.564
2749,2041_pds-40.mtx,66844,217531,466800,0.000,0.070,13.300
2750,2003_net25.mtx,9520,9520,401200,0.000,0.014,57.710
2751,0120_mesh1em6.mtx,48,48,306,0.000,0.003,0.184
2752,2701_af_shell9.mtx,504855,504855,17588875,0.000,0.211,166.855
2753,1075_swang1.mtx,3169,3169,20841,0.000,0.004,10.402
2754,1709_juba40k.mtx,40337,40337,144945,0.000,0.008,36.232
2755,1973_email-Enron.mtx,36692,36692,367662,0.000,0.033,22.020
2756,2545_t3dh.mtx,79171,79171,4352105,0.000,0.092,94.116
2757,2114_sx-askubuntu.mtx,159316,159316,596933,0.000,0.138,8.649
2758,1747_Muu.mtx,7102,7102,170134,0.000,0.005,70.507
2759,0248_lpi_cplex2.mtx,224,378,1215,0.000,0.004,0.605
2760,1201_hep-th(0).mtx,8361,8361,31502,0.000,0.008,8.247
2761,0741_cavity04.mtx,317,317,7327,0.000,0.005,2.875
2762,2016_email-EuAll.mtx,265214,265214,420045,0.000,0.077,10.880
2763,1868_Dubcova1.mtx,16129,16129,253009,0.000,0.011,46.140
2764,0246_odepa400.mtx,400,400,1201,0.000,0.003,0.761
2765,1989_c-54.mtx,31793,31793,391693,0.000,0.012,67.295
2766,0368_can_229.mtx,229,229,1777,0.000,0.004,0.919
2767,1906_208bit.mtx,24430,24421,299756,0.000,0.038,15.810
2768,0299_oscil_dcop_28.mtx,430,430,1544,0.000,0.004,0.828
2769,0167_ash85.mtx,85,85,523,0.000,0.004,0.255
2770,1681_bibd_15_7.mtx,105,6435,135135,0.000,0.007,41.193
2771,0036_klein-b2.mtx,20,30,60,0.000,0.003,0.044
2772,2627_PR02R.mtx,161070,161070,8185136,0.000,0.104,157.569
2773,0756_jagmesh8.mtx,1141,1141,7465,0.000,0.004,3.852
2774,1327_N_reactome.mtx,10204,16559,43816,0.000,0.006,15.450
2775,0370_sphere3.mtx,258,258,1794,0.000,0.004,0.896
2776,1575_stufe-10.mtx,24010,24010,92828,0.000,0.006,29.269
2777,1618_shuttle_eddy(0).mtx,10429,10429,103599,0.000,0.005,45.388
2778,2351_lhr71c.mtx,70304,70304,1528092,0.000,0.017,181.215
2779,1807_internet.mtx,124651,124651,207214,0.000,0.021,19.332
2780,2489_TSOPF_FS_b39_c30.mtx,120216,120216,3121160,0.000,0.020,304.518
2781,0588_well1033.mtx,1033,320,4732,0.000,0.004,2.632
2782,1847_windtunnel_evap2d.mtx,8256,8256,233468,0.000,0.005,92.756
2783,0942_Journals.mtx,124,124,12068,0.000,0.006,3.814
2784,2779_spal_004.mtx,10203,321696,46168124,0.000,1.893,48.779
2785,0482_lp_modszk1.mtx,687,1620,3168,0.000,0.004,1.581
