index,mtx,gflops
338,0439_mcca.mtx,1.818
339,1071_mk11-b2.mtx,14.157
340,1740_lock3491.mtx,71.662
341,0701_delaunay_n10.mtx,4.057
342,0678_fpga_dcop_13.mtx,3.880
343,1041_wang1.mtx,12.743
344,2092_Goodwin_040.mtx,115.876
345,1312_mk12-b2.mtx,23.452
346,0855_TF13.mtx,7.567
347,2161_cyl6.mtx,134.162
348,0596_bp_1600.mtx,3.492
349,1324_freeFlyingRobot_15.mtx,25.049
350,0568_IG5-9.mtx,3.075
351,0935_G54.mtx,7.965
352,1645_ex31.mtx,56.519
353,1940_inlet.mtx,92.410
354,2621_shipsec1.mtx,173.401
355,2430_mc2depi.mtx,124.254
356,1157_as-735.mtx,18.094
357,2808_kron_g500-logn20.mtx,133.806
358,2154_md2010.mtx,103.855
359,2731_Freescale2.mtx,109.039
360,1373_ex24.mtx,29.255
361,0797_EX1(0).mtx,5.964
362,0730_bcsstm07.mtx,5.086
363,0098_d_dyn.mtx,0.147
364,0422_dwt_307.mtx,1.873
365,2607_TSOPF_RS_b2052_c1.mtx,171.947
366,0538_celegans_metabolic.mtx,2.769
367,1559_t2d_q9.mtx,43.159
368,1039_polblogs.mtx,13.284
369,2197_pkustk02.mtx,134.973
370,2227_nw14.mtx,140.245
371,2500_wiki-talk-temporal.mtx,100.891
372,2090_k1_san.mtx,102.774
373,1301_G22.mtx,22.689
374,1106_lp_80bau3b.mtx,16.420
375,1328_flower_5_4.mtx,24.907
376,0140_bcsstk01.mtx,0.304
377,0983_adder_trans_02.mtx,9.742
378,1074_swang2.mtx,14.626
379,2540_pkustk04.mtx,169.094
380,2204_nj2010.mtx,113.705
381,0233_fs_183_6.mtx,0.734
382,1304_n2c6-b6.mtx,23.313
383,0180_Sandi_sandi.mtx,0.443
384,0694_bfwb782.mtx,3.883
385,1321_Alemdar.mtx,24.143
386,1716_TSOPF_FS_b9_c6.mtx,58.942
387,1171_bayer07.mtx,18.129
388,2735_germany_osm.mtx,68.891
389,0604_rel6.mtx,3.382
390,1450_mk12-b5.mtx,36.946
391,1899_sinc12.mtx,91.321
392,2164_c-64.mtx,119.123
393,2417_mixtank_new.mtx,160.919
394,0046_problem.mtx,0.061
395,0174_can_61.mtx,0.385
396,2764_GL7d18.mtx,100.599
397,0433_lp_grow7.mtx,1.955
398,1011_lp_pds_02.mtx,11.644
399,1149_lp_degen3.mtx,18.122
400,2641_gupta3.mtx,174.292
401,0639_fpga_dcop_07.mtx,3.964
402,0847_lpi_cplex1.mtx,7.336
403,0969_CAG_mat364.mtx,10.046
404,2664_fullb.mtx,174.790
405,2278_ex11.mtx,145.020
406,0888_adder_dcop_48.mtx,7.298
407,1223_lp_d2q06c.mtx,19.743
408,2738_dielFilterV2clx.mtx,161.720
409,1139_email-Eu-core-temporal.mtx,15.710
410,1533_kineticBatchReactor_5.mtx,40.834
411,0562_pde900.mtx,3.016
412,0222_ck104.mtx,0.648
413,2728_CoupCons3D.mtx,170.226
414,1846_lp_pds_20.mtx,75.305
415,1199_c-23.mtx,21.990
416,1999_nemeth09.mtx,106.257
417,1579_stormg2-27.mtx,46.512
418,0050_GD95_b.mtx,0.067
419,0107_wheel_6_1.mtx,0.164
420,1108_G36.mtx,14.790
421,1429_ex10hs.mtx,36.100
422,2295_az2010.mtx,115.705
423,2150_rgg_n_2_16_s0.mtx,114.601
424,2781_hugetrace-00020.mtx,46.421
425,0162_bcsstm20.mtx,0.357
426,1769_nemsemm2.mtx,70.990
427,0441_lshp_406.mtx,1.861
428,0411_lp_israel.mtx,1.784
429,2684_higgs-twitter.mtx,156.517
430,2709_human_gene2.mtx,158.810
431,0621_dynamicSoaringProblem_1.mtx,3.548
432,0084_pores_1.mtx,0.141
433,1772_ca-CondMat.mtx,59.423
434,2630_Ge99H100.mtx,168.732
435,0542_nos2.mtx,2.849
436,2045_nemeth13.mtx,117.779
437,1812_mk12-b3.mtx,69.222
438,1689_cavity21.mtx,59.761
439,0443_lp_finnis.mtx,1.996
440,1545_jan99jac040.mtx,40.857
441,0076_bcsstm05.mtx,0.106
442,2131_mt2010.mtx,102.922
443,1970_bibd_16_8.mtx,112.949
444,0290_oscil_dcop_25.mtx,1.067
445,0605_spaceStation_3.mtx,3.789
446,2549_TSOPF_RS_b678_c1.mtx,169.131
447,0737_reorientation_1.mtx,5.094
448,0169_lns_131.mtx,0.372
449,0832_lp_maros.mtx,7.467
450,1825_ABACUS_shell_ld.mtx,78.080
451,1230_G60.mtx,18.689
452,2638_CurlCurl_2.mtx,137.645
453,1367_circuit_3.mtx,29.570
454,1275_G6.mtx,24.562
455,2387_bbmat.mtx,147.571
456,2202_TSC_OPF_300.mtx,138.837
457,0160_bcspwr03.mtx,0.356
458,2125_TSOPF_FS_b162_c1.mtx,125.190
459,2743_F1.mtx,167.395
460,1912_Na5.mtx,100.699
461,2128_c-69.mtx,115.516
462,1468_aa5.mtx,38.329
463,2807_Long_Coup_dt0.mtx,153.356
464,0331_oscil_dcop_48.mtx,1.023
465,0618_bcspwr06.mtx,3.641
466,1743_c-48.mtx,68.369
467,0497_qh882.mtx,2.423
468,1278_G9.mtx,23.670
469,0977_Erdos972.mtx,9.738
470,0138_tub100.mtx,0.271
471,1469_lpi_bgindy.mtx,33.440
472,1708_lp_maros_r7.mtx,63.288
473,1091_bcsstk10.mtx,14.734
474,2773_dgreen.mtx,126.628
475,0193_will199.mtx,0.481
476,1022_reorientation_2.mtx,12.973
477,1054_G46.mtx,13.875
478,2833_kmer_P1a.mtx,43.373
479,0854_deter0.mtx,7.815
480,1302_p2p-Gnutella04.mtx,23.155
