index,mtx,gflops
249,0392_west0381.mtx,0.022583
250,0420_dw256B.mtx,0.023178
251,0421_dwb512.mtx,0.019175
252,0345_bcspwr04.mtx,0.023627
253,0370_sphere3.mtx,0.024989
254,0349_dwt_221.mtx,0.025012
255,0376_mesh3e1.mtx,0.024881
256,0377_mesh3em5.mtx,0.024600
257,0282_cz148.mtx,0.025149
258,0484_G11.mtx,0.026847
259,0485_G12.mtx,0.025552
260,0486_G13.mtx,0.025663
261,0463_qh768.mtx,0.024300
262,0259_can_144.mtx,0.024625
263,0599_M40PI_n1.mtx,0.024817
264,0600_S40PI_n1.mtx,0.026591
265,0250_football(0).mtx,0.026968
266,0514_stufe.mtx,0.028458
267,0385_mesh2e1.mtx,0.027198
268,0384_mesh2em5.mtx,0.026956
269,0415_str_0.mtx,0.027234
270,0620_S40PI_n.mtx,0.028136
271,0619_M40PI_n.mtx,0.027840
272,0505_west0989.mtx,0.024601
273,0511_L.mtx,0.027343
274,0436_fs_680_3.mtx,0.027420
275,0437_fs_680_1.mtx,0.028036
276,0438_fs_680_2.mtx,0.027868
277,0401_mhdb416.mtx,0.028202
278,0368_can_229.mtx,0.028300
279,0429_rdb450.mtx,0.027755
280,0430_rdb450l.mtx,0.028079
281,0497_qh882.mtx,0.027859
282,0611_netz4504.mtx,0.030389
283,1001_bcsstm25.mtx,0.031182
284,0364_dwt_209.mtx,0.028710
285,0781_poli.mtx,0.030231
286,0225_CAG_mat72.mtx,0.029017
287,0492_nos6.mtx,0.030647
288,0546_b2_ss.mtx,0.030318
289,0521_bp_200.mtx,0.027072
290,0533_tub1000.mtx,0.033806
291,0532_olm1000.mtx,0.032898
292,0550_b_dyn.mtx,0.031843
293,0408_poisson2D.mtx,0.030125
294,0402_Chebyshev1.mtx,0.031950
295,0498_dwg961a.mtx,0.034568
296,0398_ash292.mtx,0.034810
297,0491_685_bus.mtx,0.034719
298,0715_minnesota.mtx,0.037312
299,0535_bp_400.mtx,0.030784
300,0515_sherman1.mtx,0.035296
301,0516_saylr3.mtx,0.035416
302,0537_1138_bus.mtx,0.034634
303,0441_lshp_406.mtx,0.036156
304,0542_nos2.mtx,0.038492
305,0529_young3c.mtx,0.037660
306,0446_problem1.mtx,0.036557
307,0543_bp_600.mtx,0.033003
308,0447_lnsp_511.mtx,0.037009
309,0448_lns_511.mtx,0.038171
310,0540_young2c.mtx,0.041196
311,0539_young1c.mtx,0.039143
312,0541_young4c.mtx,0.041196
313,0413_dwt_310.mtx,0.039385
314,0520_sherman4.mtx,0.038925
315,1065_t3dl_e.mtx,0.039720
316,0233_fs_183_6.mtx,0.037333
317,0232_fs_183_4.mtx,0.037270
318,0234_fs_183_1.mtx,0.037368
319,0235_fs_183_3.mtx,0.037997
320,0422_dwt_307.mtx,0.041486
321,0562_pde900.mtx,0.013616
322,0625_west1505.mtx,0.040033
323,1002_bcsstm37.mtx,0.044051
324,0480_dwt_492.mtx,0.041182
325,0961_Pd.mtx,0.045589
326,0618_bcspwr06.mtx,0.042825
327,0581_cdde3.mtx,0.045012
328,0580_cdde4.mtx,0.045391
329,0579_cdde1.mtx,0.044993
330,0577_cdde5.mtx,0.044935
331,0582_cdde6.mtx,0.045209
332,0578_cdde2.mtx,0.046576
333,0477_bcsstk20.mtx,0.044322
334,0245_ww_36_pmec_36.mtx,0.045170
335,0458_orbitRaising_1.mtx,0.045471
336,0566_bp_800.mtx,0.038955
337,0460_bfwb398.mtx,0.044086
338,0452_ck400.mtx,0.045508
339,0501_pores_3.mtx,0.046906
340,0404_celegansneural.mtx,0.046142
341,0575_bp_1000.mtx,0.040209
342,0467_dwt_361.mtx,0.048438
343,0637_bcspwr07.mtx,0.047059
344,0587_bp_1200.mtx,0.042020
