/matrix/1978_vsp_south31_slptsk.mtx,39668,39668,379828,0.146592,0.012875,59.003544
/matrix/1395_lock1074.mtx,1074,1074,51588,0.196672,0.011926,8.651710
/matrix/2543_pkustk10.mtx,80676,80676,4308984,0.237568,0.020772,414.887095
/matrix/2834_uk-2002.mtx,18520486,18520486,298113762,11.539328,4.485893,132.911667
/matrix/2250_la2010.mtx,204447,204447,980634,0.161984,0.016132,121.575527
/matrix/0354_lpi_bgdbg1.mtx,348,629,1662,0.143040,0.006446,0.515680
/matrix/2746_ML_Laplace.mtx,377002,377002,27689972,0.907264,0.379099,146.083019
/matrix/1012_LeGresley_2508.mtx,2508,2508,16727,0.140288,0.007086,4.721087
/matrix/2000_ca-AstroPh.mtx,18772,18772,396160,0.193536,0.012343,64.190141
/matrix/0643_fpga_dcop_04.mtx,1220,1220,5884,0.144384,0.006538,1.799908
/matrix/2247_co2010.mtx,201062,201062,974574,0.159744,0.016815,115.915399
/matrix/2218_vsp_vibrobox_scagr7-2c_rlfddd.mtx,77328,77328,871172,0.156832,0.013579,128.308860
/matrix/0835_IG5-10.mtx,652,976,10273,0.142496,0.009032,2.274881
/matrix/2252_kneser_10_4_1.mtx,349651,330751,992252,0.196608,0.023055,86.075364
/matrix/0154_lpi_ex73a.mtx,193,211,457,0.147296,0.006510,0.140410
/matrix/1110_G39.mtx,2000,2000,23556,0.145408,0.008676,5.429952
/matrix/0121_impcol_b.mtx,59,59,312,0.140288,0.006509,0.095862
/matrix/2788_wb-edu.mtx,9845725,9845725,57156537,3.793728,1.031851,110.784483
/matrix/0716_cr42.mtx,905,1513,6614,0.144384,0.007131,1.854964
/matrix/1465_fe_4elt2.mtx,11143,11143,65636,0.144384,0.006986,18.791283
/matrix/1901_EX6(0).mtx,6545,6545,295680,0.153376,0.013908,42.519708
/matrix/0632_lp_grow15.mtx,300,645,5620,0.147456,0.009111,1.233737
/matrix/2129_nd2010.mtx,133769,133769,625946,0.152576,0.011994,104.375547
/matrix/2558_ship_001.mtx,34920,34920,4644230,0.187360,0.021841,425.278328
/matrix/0735_rdb1250.mtx,1250,1250,7300,0.145184,0.006803,2.145968
/matrix/0860_adder_dcop_09.mtx,1813,1813,11239,0.144384,0.008621,2.607337
/matrix/1587_cti.mtx,16840,16840,96464,0.150464,0.007376,26.156409
/matrix/1713_ccc.mtx,49152,49152,147456,0.147456,0.007388,39.916839
/matrix/1125_add32.mtx,4960,4960,23884,0.140288,0.006913,6.909856
/matrix/2094_g7jac140sc.mtx,41490,41490,565956,0.151616,0.010741,105.384639
/matrix/1683_abtaha2.mtx,37932,331,137228,0.148480,0.007236,37.931425
/matrix/0145_west0132.mtx,132,132,414,0.146432,0.006454,0.128290
/matrix/1306_freeFlyingRobot_10.mtx,5218,5218,40080,0.144384,0.007778,10.305588
/matrix/0610_dwt_607.mtx,607,607,5131,0.143360,0.007369,1.392677
/matrix/1784_skirt(0).mtx,12598,12598,196520,0.143584,0.009511,41.325164
/matrix/2803_audikw_1.mtx,943695,943695,77651847,2.366464,1.061681,146.280918
/matrix/1506_xingo3012.mtx,20944,20944,74386,0.145408,0.006958,21.381186
/matrix/2669_test1.mtx,392908,392908,12968200,0.508736,0.182259,142.305429
/matrix/0394_gre_512.mtx,512,512,2192,0.146272,0.006358,0.689544
/matrix/0452_ck400.mtx,400,400,2860,0.142336,0.006955,0.822429
/matrix/1615_psse0.mtx,26722,11028,102432,0.143360,0.006879,29.780069
/matrix/1475_powersim.mtx,15838,15838,67562,0.143360,0.006801,19.867063
/matrix/0285_oscil_dcop_38.mtx,430,430,1544,0.137216,0.006454,0.478443
/matrix/1800_g7jac060.mtx,17730,17730,203316,0.143552,0.009380,43.351699
/matrix/2241_crplat2.mtx,18010,18010,960946,0.151680,0.012481,153.991443
/matrix/1801_vsp_barth5_1Ksep_50in_5Kout.mtx,32212,32212,203610,0.146208,0.009276,43.898420
/matrix/0635_plat362.mtx,362,362,5786,0.139264,0.008792,1.316225
/matrix/1385_mbeacxc.mtx,496,496,49920,0.200864,0.013162,7.585188
/matrix/0437_fs_680_1.mtx,680,680,2646,0.142464,0.006529,0.810535
/matrix/2273_ts-palko.mtx,22002,47235,1076903,0.151552,0.018305,117.662633
/matrix/2015_onera_dual.mtx,85567,85567,419201,0.149824,0.009234,90.790855
/matrix/0880_adder_dcop_62.mtx,1813,1813,11246,0.146432,0.008650,2.600313
/matrix/0326_oscil_dcop_32.mtx,430,430,1544,0.141600,0.006670,0.462945
/matrix/2042_OPF_10000.mtx,43887,43887,467711,0.149376,0.009063,103.211735
/matrix/2230_ne2010.mtx,193352,193352,913854,0.158720,0.014856,123.028801
/matrix/0523_can_445.mtx,445,445,3809,0.144512,0.007649,0.995911
/matrix/1451_c-35.mtx,6537,6537,62891,0.140288,0.008236,15.272161
/matrix/1870_a5esindl.mtx,60008,60008,255004,0.150592,0.011427,44.632556
/matrix/1900_EX5(0).mtx,6545,6545,295680,0.147456,0.014074,42.018334
/matrix/2398_appu.mtx,14000,14000,1853104,0.164000,0.028122,131.791014
/matrix/2342_web-NotreDame.mtx,325729,325729,1497134,0.316480,0.017097,175.137476
/matrix/0379_west0479.mtx,479,479,1910,0.140352,0.006655,0.574029
/matrix/0806_laser.mtx,3002,3002,9000,0.146624,0.006655,2.704860
/matrix/1631_co9.mtx,10789,22924,109651,0.142464,0.008808,24.896781
/matrix/2582_para-8.mtx,155924,155924,5416358,0.244608,0.044353,244.237094
/matrix/2515_parabolic_fem.mtx,525825,525825,3674625,0.253824,0.029558,248.640287
/matrix/2307_amazon0302.mtx,262111,262111,1234877,0.282688,0.022732,108.647652
/matrix/0816_G16.mtx,800,800,9344,0.149376,0.008558,2.183798
/matrix/1539_gen2.mtx,1121,3264,81855,0.144448,0.015227,10.751585
/matrix/0759_model2.mtx,379,1321,7607,0.142336,0.011071,1.374180
/matrix/0168_lnsp_131.mtx,131,131,536,0.140288,0.006518,0.164475
/matrix/2276_dbic1.mtx,43200,226317,1081843,0.162816,0.015644,138.309138
/matrix/2214_ch7-8-b5.mtx,141120,141120,846720,0.157696,0.011294,149.946023
/matrix/2238_soc-Slashdot0902.mtx,82168,82168,948464,0.262048,0.018123,104.671259
/matrix/2344_boyd2.mtx,466316,466316,1500397,0.225376,0.020511,146.303694
/matrix/1567_jendrec1.mtx,2109,4228,89608,0.140416,0.012193,14.698549
/matrix/0440_tumorAntiAngiogenesis_2.mtx,305,305,2699,0.140320,0.007605,0.709773
/matrix/1578_ex26.mtx,2163,2163,94033,0.146432,0.014058,13.378275
/matrix/2786_hugebubbles-00000.mtx,18318143,18318143,54940162,2.328672,1.664786,66.002657
/matrix/2155_ch7-8-b4.mtx,141120,58800,705600,0.157856,0.010405,135.633048
/matrix/1760_epb2.mtx,25228,25228,175027,0.139264,0.007277,48.107178
/matrix/0646_fpga_dcop_29.mtx,1220,1220,5892,0.143360,0.006596,1.786416
/matrix/0537_1138_bus.mtx,1138,1138,4054,0.143360,0.006580,1.232177
/matrix/2037_tandem_dual.mtx,94069,94069,460493,0.200704,0.009372,98.270956
/matrix/0862_adder_dcop_11.mtx,1813,1813,11243,0.147456,0.008650,2.599619
/matrix/0275_dwt_245.mtx,245,245,1461,0.141536,0.006803,0.429488
/matrix/1285_jan99jac020.mtx,6774,6774,38692,0.139424,0.007224,10.711739
/matrix/0481_str_400.mtx,363,363,3157,0.147584,0.007634,0.827115
/matrix/1993_nemeth03.mtx,9506,9506,394808,0.148480,0.011667,67.676606
/matrix/1550_bcsstk13.mtx,2003,2003,83883,0.144224,0.012782,13.125620
/matrix/1400_aa4.mtx,426,7195,52121,0.147264,0.014989,6.954422
/matrix/2017_cit-HepPh.mtx,34546,34546,421578,0.211136,0.011913,70.774846
/matrix/0192_bcsstk22.mtx,138,138,696,0.141248,0.006795,0.204849
/matrix/0997_c-18.mtx,2169,2169,15145,0.149600,0.007939,3.815292
/matrix/0298_oscil_dcop_22.mtx,430,430,1544,0.143616,0.006665,0.463296
/matrix/1790_lowThrust_5.mtx,16262,16262,198369,0.150272,0.009946,39.888754
/matrix/2651_crankseg_1.mtx,52804,52804,10614210,0.442688,0.149782,141.729243
/matrix/1017_rbsb480.mtx,480,480,17088,0.146432,0.011549,2.959277
/matrix/1839_mark3jac080sc.mtx,36609,36609,227955,0.148192,0.007837,58.176482
/matrix/1355_Franz4.mtx,6784,5252,46528,0.143040,0.006996,13.301376
/matrix/0829_can_838.mtx,838,838,10010,0.141088,0.008097,2.472377
/matrix/0696_dwt_503.mtx,503,503,6027,0.142016,0.008225,1.465573
/matrix/2249_or2010.mtx,196621,196621,979512,0.158528,0.018385,106.556168
/matrix/1944_usroads.mtx,129164,129164,330870,0.196576,0.008907,74.296447
/matrix/0528_tumorAntiAngiogenesis_3.mtx,410,410,3952,0.140384,0.008077,0.978559
/matrix/0633_rdb968.mtx,968,968,5632,0.144384,0.006723,1.675552
/matrix/0382_mk11-b1.mtx,990,55,1980,0.142464,0.006392,0.619537
/matrix/0289_oscil_dcop_21.mtx,430,430,1544,0.142624,0.006667,0.463174
/matrix/2804_ljournal-2008.mtx,5363260,5363260,79023142,3.286784,1.368269,115.508213
/matrix/0268_n2c6-b2.mtx,455,105,1365,0.141312,0.006666,0.409542
/matrix/1865_rajat26.mtx,51032,51032,249302,0.217088,0.008666,57.534489
/matrix/1236_cell1.mtx,7055,7055,34855,0.142336,0.006456,10.797173
/matrix/0093_divorce.mtx,50,9,225,0.137216,0.006026,0.074673
/matrix/2836_Queen_4147.mtx,4147110,4147110,329499284,9.533440,4.448762,148.130786
/matrix/1907_dixmaanl.mtx,60000,60000,299998,0.149216,0.007844,76.492635
/matrix/0205_grid1_dual.mtx,224,224,840,0.144352,0.006442,0.260793
/matrix/1234_c-26.mtx,4307,4307,34537,0.151552,0.007824,8.828043
/matrix/1606_piston.mtx,2025,2025,100015,0.139488,0.011375,17.585686
/matrix/2578_cont11_l.mtx,1468599,1961394,5382999,0.350176,0.103006,104.517951
/matrix/0424_lp_etamacro.mtx,400,816,2537,0.143232,0.006852,0.740559
/matrix/0747_scrs8-2b.mtx,1820,3499,7367,0.141312,0.006449,2.284721
/matrix/2816_hollywood-2009.mtx,1139905,1139905,113891327,3.007232,1.537947,148.108305
/matrix/0921_adder_dcop_49.mtx,1813,1813,11246,0.148544,0.009099,2.471874
/matrix/0934_G52.mtx,1000,1000,11832,0.146432,0.008295,2.852921
